SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
65,1,83613,-0.015068512661729,0.12816344795104,0.906473166369208
66,1,84112,-0.09657841457279,0.128076969878522,0.451312639564039
67,1,84701,-0.144716044592393,0.137042321962744,0.291692542146103
68,1,84858,-0.0552042542112482,0.128508259998754,0.667765109330677
69,1,85751,0.00152439773507601,0.129070160602565,0.990583385161803
70,1,87445,-0.0173194845345083,0.129339746533374,0.893552503009691
71,1,87467,-0.0317029912156218,0.130009198427907,0.807487174965501
72,1,89070,0.00342163323855682,0.129206264382362,0.978887898216441
73,1,89616,-0.0272166908721076,0.128503162647306,0.832386994025736
74,1,89679,-0.00811176333303876,0.128526875849976,0.949711955421493
75,1,89880,-0.0213223313781846,0.128555157768221,0.868361020578051
76,1,91472,-0.0345225841551905,0.12950140624228,0.789947618261454
77,1,93789,-0.0523308394840937,0.128149816921461,0.683259392317338
78,1,94351,-0.0646872711640791,0.128471302895319,0.614916057686691
79,1,99148,-0.0178149288802617,0.128176574869607,0.889539363030381
80,1,101281,-1.47675774471713,1.39966568962088,0.292110818696275
81,1,106011,-0.0094420229852093,0.133586747346856,0.943691798339214
82,1,106800,-0.00339812824975583,0.12835285463845,0.978893518281775
83,1,107970,-0.0404918877724872,0.127954569272159,0.751844079090254
84,1,109000,0.0518375845899105,0.128168556160568,0.686127861115291
85,1,112549,0.174158319740126,0.127717186612967,0.173554647112326
86,1,112742,0.236274730112534,0.127935437072204,0.0656088635971574
87,1,113050,0.307658964214813,0.127286786493871,0.0161530171311922
88,1,113135,0.215768479009856,0.127492695985724,0.0914523493681915
89,1,114076,0.231438478809701,0.127414817016424,0.0701544237558394
90,1,114628,0.23277326471234,0.127733292218255,0.0692496067739822
91,1,116283,0.297131041703161,0.128073783516163,0.0209106728053831
92,1,126880,-3.15564360444254,2.41544903080794,0.192252911175495
93,1,127853,0.105649719843847,0.128683425976766,0.412197590518898
94,1,128302,0.116678924629269,0.128161089945511,0.363228429138618
95,1,128704,0.140726724456256,0.128220602164481,0.273155251527156
96,1,128911,0.173499470084194,0.128121042893398,0.176543906715108
97,1,130267,0.133965082668972,0.128194372627035,0.296730960491511
98,1,130271,0.140110909024306,0.128328402404937,0.275658920314267
99,1,130613,0.098140019475572,0.129640955122959,0.449546441882581
100,1,132012,0.0569367105243523,0.129435274348068,0.660289177241474
101,1,133231,-0.0305979796810047,0.128541706952304,0.811988712713134
102,1,137074,0.0937102904797575,0.128272262362035,0.465533933379213
103,1,137304,0.0121539825880702,0.128412185404974,0.924647963219302
104,1,139686,-0.014785669596572,0.128580162161886,0.908516969696752
105,1,149562,-0.0902128704399645,0.128786433787817,0.484086356900174
106,1,150447,-0.0767192680795513,0.130241440318639,0.556201675616011
107,1,151446,-0.252409560730142,0.261433468188641,0.334963925181452
108,1,154084,-0.0662120114302161,0.130660494992958,0.612647666287204
109,1,156633,-0.0584469682523157,0.132463476870111,0.659316031527222
110,1,157269,-0.0547013276634156,0.12830273255189,0.670115775502655
111,1,160054,-0.0585442074471553,0.129517578157671,0.6515340208398
112,1,166222,-0.106929324307587,0.128470832968354,0.405788956408174
113,1,166416,-0.0826871522404002,0.12826027844757,0.519551705785445
114,1,167326,-0.0547265158743143,0.129032162356836,0.671728762889141
115,1,168836,-0.128590017767505,0.128270940336405,0.316794872463883
116,1,171200,0.0228214634786815,0.128640035956461,0.859291555491954
117,1,171431,-0.01193241818276,0.129447355421744,0.926607557236477
118,1,173339,-0.0386991805943025,0.128425716474322,0.763336377957259
119,1,173845,-0.0731978184827651,0.128276613308789,0.568617041838637
120,1,175121,-0.00941386135420991,0.12808032740624,0.941450139056533
121,1,175281,-0.0157311360104385,0.128187439440665,0.902398826925642
122,1,175315,-0.0162781177727356,0.128146891803239,0.898991338815111
123,1,175523,0.00834121023063034,0.128875146087493,0.948431037354758
124,1,175541,-0.0160496856698947,0.128347099956779,0.900555884256938
125,1,175653,-0.0160263914181094,0.128753258263373,0.901011091351482
126,1,175805,-0.0129884898878993,0.136036773919357,0.923989511311229
127,1,175818,-0.0648657239805938,0.132868353769378,0.62571452263597
128,1,175856,-0.0129266380935403,0.130879881720091,0.921379180927584
129,1,175876,0.00935897196282087,0.128874948094853,0.942149187949299
130,1,175989,0.0122962274095372,0.129241957849704,0.924256704172844
131,1,176001,-0.00960815467712495,0.129916055410231,0.941086778460934
132,1,176451,0.0427852248400253,0.131459001557262,0.745022449354557
133,1,177692,-0.0121796386204091,0.128148180967998,0.924334284169577
134,1,178191,0.00250275499651631,0.128276993434689,0.984444842168228
135,1,178224,-0.0121796386204091,0.128148180967998,0.924334284169577
136,1,178960,-0.0321325515302466,0.129162011118391,0.803677875361678
137,1,179139,-0.0917992248575352,0.255971139931245,0.720085426678682
138,1,179139,-0.662146325810082,0.514420956525106,0.198878992070917
139,1,180955,0.00235234672549689,0.148343925998203,0.987357126220644
140,1,183802,-0.120484247531032,0.128005427702685,0.347223872840306
141,1,183954,-0.104786037078617,0.128978516104007,0.417092390868418
142,1,184450,-0.107029524721183,0.127841844523153,0.40304512767021
143,1,184641,-0.0783706898309571,0.131626611215187,0.551956592752371
144,1,184718,-0.104877264451815,0.128574669851796,0.41522664615117
145,1,185296,-0.0564801063213071,0.128114556894627,0.659586917706389
146,1,185438,-0.0357796203679172,0.128141721305549,0.78024017744725
147,1,185469,-0.0377373190331241,0.12832510782649,0.76887276067831
148,1,185503,-0.0493716782159078,0.12798190904281,0.69989883178977
149,1,185705,-0.0708376335353057,0.129384638126819,0.584383675366757
150,1,185749,-0.0845430539559504,0.129361322820994,0.513832410128304
151,1,185806,-0.0840511699850056,0.129535171450696,0.516845895667023
152,1,185879,-0.0726087274970526,0.130181351269667,0.577368223984753
153,1,185916,-0.077154372666977,0.130114680472208,0.553579530007666
154,1,185941,-0.0904737124541567,0.130657840217238,0.489111512419257
155,1,185954,-0.0874909502605417,0.131045673125038,0.504801517425087
156,1,186055,-0.101954670452317,0.128396706927537,0.427694059522425
157,1,186896,-0.0731852030375137,0.13056013342456,0.575461397678602
158,1,187697,-0.273743489100228,0.26598516504985,0.304105266841786
159,1,189392,0.230776835221842,0.267498682458771,0.388876400304966
160,1,189416,0.0757915176635819,0.258997468775122,0.769973698940594
161,1,190132,0.0806339037565507,0.128602751813883,0.531064649486051
162,1,190148,0.0719157993300347,0.128656223632928,0.576532223469013
163,1,190165,0.0807560801657925,0.129630973835513,0.533707138154399
164,1,190169,0.0811190326795045,0.129468500977142,0.531356466914133
165,1,190933,-0.0389642819752283,0.128473240077617,0.761849706691727
166,1,192149,-0.013140154866715,0.129538583759685,0.919260241877696
167,1,192302,0.0633858052492959,0.171009101748097,0.711114974034119
168,1,192303,-0.0531767579571998,0.154405768349915,0.730753432561155
169,1,192305,0.00457828472926725,0.160481663492563,0.977256840584865
170,1,192315,-0.122693504419363,0.181935291006349,0.500511208513204
171,1,192795,0.0100741076595852,0.12824561161899,0.9374324944719
172,1,194020,-0.0394335977885433,0.135066173932685,0.770490537197327
173,1,194187,0.0209137162428456,0.128348155260795,0.870654819925916
174,1,194867,-0.0395561125892736,0.128265853648398,0.757966273972598
175,1,197325,-0.0623423732561895,0.131371535113971,0.635401121551794
176,1,197392,-0.0803308669471068,0.133033920772518,0.546339538415263
177,1,198857,-0.292520171635056,0.614920521076598,0.634579493856056
178,1,206666,0.0668868010625574,0.144230411724472,0.643112956677606
179,1,206675,0.0795152022369372,0.187784874097304,0.672233789272702
180,1,223051,0.129759348686027,0.148502006327215,0.382827474084826
181,1,223059,0.126628673936307,0.154222780719347,0.412156947487999
182,2,7366,0.299822359394744,0.185372084515464,0.106683361466181
183,2,8180,0.15814807576958,0.256024282269633,0.537166560077593
184,2,8187,0.225504670410047,0.266113382270632,0.397345971798496
185,2,8250,0.456594385329183,0.261315177354697,0.0814559808578131
186,2,8253,0.456594385329185,0.261315177354696,0.0814559808578114
187,2,8285,0.243210119005028,0.141694497451824,0.0869587886577544
188,2,8302,0.247032562821087,0.132536846335517,0.0631687893238051
189,2,8306,0.247032562821087,0.132536846335517,0.0631687893238051
190,2,8314,0.20959835465013,0.129977301764408,0.107730150270722
191,2,8317,0.241234900472271,0.132811143006479,0.0701608537576449
192,2,8328,0.247984336953749,0.132176021431103,0.0614572368380475
193,2,8331,0.240853211502973,0.131962475364815,0.0688211323526216
194,2,8498,0.26131602640789,0.129519472565584,0.044391231545301
195,2,8651,0.240844264140452,0.12975440851339,0.0642646097987663
196,2,9418,0.219458826084024,0.331400055402995,0.508264105281486
197,2,9812,0.197542236665953,0.13073870994496,0.131690788281736
198,2,9932,0.237397359874453,0.130031402182548,0.0687413040282899
199,2,10135,0.244584985625283,0.129490828831176,0.0597353789502412
200,2,11616,0.236416391698487,0.129395013181011,0.0685303776875246
201,2,12133,0.252117763988628,0.129830612344877,0.0529447363056118
202,2,12194,0.234159514890305,0.130432873598134,0.0734692578391822
203,2,12359,0.259234905246627,0.129913211504304,0.0467623408293386
204,2,13061,0.256707312072353,0.129917761715322,0.0489419768883186
205,2,14298,0.262432392071513,0.130299832714998,0.0447608831602589
206,2,15222,0.225110748516274,0.131780695789735,0.0884741688417788
207,2,17986,0.259320510019215,0.129270661598053,0.0456158568503747
208,2,19770,0.211524125348759,0.130419226861213,0.105722167095558
209,2,19836,0.244767715590648,0.129892941860224,0.0603349949650095
210,2,19851,0.243437644141209,0.130284129404113,0.0625186520234318
211,2,21595,0.223628276332397,0.129841669307703,0.0858883439694525
212,2,22385,0.216657376934329,0.129999006367526,0.0964793748044721
213,2,23441,0.210601309231357,0.13129943054856,0.109613345893898
214,2,24209,0.253429510740487,0.129994018972109,0.0520216081758215
215,2,24341,0.265672867393016,0.130235697974075,0.0421003879630502
216,2,26815,0.263210802440869,0.130091968523138,0.0437988242778042
217,2,28209,0.310993143764924,0.129837279101591,0.0171293814278144
218,2,28695,0.235705485831992,0.13616445900671,0.0843192587100449
219,2,35849,-0.360333364417489,1.40173969243156,0.797281035231972
220,2,35850,0.146497699151898,1.71449652656432,0.931954881361677
221,2,41245,0.325744344235776,0.1292282330685,0.0121525757552932
222,2,43214,0.231843243696767,0.131924144689525,0.0797167825178196
223,2,47104,0.038946141041742,0.128789546319778,0.762524178191633
224,2,50915,0.130210428507459,0.129887021542504,0.316793723849924
225,2,55834,0.143323486579332,0.129245820901996,0.268218911112087
226,2,56422,0.140283488482712,0.129487122284179,0.279380143950695
227,2,57715,0.182359688155523,0.128909775537548,0.158058341472301
228,2,59046,0.171179430235507,0.129608783751314,0.187443845856888
229,2,59191,0.187463846519233,0.128798800295468,0.146425640779061
230,2,59383,0.187739087243187,0.128834979762611,0.145948537834608
231,2,59477,0.161636514549961,0.130883775133374,0.217665935240293
232,2,59755,0.172915555720552,0.294565254433257,0.55756583757818
233,2,60471,0.189718508771765,0.129001340230036,0.142270951506372
234,2,60478,0.196466694440598,0.129120863206025,0.129011588861709
235,2,60786,0.164201422929333,0.129034964572045,0.204020869506903
236,2,61035,0.186236174523609,0.128940818751065,0.149526436441293
237,2,61071,0.196203461298369,0.12831035428299,0.127127308927958
238,2,61675,0.222342413555473,0.128561713826936,0.0846008790129775
239,2,62776,0.235253439464774,0.134171181042692,0.0804042530912572
240,2,62939,0.297114778740329,0.127908207666273,0.0207537220128842
241,2,63527,0.289580953187898,0.128444410959387,0.0247757100206248
242,2,63857,0.259381716604933,0.12865736496317,0.044550230189747
243,2,65527,0.229666509469555,0.128388733402879,0.0744984163184891
244,2,67007,0.25726661794293,0.141332474400178,0.0695609480787214
245,2,67023,-0.170803387609336,0.293494874401567,0.560962549561888
246,2,67024,-0.195049856244703,0.294526087871963,0.508243229482678
247,2,67976,0.279812867869067,0.129976491685058,0.0320118759349948
248,2,69628,0.226440806241889,0.132447051485025,0.0882056210160833
249,2,71825,0.235652723543472,0.256869293647841,0.359557728855575
250,2,72389,0.119818355390961,0.12986365592511,0.356821209359236
251,2,72392,0.142975395672821,0.130682878202696,0.274673017281013
252,2,73646,0.229584872254878,0.127636865596692,0.0729147458677453
253,2,74564,0.251459335798915,0.127266891353889,0.0489509759549332
254,2,74739,0.295650979607653,0.12742149489572,0.0208963913440169
255,2,79931,0.35975650303268,0.143439918897925,0.012587474922494
256,2,80748,0.276013025887247,0.132715450244204,0.0382710145812142
257,2,80873,0.275124841670051,0.127859983439547,0.0320935385548058
258,2,81501,0.276193661541984,0.12783187227548,0.0313984908653383
259,2,83526,0.257922293143369,0.127739204234062,0.0442289887572808
260,2,83845,0.233036337113034,0.127997282571259,0.0695088945972521
261,2,84412,0.337853637374975,0.323578679653682,0.2971462634808
262,2,84412,0.357484069312786,0.161162828819256,0.027180208327735
263,2,84447,0.331730557479015,0.129036337786018,0.0105546165392052
264,2,87391,0.359832333679308,0.12658840842543,0.0047358435272397
265,2,87562,0.368324022278487,0.12684705251844,0.0039200002743871
266,2,87849,0.35127588793287,0.126971679497613,0.00596314191338148
267,2,87878,0.329010351636645,0.127697220029144,0.0103866496950868
268,2,88125,0.176456272311891,0.143021682531299,0.218108370706575
269,2,89785,0.286717310751557,0.128000211383445,0.0257144029449846
270,2,93441,0.269703726047635,0.13197647090449,0.0417375576922853
271,2,93588,0.255702155711675,0.136740627804177,0.0623141869944792
272,2,93721,0.232889864296266,0.127918262066264,0.0695119999919982
273,2,93952,0.214949870719129,0.127638115665771,0.0930546093289326
274,2,95085,0.206685225715348,0.127856294242563,0.106870194338854
275,2,103188,0.204039644750115,0.130994496201228,0.120219416833073
276,2,107124,0.172924875367931,0.128062197541144,0.177778620870762
277,2,111645,0.133418528483334,0.128278333879278,0.299018923969741
278,2,111916,0.133587478610921,0.12858113202641,0.299545917471827
279,2,111931,0.144459577224828,0.128745092657272,0.262600040002987
280,2,111999,0.149037958147495,0.128266273227879,0.246044072876505
281,2,114528,0.146070208125319,0.129016822496033,0.258327431112267
282,2,116024,0.0954007004137148,0.129458640887549,0.4616603057696
283,2,119244,0.107206238270992,0.14108722142789,0.447846700200124
284,2,119246,0.132386248711832,0.14253472917216,0.353627438476585
285,2,119247,0.222144417517357,0.143252079004601,0.121863923070475
286,2,120090,-0.000662328678441626,0.129046492354859,0.995907789818642
287,2,120291,0.00728329469146805,0.130521660363767,0.955531569093999
288,2,120726,0.000499645309895103,0.129768123394262,0.99693009311639
289,2,121716,-0.02459301012435,0.129614135547591,0.849621785159194
290,2,123100,0.00780452342127758,0.129798884062224,0.952087861848047
291,2,124677,-0.0136241278410094,0.129618716498558,0.916348807248028
292,2,127636,0.131807549373493,0.163791123168126,0.421517443347163
293,2,127887,0.0599340386351306,0.130470462013149,0.646252220283054
294,2,128935,0.0355687894991337,0.130372333712843,0.785147521348517
295,2,129053,0.0363785541471073,0.130768639287506,0.781029229864081
296,2,130040,0.106774713002932,0.131458425445646,0.417206033759185
297,2,130976,0.0611873381548214,0.130468813996644,0.63937303132202
298,2,132199,-0.0464524422800399,0.13109102889909,0.723286259338107
299,2,133355,0.00431668411115771,0.132001073449223,0.973930801837686
300,2,133435,-0.0091510030896147,0.132285622693096,0.944888618056961
301,2,133943,0.354804380769193,0.153722743564944,0.0215722334186216
302,2,135183,-0.036673360814899,0.132345393315928,0.781862893228327
303,2,135402,-0.0443582953238253,0.132318731161314,0.737644528475056
304,2,135898,-0.0328656541777832,0.133030139436288,0.805009900331692
305,2,135912,-0.0213095636705745,0.133135079043565,0.872925578570739
306,2,135925,-0.0247826871700829,0.132530231744914,0.851770818001143
307,2,136002,-0.0691478296945276,0.132386480233222,0.601776620685587
308,2,136173,-0.0402519799012691,0.133357396210161,0.762955304564867
309,2,138209,0.101137132112207,0.13718030181777,0.461455847951712
310,2,138318,0.013529920376611,0.136893887283078,0.921325302849664
311,2,138695,0.0109473727051723,0.134548207826196,0.935198634984145
312,2,138818,-0.0276750916041597,0.134294648214753,0.836849254294669
313,2,139728,0.0468240831408968,0.134038786173982,0.727048116220267
314,2,140174,0.0282204188162787,0.134053538424818,0.833386403203353
315,2,140863,0.0226170148810718,0.134002319757286,0.866065751860422
316,2,141152,0.037699846726019,0.134370229433244,0.779206919592071
317,2,141292,0.00328735843162775,0.133418846042363,0.980356525786419
318,2,141545,0.0346079456715831,0.134056225875876,0.796433928339905
319,2,145823,0.131972922960118,0.139002933514342,0.343053811546041
320,2,145934,0.120600145668794,0.229235259030949,0.599150679239272
321,2,145980,0.113450120578239,0.140333941989913,0.419387771926697
322,2,146723,0.112699359580297,0.133692566437654,0.399813788257442
323,2,147946,0.125447084754627,0.134887814695711,0.353001189957189
324,2,150394,0.0533174776377523,0.147091604756831,0.717211744372595
325,2,151274,-0.550247249945631,0.228591849738386,0.0165917891124272
326,2,151397,0.037553208201222,0.135375841409112,0.78163564684864
327,2,153035,0.0256208465141485,0.133909785079116,0.848377717856317
328,2,153228,0.0634723579318974,0.134851603185427,0.638157824728018
329,2,153455,0.000949277309881591,0.135912039103299,0.99443116796785
330,2,153732,0.0861434289755112,0.140444775175162,0.540032288373642
331,2,153815,0.0303321008024118,0.135380970324464,0.82284804654734
332,2,154160,0.0144231654942151,0.133969796882135,0.914326699003616
333,2,154235,0.0115307738076944,0.13530841642816,0.932136032648556
334,2,155527,0.0759193759665293,0.146807729857758,0.605385977530006
335,2,159870,0.0760968051230466,0.131830104434767,0.564149414364223
336,2,161229,0.094155262234235,0.133822928489256,0.482157592679622
337,2,161451,0.60274123694361,0.284952417437133,0.035110080511196
338,2,161451,-0.279877013185956,0.287286150362951,0.330619434184701
339,2,162696,0.0375687272871383,0.133325519705547,0.778275817102209
340,2,163284,0.0387509953365048,0.131557402451025,0.768506376707557
341,2,164166,0.0771791422976191,0.132731679542149,0.561296599367041
342,2,165270,0.142350657854842,0.131460312199379,0.279617959471618
343,2,165675,0.141796721786753,0.133641701953491,0.289405506924154
344,2,166404,-0.292779590127068,0.346562920366029,0.398789505002648
345,2,168012,0.272383642247056,0.161150188575323,0.0918634846437775
346,2,168062,0.222488976293408,0.132122218618956,0.0930727345642331
347,2,168518,0.151731911374796,0.131644828985299,0.249860501224352
348,2,168980,0.155570834537198,0.131569395747825,0.237833264790998
349,2,169651,0.223249740798115,0.131355965547031,0.0900912199006667
350,2,169902,0.256442540828676,0.220031595800049,0.244611449558668
351,2,169960,0.2952511780696,0.204743329953142,0.150173413588545
352,2,170725,0.279170684241061,0.131288932663645,0.0341646779723145
353,2,171254,0.198771374486707,0.131917353464997,0.132759567417474
354,2,172242,0.110096287183742,0.130645193029366,0.399960082137103
355,2,173254,0.0313909809329911,0.129763653233767,0.808991235073531
356,2,173340,0.0502967160748262,0.129731086283947,0.69847187421717
357,2,173385,0.0426460384984557,0.129858369503057,0.742800760048645
358,2,173973,0.0406958285157426,0.129515070477179,0.75354189943135
359,2,174714,0.223500040569088,0.331918128032068,0.501159572894088
360,2,177341,0.0962372771305289,0.128990165558966,0.456114260469652
361,2,180314,0.0380934643797071,0.129119222415174,0.768147831096308
362,2,180339,0.0600557259700693,0.129421920546157,0.642911876365229
363,2,182758,-0.0324472482748245,0.128985540509671,0.801529685025208
364,2,183619,0.0132826533397158,0.129503144222476,0.918365460232067
365,2,183913,0.0418227881928696,0.132766472928541,0.752940062892973
366,2,184146,0.0534405113463191,0.13364546788079,0.689495782065265
367,2,187176,-0.00197934679470402,0.130210088647426,0.987880269227297
368,2,191066,0.0315154531565234,0.131172789965978,0.810268883405199
369,2,191124,0.15525350538208,0.165537870555094,0.348950897549893
370,2,191128,-0.0976529512748439,0.152487170428465,0.522327337249729
371,2,191599,-0.0475205713770621,0.129341119257989,0.713537126735552
372,2,191762,-0.0108699960882437,0.134485246246481,0.935625594335694
373,2,191763,-0.0444547742992638,0.129856651099212,0.732300811422623
374,2,191959,-0.0518731030559854,0.129531886796923,0.689055650274481
375,2,192390,-0.0491161063452564,0.133110850112502,0.712359004485822
376,2,195759,0.0437623813506575,0.130653025704951,0.737860881860404
377,2,196912,0.0523609469674713,0.12852995665903,0.683973485205252
378,2,197598,-0.0913729275791058,0.41982208995306,0.827830081183175
379,2,198110,0.0771616584978275,0.129265367969014,0.550940474743555
380,2,198283,0.148714537898253,0.133163447107279,0.264847117589004
381,2,198805,0.128290667965767,0.129708048898066,0.32330511891866
382,2,198891,0.0518289376236462,0.128846383868734,0.687740768264482
383,2,199248,0.0505695440716767,0.129142190160043,0.695604580053899
384,2,201782,0.0764566353945911,0.12894730702032,0.553608134240108
385,2,203285,0.111323285444454,0.12837466243699,0.38643526549787
386,2,203783,0.0896162831306898,0.128145867566863,0.484806200531083
387,2,204179,0.0528775594216169,0.128514085487523,0.680989788674453
388,2,205406,0.0396485096530385,0.129848463821216,0.760283782977032
389,2,205834,0.0322377456697548,0.129232224601754,0.803153212674054
390,2,205965,0.127809578261848,0.141058862898273,0.365515433781103
391,2,207192,0.109365009609592,0.128991488913884,0.397097848537734
392,2,207561,0.060295253896448,0.128511959510299,0.639230553260352
393,2,208682,0.117215404954071,0.12818403102349,0.361114788857551
394,2,210102,0.0652991268526034,0.128620249611509,0.611988296386255
395,2,212519,0.318362491964818,0.27332584735488,0.244897535334816
396,2,214801,0.0590015334002973,0.128622744760593,0.646719180960683
397,2,215016,0.0485483460779116,0.128561698704418,0.705934781397375
398,2,218876,0.0675631912468982,0.129867284456029,0.603216874090133
399,2,227511,0.10761407957277,0.130711162685532,0.410895090042498
400,2,230378,-0.00812539538607415,0.129187069826367,0.94988463847098
401,2,231943,0.00313707699827814,0.129558073939145,0.980695852520518
402,2,232156,-0.0165531034550067,0.129502076985421,0.898363302990557
403,2,232789,0.019478800601856,0.129042332500694,0.880102232202751
404,2,238524,0.05699334206257,0.129192493841869,0.659374067982786
405,2,241518,0.019186727102644,0.130345982406366,0.88305941506342
406,2,250396,0.047062247902612,0.129437152291087,0.716380730117178
407,2,250466,0.0411883382068943,0.129397098557944,0.750438340827249
408,2,252305,0.0341415729767389,0.129745979091164,0.792594913960343
409,2,254571,-0.0307944792990771,0.131571000656107,0.815080153592174
410,2,254742,-0.00400943543586973,0.131462218883653,0.97568651354934
411,2,254908,-0.00967874382050216,0.132465573495621,0.941794894683762
412,2,255033,0.0162363315350444,0.155256481933726,0.916770478812832
413,2,255862,0.0129836573361535,0.131666806243469,0.921503939476327
414,2,255975,0.0136119074508074,0.131191250292532,0.91742173684696
415,2,258311,-0.0612897973703932,0.128985693893308,0.634961525167163
416,2,259284,-0.0290882245528692,0.129452129439336,0.822340686393584
417,2,266330,-0.0249456872412868,0.130011262461685,0.847951792375601
418,2,267100,-0.00278249244388618,0.130008480673383,0.982936758008798
419,2,268086,-0.000381930218760651,0.130018040314523,0.997657863149127
420,2,274614,-0.1349893886574,0.129028219788856,0.296184310174879
421,2,274729,-0.151449691661059,0.12968464749881,0.243663295920398
422,2,275746,-0.168064500674659,0.129569796368351,0.195445182692829
423,2,277029,-0.145282454238022,0.129043186605036,0.260996534234146
424,2,277741,-0.168264339194908,0.129014941471371,0.193007086221291
425,2,278218,-0.180285821049453,0.128734701044937,0.16225856798447
426,2,278379,-0.132280214252558,0.132099029658514,0.317333120104845
427,2,279910,-0.195037633238014,0.128628291224232,0.130341308012854
428,2,280616,-0.186620860347063,0.134319465669408,0.165592781558494
429,2,283431,-0.187224667626094,0.130556766128663,0.15244378371548
430,2,283573,-0.19105655808442,0.128965559313356,0.139377662466686
431,2,286762,-0.137108125146857,0.129491521802034,0.290406051800772
432,2,287187,-0.137828906171812,0.128883219845109,0.28561601147662
433,2,288379,-0.15891327057745,0.127834026997372,0.214647966437542
