SNP,Chr,Pos,Effect,SE,FMP45_MEP1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
97,1,130267,0.0325705323872609,0.142044606302375,0.818770167249213
98,1,130271,0.0293249512540564,0.142215220523976,0.836752613314705
99,1,130613,0.125284361829246,0.143397901779147,0.382884674011236
100,1,132012,-0.0315440075450983,0.143238314780399,0.825826766316835
101,1,133231,-0.138314428013593,0.142041023035249,0.330840548827177
102,1,137074,-0.0603295643111307,0.14199308295973,0.671185359179305
103,1,137304,-0.126207317690689,0.141919869088547,0.37445513509527
104,1,139686,-0.0267696826869237,0.142258330811363,0.850846377576744
105,1,149562,-0.0766185763600856,0.142531695358932,0.591223248974711
106,1,150447,-0.0373553698952458,0.144157956678996,0.795687487808258
107,1,151446,-0.0485016453265228,0.289623621365569,0.867100552631789
108,1,154084,-0.0438659950603186,0.144598234457665,0.761790682943313
109,1,156633,-0.0469795326763219,0.146578435482768,0.748773057702817
110,1,157269,-0.123500342137677,0.141840163820666,0.384509276511357
111,1,160054,-0.085035942398051,0.143269964357923,0.553202328222397
112,1,166222,-0.0595492810574703,0.142245939902812,0.675736714430156
113,1,166416,-0.0558594071510416,0.141961264145327,0.694199998923676
114,1,167326,-0.0803897897417705,0.142735154974589,0.573649818495943
115,1,168836,-0.0621687785951664,0.142084028290336,0.661980552711144
116,1,171200,-0.111637151389812,0.142211314782214,0.432974856530287
117,1,171431,-0.190080045736385,0.14286623628374,0.184220453738677
118,1,173339,-0.121683817234572,0.14196253514013,0.391941074801594
119,1,173845,-0.128749913524538,0.14182693954841,0.364605372087013
120,1,175121,-0.160557134740268,0.14145296453953,0.257121678028678
121,1,175281,-0.171150081530824,0.141538476036694,0.227390510775556
122,1,175315,-0.170863411265584,0.141494717741418,0.228024872526576
123,1,175523,-0.168501241229206,0.142307700915415,0.237184917548754
124,1,175541,-0.171487223999558,0.141714457087729,0.227054107917983
125,1,175653,-0.191801973487231,0.142091195635589,0.177928653976187
126,1,175805,-0.148662442417791,0.150306716716601,0.323310976015759
127,1,175818,-0.219038119226969,0.146594090106905,0.136021617225861
128,1,175856,-0.157112989105546,0.144567593017096,0.277876124669453
129,1,175876,-0.153766644395019,0.142354956167611,0.280806764118406
130,1,175989,-0.140781576376805,0.14280040111055,0.324875773468406
131,1,176001,-0.154840619098397,0.143505515190404,0.281330124090582
132,1,176451,-0.159379822205869,0.145222260982485,0.273175784583815
133,1,177692,-0.202069297349878,0.141378170777729,0.153807493782303
134,1,178191,-0.191690691212941,0.141560255985994,0.176561795760173
135,1,178224,-0.202069297349878,0.141378170777729,0.153807493782303
136,1,178960,-0.212809499798773,0.142469551411593,0.13614232137493
137,1,179139,-0.280882367926166,0.282866678552546,0.321397430170826
138,1,179139,-0.549527876259836,0.569746049464299,0.335448714922364
139,1,180955,-0.0987146924956024,0.164045634051194,0.547725890862996
140,1,183802,-0.291268040121371,0.140954567583209,0.0395199951685803
141,1,183954,-0.261064320872547,0.142159441367033,0.0671364353535788
142,1,184450,-0.194670722721879,0.141206645147781,0.168884054882896
143,1,184641,-0.190677249062654,0.145352673114299,0.190431717981442
144,1,184718,-0.255230729948802,0.141741239834524,0.0726066603852744
145,1,185296,-0.192061454065389,0.141417683147449,0.175294629801983
146,1,185438,-0.184926314440143,0.141451332659392,0.191944958122313
147,1,185469,-0.181324019460764,0.141669654674705,0.201418251835059
148,1,185503,-0.207451358166307,0.141199677180883,0.142667637819173
149,1,185705,-0.222018567703553,0.142725301634863,0.120707489795331
150,1,185749,-0.215512639237781,0.142753548462131,0.132018816946078
151,1,185806,-0.229455200790995,0.142883905699915,0.109193212078805
152,1,185879,-0.225186221331866,0.143598515342585,0.117738473637319
153,1,185916,-0.134414670029769,0.143854507258842,0.350746996283086
154,1,185941,-0.161529168750514,0.144404016687498,0.264074886338419
155,1,185954,-0.173550079118021,0.14478783251617,0.231467746207087
156,1,186055,-0.173083925619118,0.141887892493841,0.223330815375623
157,1,186896,-0.197031202120424,0.144136751313476,0.172503323778811
158,1,187697,-0.577133944532624,0.29312558591709,0.0497468713967658
159,1,189392,-0.204309413835692,0.296076321955443,0.490612023706375
160,1,189416,-0.318322439684012,0.286091761597813,0.266612245401372
161,1,190132,0.100687474264958,0.142266104311906,0.479573473687173
162,1,190148,0.123181446443019,0.14225894168943,0.387135324438507
163,1,190165,0.0786620045971182,0.143443165459107,0.583774572990652
164,1,190169,0.110924479226156,0.143203650710283,0.439098978426241
165,1,190933,0.0518179883142267,0.142136264394231,0.715654014086421
166,1,192149,0.151596342245036,0.143098003202625,0.290147344440941
167,1,192302,0.120028857971213,0.189135697946665,0.526088870593318
168,1,192303,0.0112399840567812,0.170864246418125,0.947587730769878
169,1,192305,0.0915493908662413,0.177492379221152,0.606321637863486
170,1,192315,-0.121789919911382,0.201320921674556,0.545598161857573
171,1,192795,0.144431080593151,0.141685502656934,0.308721678259621
172,1,194020,-0.0207050210794213,0.149452989567775,0.889893692520227
173,1,194187,0.0878578121704665,0.141934435616439,0.536313777011015
174,1,194867,-0.0677185325200832,0.141888390961879,0.633467930396651
175,1,197325,-0.0779824852947338,0.145338315325418,0.591910705920399
176,1,197392,-0.138314659101689,0.147082377899539,0.347661082721601
177,1,198857,-0.922342420417146,0.678801439106535,0.17508360727582
178,1,206666,-0.146309007320107,0.159436989871701,0.359423244835501
179,1,206675,-0.114043068289784,0.207731778984042,0.583358077424578
180,1,223051,-0.167646952592203,0.164239978924818,0.308074836260004
181,1,223059,-0.347372845328642,0.169793342377507,0.0415111273022596
182,2,7366,-0.290528654472046,0.205275109504689,0.157858163265625
183,2,8180,0.384240480044472,0.282682910122524,0.17493091155224
184,2,8187,0.388851115223414,0.294003138385066,0.186821749970848
185,2,8250,0.257912693197107,0.290045518865282,0.374493344946992
186,2,8253,0.276174669166491,0.289997884007642,0.341579547060455
187,2,8285,0.185938170078796,0.157114158326662,0.237423637209031
188,2,8302,0.213077864121681,0.146923287799164,0.147872258068651
189,2,8306,0.213077864121681,0.146923287799164,0.147872258068651
190,2,8314,0.222632386880561,0.143850110105312,0.122597982010487
191,2,8317,0.196516345666064,0.147258110289502,0.182899316764466
192,2,8328,0.156878268076525,0.146731253467474,0.28573094537406
193,2,8331,0.159823996316453,0.146445484819106,0.275861084864038
194,2,8498,0.157850372835239,0.143880861794748,0.273349513643783
195,2,8651,0.147237489011826,0.144047878605069,0.307413332451295
196,2,9418,-0.313382227433705,0.366513771361697,0.393111520742284
197,2,9812,0.163634550330303,0.144856472558296,0.259398212041531
198,2,9932,0.160138651832819,0.144294593367547,0.267839133295849
199,2,10135,0.166547790921934,0.143719431348593,0.247304839247842
200,2,11616,0.18269528681389,0.143510655810756,0.203840401229123
201,2,12133,0.208202283269378,0.143985738170532,0.149066585634285
202,2,12194,0.214582682635422,0.144519371843882,0.138488641611717
203,2,12359,0.18611949405435,0.144206258651171,0.197670506617786
204,2,13061,0.18582269696515,0.144196680476088,0.198354926613444
205,2,14298,0.189949010494179,0.14463852873833,0.189945975213475
206,2,15222,0.179507699047146,0.1460932262887,0.219995230110162
207,2,17986,0.189938012774464,0.143484015752444,0.186440269228176
208,2,19770,0.201885696825486,0.144435060061051,0.163062579993622
209,2,19836,0.183242018321619,0.144106639218092,0.204362250460084
210,2,19851,0.183433263170342,0.144529805184421,0.205215688191747
211,2,21595,0.146687408868225,0.144049468426992,0.309226760140034
212,2,22385,0.150723017571987,0.144174381219459,0.296543474612276
213,2,23441,0.120310606878729,0.145659172814298,0.409377050466967
214,2,24209,0.165192258546427,0.1443317749462,0.253178745760841
215,2,24341,0.177446555742054,0.144633315963371,0.220688376038195
216,2,26815,0.210620198805784,0.144332974825561,0.145381187005273
217,2,28209,0.208305050613633,0.144391348654063,0.15000799570085
218,2,28695,0.0744300180859794,0.151240366068184,0.622932903522854
219,2,35849,-0.666934543736435,1.55064234203533,0.667383811829165
220,2,35850,-1.54047935800293,1.89518860712828,0.416859396703956
221,2,41245,0.0629187376759943,0.144222016157104,0.662912574199516
222,2,43214,0.00813671291807017,0.146599121884145,0.955769021611709
223,2,47104,0.143269686377302,0.142308767112701,0.314743387083709
224,2,50915,0.0689329740962247,0.143866375248189,0.632131567543804
225,2,55834,-0.0117063411452244,0.143246798834523,0.934914508396859
226,2,56422,0.0633651768841046,0.143464616867731,0.658992608707421
227,2,57715,0.0392635668791781,0.143015933184931,0.783830413433482
228,2,59046,0.0472501504315394,0.143732754138545,0.742550069863113
229,2,59191,0.0190728329985704,0.142928059091664,0.89391861617501
230,2,59383,0.0510246006921354,0.142947031137146,0.721344310993878
231,2,59477,0.0282465062761124,0.145116252819392,0.845780940432759
232,2,59755,-0.0502880459934296,0.326058964364949,0.877516594130162
233,2,60471,0.0146877161212801,0.14316325430508,0.918343320408543
234,2,60478,0.0310652595630979,0.143319220486235,0.828523942917332
235,2,60786,0.0179547117416614,0.143089895598003,0.90021614092177
236,2,61035,0.0205589552144285,0.14307858252855,0.885827294123746
237,2,61071,0.0185713488847705,0.142430256550451,0.896332883714355
238,2,61675,-0.0514539863576737,0.142817486598445,0.718854783380828
239,2,62776,-0.0557261660082142,0.149064308258489,0.708747963411851
240,2,62939,-0.0299168333361815,0.142587939766437,0.833934502603764
241,2,63527,0.00953311924516487,0.143131193841864,0.946934616035927
242,2,63857,-0.00361534829902804,0.143165259354806,0.979867454061571
243,2,65527,-0.0670857561358182,0.142648713402457,0.63844080475814
244,2,67007,-0.0857050471685323,0.157038077499528,0.585575869800629
245,2,67023,-0.124696932706112,0.324814572838794,0.701282285526563
246,2,67024,-0.0635025414538672,0.326052432150269,0.845691512304089
247,2,67976,-0.0252614932880351,0.14474242029527,0.861551187247749
248,2,69628,0.0638046409482146,0.147107443473345,0.664750797739055
249,2,71825,-0.16424382654324,0.284407885786064,0.563973987906769
250,2,72389,0.155511406512812,0.143617705806285,0.279629626184912
251,2,72392,0.0172508587307545,0.144831297810481,0.905255946753518
252,2,73646,0.123820664707653,0.14171166769502,0.382848063351532
253,2,74564,0.114929009700884,0.141454071513734,0.417062200937476
254,2,74739,0.169660801216323,0.141764508275626,0.232195795247585
255,2,79931,0.321991976351772,0.159191785126829,0.043861025623628
256,2,80748,0.21705662092285,0.147282601079979,0.141442121380304
257,2,80873,0.24872917075676,0.141773978609235,0.0802285469589569
258,2,81501,0.285014609895654,0.141556494548559,0.0448275916648888
259,2,83526,0.240654223356619,0.141567883225789,0.0900266416748595
260,2,83845,0.281598433850659,0.141489624218189,0.0473353148698829
261,2,84412,0.426910744878376,0.357843481260195,0.233666809909425
262,2,84412,0.208473584146285,0.179207899987572,0.245491210232574
263,2,84447,0.318865408877923,0.143094909461135,0.026486615705141
264,2,87391,0.260540378723753,0.140972576664833,0.0654149385374167
265,2,87562,0.256077385194384,0.141355877862415,0.0709009595043336
266,2,87849,0.24660954060101,0.141390052552505,0.0819983279207059
267,2,87878,0.248571380473471,0.141993158684932,0.080885770754686
268,2,88125,0.186754962062087,0.158270078984363,0.238804153101787
269,2,89785,0.183986249916562,0.142287497382195,0.1968359612239
270,2,93441,0.112592839127888,0.14675943579791,0.44347947813197
271,2,93588,0.140925476357374,0.151854018154874,0.354024777748226
272,2,93721,0.0972525114745015,0.142099147045884,0.494172332953334
273,2,93952,0.0861582299504183,0.141712489051276,0.543592293798165
274,2,95085,0.165483478006219,0.141711098029138,0.243694771362522
275,2,103188,0.120594725715199,0.145289556104241,0.407082661744165
276,2,107124,0.199532567749137,0.141657650666975,0.159847006002941
277,2,111645,0.179500809106922,0.141824725823274,0.206472255212769
278,2,111916,0.172848766571483,0.14218389253422,0.224922828547165
279,2,111931,0.188554633384679,0.142345745533868,0.18615269111816
280,2,111999,0.181608355735979,0.141857705959113,0.201310169621279
281,2,114528,0.125246134050446,0.142849409534916,0.381207633392246
282,2,116024,0.21430524747812,0.142890359455511,0.134563134092187
283,2,119244,0.00340513585653668,0.156228283720695,0.982623080563023
284,2,119246,0.0148144707824294,0.157892931650002,0.925300566086189
285,2,119247,0.00817677176911125,0.159034355159479,0.959023811428719
286,2,120090,0.0584689025979792,0.142744842316493,0.682344674248712
287,2,120291,0.0734893781143531,0.144358556387653,0.611017484306719
288,2,120726,0.0738498725075583,0.143523366968751,0.607189881979745
289,2,121716,0.136793901363475,0.143229181717712,0.340195847337427
290,2,123100,0.043059077086171,0.143593659010975,0.7644546933594
291,2,124677,0.0387260857853284,0.143399303147656,0.787273674772123
292,2,127636,-0.252499534536959,0.180888278996558,0.163625928149453
293,2,127887,0.120780791502154,0.14425422608091,0.403003194399925
294,2,128935,0.115279976420295,0.144130348473309,0.424346395546667
295,2,129053,0.149465472886817,0.144481175309166,0.301611633758028
296,2,130040,0.177897640066863,0.14527496290062,0.221558312504683
297,2,130976,0.0943141823681465,0.144310113133081,0.513825868763785
298,2,132199,0.158525957344775,0.144821069773025,0.274423675654395
299,2,133355,0.142545836755205,0.14585076641187,0.329069990325358
300,2,133435,0.124285975160016,0.146213999654787,0.395885743444202
301,2,133943,0.0649816876464663,0.17132454672639,0.7047005773347
302,2,135183,0.104865352154946,0.146338227686417,0.47409739411235
303,2,135402,0.106690392901043,0.146312352154134,0.466365265939851
304,2,135898,0.161586679511796,0.146947577355673,0.27224652775381
305,2,135912,0.162993298032101,0.147052093284574,0.268441493063211
306,2,135925,0.15748868736695,0.146400702974072,0.28277946908545
307,2,136002,0.0995713044651545,0.146434883820862,0.496969235371909
308,2,136173,0.123696024125228,0.147420498020485,0.401998233664691
309,2,138209,0.136599937894793,0.151720817548865,0.368554486097881
310,2,138318,0.182749271133221,0.151150670751092,0.227451414081457
311,2,138695,0.161092452516687,0.14862020282674,0.279139909559384
312,2,138818,0.130471069794362,0.148431969763439,0.380001521222346
313,2,139728,0.0966591487340995,0.148238681487036,0.514792744028169
314,2,140174,0.101188139467436,0.148230119435608,0.495280667861323
315,2,140863,0.105699849054809,0.148161159801954,0.47606264343742
316,2,141152,0.0826558787488112,0.148620485933599,0.578457928851827
317,2,141292,0.100722765921289,0.147519134854487,0.495195194517918
318,2,141545,0.141045942523481,0.148145506220726,0.341709323680285
319,2,145823,0.215055827855212,0.153564937126813,0.162265118923421
320,2,145934,-0.0176011188677743,0.25372662223045,0.944734063911319
321,2,145980,0.120142904251512,0.155279395791847,0.439613733929506
322,2,146723,0.17041196437861,0.147789980317212,0.249662466713595
323,2,147946,0.0730809758638109,0.149373760211975,0.624969217135869
324,2,150394,0.0799081938459421,0.162718818992384,0.623674001638063
325,2,151274,-0.205522547027288,0.254749581347373,0.420346226960126
326,2,151397,0.0626626190796733,0.149760822732339,0.675895992226449
327,2,153035,0.091080966864213,0.148087923162948,0.538920249740952
328,2,153228,0.0768267823230391,0.149192392739063,0.606909501756701
329,2,153455,0.0442814320532099,0.150356426850203,0.768541535477202
330,2,153732,0.082649689209163,0.155410503022464,0.595188419040509
331,2,153815,0.0587618781906223,0.149765302381431,0.69502920804025
332,2,154160,0.0146691403126071,0.148226342021056,0.921222660109708
333,2,154235,0.0039200230513734,0.149708425832719,0.979125066546681
334,2,155527,0.226631805663827,0.162043202124899,0.162814258934161
335,2,159870,-0.00253359942871456,0.145927340524198,0.986157584143429
336,2,161229,0.0661872161220738,0.148125364552832,0.655270068798767
337,2,161451,-0.295356215082004,0.316877184018201,0.351930064139758
338,2,161451,0.489417257901297,0.317216484223739,0.123763279083095
339,2,162696,0.113491655328401,0.147406001301735,0.441858940176003
340,2,163284,0.16722422474508,0.145302404842249,0.250564559953218
341,2,164166,0.0962881629429683,0.146837000684664,0.512413022445625
342,2,165270,0.111590181568199,0.145569689606521,0.443846187834886
343,2,165675,0.102246248487718,0.14799852663629,0.490107616204566
344,2,166404,-0.710664113642547,0.381960963524746,0.0636366362114841
345,2,168012,0.0765868048949554,0.178972354971303,0.668966432284685
346,2,168062,0.092753883549858,0.146684709300283,0.527577308161529
347,2,168518,0.0198261644330534,0.145923587418002,0.892004062425694
348,2,168980,0.0532163481622538,0.145830619976506,0.715390480016
349,2,169651,0.0583911273738301,0.145894304855738,0.689229971279263
350,2,169902,0.289947304985217,0.243425135332621,0.234408760693668
351,2,169960,0.106218829549032,0.2271266596891,0.640313883662111
352,2,170725,0.143792239362404,0.145986690895836,0.325314337209262
353,2,171254,0.216750498824299,0.145968558943951,0.138459501672377
354,2,172242,0.0821387488392057,0.144626845181122,0.570439682588691
355,2,173254,0.0796430257295668,0.143521545411017,0.579300586590951
356,2,173340,0.0848509860924386,0.143495705638087,0.554688659639439
357,2,173385,0.0813262358377455,0.143633765380061,0.571613827431854
358,2,173973,0.12531043530784,0.143161957786635,0.382002932400652
359,2,174714,0.00705683717136023,0.36747421367411,0.984689515038609
360,2,177341,0.234522823262858,0.142282425043045,0.100182695434218
361,2,180314,0.140745476514511,0.142680318748699,0.324593215922719
362,2,180339,0.127213989488085,0.143077678663044,0.374541212151277
363,2,182758,0.169248350874289,0.142439544347059,0.235548768275898
364,2,183619,0.108971659687987,0.143168701269633,0.4470806269529
365,2,183913,0.0988972730935376,0.14682090931146,0.501012036833297
366,2,184146,0.159126380508966,0.147657909920019,0.28191729691973
367,2,187176,0.0615850846119492,0.14402892665772,0.669211601384682
368,2,191066,0.130846710381802,0.144976008806007,0.367385280953617
369,2,191124,0.493803966270516,0.181488148475088,0.00683368639235869
370,2,191128,-0.427449278080909,0.167271716077162,0.0110245593680839
371,2,191599,0.0627352108251578,0.143093140266568,0.661348432719137
372,2,191762,0.096264640312422,0.148709402511699,0.51783659396285
373,2,191763,0.0985586029388295,0.143603193336335,0.492958119604901
374,2,191959,0.0457805762328473,0.143327642811378,0.74960301544464
375,2,192390,0.0761715006800887,0.147248212056153,0.605270738253524
376,2,195759,0.260540911528116,0.143912648407686,0.0710823574731884
377,2,196912,0.212764476351896,0.141789176464932,0.13436088582101
378,2,197598,0.519269585603105,0.463704994878839,0.263548639384314
379,2,198110,0.193735335280745,0.142721072727508,0.175508538708917
380,2,198283,0.219117344462653,0.147132367850066,0.137313579861085
381,2,198805,0.180053137242571,0.143389541446588,0.210058075733548
382,2,198891,0.197065203622275,0.142203730362865,0.166684391256091
383,2,199248,0.167260509647736,0.142638126979918,0.241738403325612
384,2,201782,0.223050367134948,0.142245494217967,0.117761593657483
385,2,203285,0.32166402188727,0.141152156436566,0.0232728673954722
386,2,203783,0.260821365114151,0.14119970115616,0.065557588000869
387,2,204179,0.263023047395959,0.141533121762564,0.0639465627376437
388,2,205406,0.238582910506083,0.143122809989098,0.09640524100804
389,2,205834,0.221606191827674,0.142509580282598,0.120835791170273
390,2,205965,0.0567656170726059,0.156221567096864,0.716548947327892
391,2,207192,0.195192496680084,0.142484891086041,0.171583464327506
392,2,207561,0.224677258789537,0.141728066694162,0.113800376377689
393,2,208682,0.163435091552316,0.141725689913066,0.249617154446952
394,2,210102,0.155612596003191,0.142117959941886,0.274283415552007
395,2,212519,0.20137750309333,0.302802291687136,0.506455218088208
396,2,214801,0.130887667426241,0.142181759699997,0.357905825067067
397,2,215016,0.135256789747224,0.142088847983213,0.341790400389332
398,2,218876,0.0660768717330861,0.14369893451427,0.645922371356653
399,2,227511,0.0113202379308273,0.144758095666634,0.937712419196007
400,2,230378,0.0535804935316675,0.142906640889723,0.707935047134328
401,2,231943,0.0319737047181126,0.143334792766888,0.823609983064505
402,2,232156,0.00175174978752701,0.14328610558757,0.990252581037269
403,2,232789,0.0428594175084808,0.142760536199857,0.764186875278974
404,2,238524,0.0657756854022926,0.142936823883115,0.645675276323443
405,2,241518,0.0230353625762983,0.144215742754207,0.873186313493295
406,2,250396,-0.16772165980051,0.14295935610081,0.241501745002592
407,2,250466,-0.178647686505984,0.142871158548076,0.211977631767202
408,2,252305,-0.178818806557629,0.143250930957279,0.21275191963792
409,2,254571,-0.143967983813178,0.145381401588566,0.322716618678232
410,2,254742,-0.166003402140839,0.145183135384203,0.25364450214037
411,2,254908,-0.176148784313375,0.146262604394784,0.229268027819251
412,2,255033,-0.190851844723111,0.171479893472249,0.266478963091863
413,2,255862,-0.202027374424678,0.145282529236992,0.165228029437625
414,2,255975,-0.158520044230052,0.144908541680709,0.274730847402174
415,2,258311,-0.253974813502018,0.142115680526645,0.0747793552983092
416,2,259284,-0.148696235482591,0.143018989221416,0.299192869231883
417,2,266330,-0.0830817995492109,0.143785709376803,0.563756193998704
418,2,267100,-0.0583189166889728,0.143809710566152,0.685334848701838
419,2,268086,-0.0133657272385345,0.143851931573602,0.92602531675789
420,2,274614,-0.0578410615794495,0.14294654329661,0.685991478431695
421,2,274729,-0.096397230343967,0.143670146748651,0.502683420426973
422,2,275746,-0.0464554832080638,0.143677699546083,0.746635881765195
423,2,277029,-0.0409022039927678,0.143014632163021,0.775045779754339
424,2,277741,-0.0610431814044065,0.143050461787079,0.669839902807764
425,2,278218,-0.0720196055794656,0.142777466690611,0.614281976200528
426,2,278379,-0.060256390329591,0.146328422623875,0.680744230968526
427,2,279910,-0.0751939595051696,0.14272265795248,0.598626103999719
428,2,280616,-0.0433553293298032,0.149000765661963,0.771242190145985
429,2,283431,-0.0641577381287525,0.144829645101969,0.65804604167095
430,2,283573,-0.0808759672146042,0.143067349796348,0.572228858668653
431,2,286762,-0.0620953931849182,0.143460405047937,0.665395386263327
432,2,287187,-0.1223085818146,0.142680484554756,0.391904832374326
433,2,288379,-0.0972953354941793,0.141651892752758,0.492620511624354
434,2,294941,-0.00227308109538138,0.141831261449356,0.987222178751711
435,2,296073,-0.00759663301553593,0.145755647613899,0.958463384739945
