SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
32,1,37478,0.08142214280106,0.0957444230116106,0.395672878875934
33,1,39144,0.0172733335931534,0.0954006664398584,0.856423660572827
34,1,41499,0.0296463111851834,0.0951273778870513,0.755491598155305
35,1,45359,0.0446044284111413,0.160154064659224,0.780784346986384
36,1,45634,0.0467715323340783,0.147101400319503,0.750707560980169
37,1,51248,0.027726158877629,0.0955340286813745,0.77181616321686
38,1,51462,0.0376287182775844,0.0956540216133538,0.694273702212882
39,1,52124,0.0853997216684248,0.0954372463676438,0.371489875250523
40,1,52667,0.0633048568299875,0.0953327773454465,0.507097661494843
41,1,55470,-0.0896670063734255,0.0978720339706371,0.360205411247944
42,1,59265,-0.0795977457398752,0.0952500070213833,0.403904827194442
43,1,60165,-0.107485006847837,0.0951002131504828,0.259147155467385
44,1,62308,-0.0712746480310953,0.0950917111926817,0.454033500928485
45,1,62869,-0.0610179046976387,0.0950999608364676,0.521537239427992
46,1,65431,-0.0315201375798895,0.0993661704846129,0.751270308905791
47,1,65451,-0.0323495962028471,0.0979560699292304,0.741410029305062
48,1,65719,-0.0167066555797518,0.102161936493844,0.870193859452689
49,1,66841,-0.0553256349978979,0.0951546914110213,0.561322871809132
50,1,66948,-0.0304127462036822,0.0957708206650645,0.75100834003721
51,1,68621,-0.0100154648363799,0.0955235294743374,0.916555855258617
52,1,69417,0.00244994645024199,0.0952720402779145,0.979498973086696
53,1,69820,-0.680662112793004,0.371038297165223,0.0674243365536803
54,1,69821,-0.184543741833167,0.231101018980263,0.425093262414017
55,1,70906,-0.237364613192447,0.152521208032045,0.120539289321344
56,1,74327,-0.0193638763843335,0.0957903842712609,0.83991713220087
57,1,74572,-0.0349988955541391,0.095522727582553,0.714291055932092
58,1,75211,-0.00891749574750259,0.0953655456231561,0.925552591870974
59,1,76030,-0.0191887278946642,0.0953612577828009,0.840641337161691
60,1,80108,0.0727567006928957,0.0952655049100346,0.445540952088261
61,1,81262,0.00531501813746081,0.0953077135115047,0.95555903382104
62,1,81999,-0.0140475752958293,0.095537963657788,0.883187088537085
63,1,82431,0.0311504339525534,0.0959788354539897,0.745709949802812
64,1,83284,0.0187808157059137,0.0952893842713012,0.843868643257035
65,1,83613,0.0296829396016223,0.0952710278519853,0.755556483814327
66,1,84112,0.0600739082360896,0.0952409707978054,0.528607577913142
67,1,84701,-0.0106246576550655,0.102042430927953,0.917133252050464
68,1,84858,0.0304292547170188,0.0955498527116214,0.750320805188711
69,1,85751,0.0225215460326186,0.0959488816378676,0.814558720667423
70,1,87445,0.0518800744497054,0.0961195594334909,0.589713045118686
71,1,87467,0.0171823174603314,0.0966582858239043,0.859010657393675
72,1,89070,0.0164675296228174,0.09605363221224,0.86397526172628
73,1,89616,0.0209531631222052,0.0955343801749944,0.826522957665832
74,1,89679,0.011740401170929,0.0955509445800292,0.90227949701865
75,1,89880,0.0200349082647914,0.095571249965745,0.834074886884917
76,1,91472,0.0249408507754067,0.0962774964200168,0.79574633353534
77,1,93789,0.0645449576284325,0.0952326840591677,0.498367503070852
78,1,94351,0.0743098346231066,0.0954635294095303,0.436848369054892
79,1,99148,0.078940628385901,0.0952019571042079,0.40755654267273
80,1,101281,-1.39644106079638,1.03955794742637,0.180036898038675
81,1,106011,0.107995763402839,0.0991484005424599,0.276793945609954
82,1,106800,0.0958196365648034,0.0952867853149738,0.315300637345101
83,1,107970,0.103462161946989,0.0949809649509856,0.27676748327746
84,1,109000,0.0876464345662757,0.0951938996585438,0.357828111507571
85,1,112549,0.0967840445551312,0.0950607733839693,0.30931436325871
86,1,112742,0.103774127247706,0.0954114057374968,0.27749211872789
87,1,113050,0.110798670234626,0.0952279413406068,0.245408463126624
88,1,113135,0.0957064508017364,0.0950309236904419,0.314572471233432
89,1,114076,0.104004532866043,0.0950062197360291,0.274388820680387
90,1,114628,0.0600575691149496,0.0953545442802929,0.529210407864078
91,1,116283,0.0459341619776971,0.0959076016062559,0.63227655028837
92,1,126880,0.649399965306822,1.79975368343093,0.71844450842679
93,1,127853,-0.0891879662382474,0.095642399703511,0.351707832566845
94,1,128302,-0.145102801282012,0.0950791551851735,0.127873857522482
95,1,128704,-0.162667264668362,0.0950939376599852,0.0880343866071261
96,1,128911,-0.148810509142144,0.0951688088345234,0.118796283497334
97,1,130267,-0.0601191672752215,0.0953989096569041,0.528979861366644
98,1,130271,-0.0583650495392438,0.0955153450753411,0.541556986627096
99,1,130613,0.0270704613232136,0.0964481439895457,0.779125077021336
100,1,132012,-0.0855574048538171,0.0961463828521991,0.374143839507577
101,1,133231,-0.179695446896175,0.0950913731675908,0.0596154577271555
102,1,137074,-0.126321272795436,0.0951980962802041,0.185389291595917
103,1,137304,-0.0908563543079183,0.0953458408913442,0.341285852206827
104,1,139686,-0.153149183165932,0.095245688509668,0.108742708192278
105,1,149562,-0.168004859602094,0.0953937516703579,0.079074934298876
106,1,150447,-0.14113824731528,0.0965830123547407,0.144818452202572
107,1,151446,-0.523416374927757,0.192613178729084,0.00690306347202231
108,1,154084,-0.169511744135931,0.0967542562460031,0.0806451677223934
109,1,156633,-0.149800287855407,0.0981830421615728,0.127973884406366
110,1,157269,-0.143421276696299,0.095104505651957,0.132439052234582
111,1,160054,-0.145970931569611,0.096002983630326,0.129284742295551
112,1,166222,-0.122290379894951,0.0953826354377963,0.200647820338661
113,1,166416,-0.133022699536714,0.0951473089798991,0.162969536546165
114,1,167326,-0.168062303964124,0.0955346842227098,0.0794139603611426
115,1,168836,-0.112187835784142,0.0953109645173587,0.239959951003156
116,1,171200,-0.0903010143120351,0.0955199998779646,0.345120530287974
117,1,171431,-0.0957010126558917,0.0961030392599991,0.320021322025587
118,1,173339,-0.122888592719005,0.0952652506121288,0.197908127958919
119,1,173845,-0.1336882743608,0.0951446663119867,0.160869375360064
120,1,175121,-0.0929309021600682,0.0950926429309475,0.32910623225702
121,1,175281,-0.0906541705813864,0.0951799085868279,0.341520160943775
122,1,175315,-0.0919035699516263,0.0951464742520248,0.334747125797653
123,1,175523,-0.108232380193714,0.0956386026598577,0.258536803845112
124,1,175541,-0.0915355578695476,0.0952964532659514,0.337443593189426
125,1,175653,-0.102427478242496,0.0955674825466446,0.284550297290469
126,1,175805,-0.165729890774781,0.100751534902277,0.100873024406753
127,1,175818,-0.148235672167783,0.0984979476164636,0.133228049372078
128,1,175856,-0.12661945403412,0.0970694560107599,0.192939841859746
129,1,175876,-0.11201197179085,0.0956262733227792,0.242247586416411
130,1,175989,-0.102784948565874,0.0959294381596328,0.284692806927919
131,1,176001,-0.101960705520053,0.0964333959193037,0.291089781033001
132,1,176451,-0.0884959195493235,0.0976334295676957,0.365337151385132
133,1,177692,-0.0687804954723008,0.0952017703909576,0.470483448033497
134,1,178191,-0.0775404594427491,0.095277384112862,0.416285763773069
135,1,178224,-0.0687804954723008,0.0952017703909576,0.470483448033497
136,1,178960,-0.0555402492614763,0.0959875446691191,0.56321503980076
137,1,179139,-0.142788113498141,0.190182914871472,0.453277067625191
138,1,179139,-1.0029812971015,0.379604033170943,0.00860416098027156
139,1,180955,-0.187635301438506,0.109832235925122,0.0884447441249602
140,1,183802,0.109827122482278,0.0951046515888646,0.248952300578361
141,1,183954,0.0677551085019803,0.0959100483366512,0.480377882693053
142,1,184450,0.113605877589216,0.0949451310526472,0.232287963984489
143,1,184641,0.0781543498549178,0.0978176434520959,0.424839202210061
144,1,184718,0.124531792883306,0.0954481618646964,0.192842892233447
145,1,185296,0.106682070836496,0.095102774339363,0.262728830806181
146,1,185438,0.0914163759984052,0.0951523079466884,0.337341849462545
147,1,185469,0.090316961112623,0.095292960567607,0.343888765113872
148,1,185503,0.0892543907844156,0.0950487092650737,0.348353090743089
149,1,185705,0.0959810671075433,0.0960952848338599,0.318570226347054
150,1,185749,0.0740326607429252,0.0961502713200069,0.44183364947036
151,1,185806,0.108804425980098,0.0961852974462801,0.258740508638485
152,1,185879,0.0805032730394067,0.096730241270105,0.405833253325676
153,1,185916,0.0777039373921988,0.0966926487269986,0.422158519467017
154,1,185941,0.0690578774181038,0.0971331302211562,0.477577828559523
155,1,185954,0.0782663162943646,0.0973974796773684,0.422182426257708
156,1,186055,0.109270465258487,0.0953637093458484,0.252642254860149
157,1,186896,0.0880481762751826,0.0969941048920675,0.36461992012389
158,1,187697,0.17051697236489,0.197833277895903,0.389315244185127
159,1,189392,0.0281020331336763,0.199074037622615,0.887821122505217
160,1,189416,0.000877485777525389,0.192573289338648,0.996366919522214
161,1,190132,0.0775045309916428,0.095573098234116,0.417943638888572
162,1,190148,0.0665138533715668,0.0956254248803756,0.48715792647681
163,1,190165,0.0704862787775848,0.096353236604916,0.464934518920357
164,1,190169,0.0695925715250536,0.0962347426662758,0.47006394811558
165,1,190933,-0.0505770146341239,0.0954870791773717,0.596671001376363
166,1,192149,-0.094094698465965,0.0961756932835506,0.328565047434245
167,1,192302,0.065727010508439,0.127112184560724,0.605425008411893
168,1,192303,0.0126314968081163,0.114809253860127,0.912454772276065
169,1,192305,0.0917457569289592,0.119209188694122,0.442040114513919
170,1,192315,0.142262688726664,0.1351337116928,0.293173384631289
171,1,192795,-0.152130394770102,0.0949997342888395,0.110187908247992
172,1,194020,-0.11208660799705,0.100248815678477,0.26429139607902
173,1,194187,-0.128710907504516,0.0951769431467986,0.177134542797588
174,1,194867,-0.106698744387699,0.0952020065806582,0.263151281128891
175,1,197325,-0.155281257266145,0.0973482333322377,0.111582246262583
176,1,197392,-0.1814276078916,0.0984819612299965,0.066278293054915
177,1,198857,-0.221943092929175,0.45715247354842,0.627629771667071
178,1,206666,0.132773085367293,0.107026745857563,0.215592271270358
179,1,206675,0.327479447828702,0.138550804140113,0.0186392393411871
180,1,223051,-0.00379332169874753,0.110521972914525,0.972639877736563
181,1,223059,0.0743148318039472,0.11469715045244,0.517456449685006
182,2,7366,0.321033201982541,0.137263936815471,0.0199030880302885
183,2,8180,0.174794276537926,0.190215011304216,0.358759670238744
184,2,8187,0.0250119850014008,0.198036870268918,0.899566648144675
185,2,8250,0.0218115423636157,0.19510788028768,0.911051698446435
186,2,8253,0.0491671073386871,0.195093783842747,0.801173965649113
187,2,8285,0.116241913318603,0.105599424598049,0.271741731812246
188,2,8302,0.0846816930033648,0.0989146725368279,0.392518509080552
189,2,8306,0.0846816930033648,0.0989146725368279,0.392518509080552
190,2,8314,0.0512934658798962,0.0969475920041689,0.597079383106583
191,2,8317,0.0829734618312883,0.0990995447373262,0.403005115249175
192,2,8328,0.079070273233327,0.0986643871736912,0.423435507382726
193,2,8331,0.0767552711694801,0.0984837508636892,0.43628403438754
194,2,8498,0.121326072982811,0.0966284515545197,0.21009379099771
195,2,8651,0.136913491078334,0.0966603616226575,0.15752888352006
196,2,9418,0.591786001254632,0.244509748247027,0.0160120638651452
197,2,9812,0.136119151404569,0.0972411112977171,0.16244821266063
198,2,9932,0.137080895327467,0.0968518809430667,0.157842709361316
199,2,10135,0.131814449687973,0.0964996523239558,0.172821828816067
200,2,11616,0.141385551523396,0.0963582554329692,0.143187413115737
201,2,12133,0.128475715991461,0.0967946482256748,0.185266645353255
202,2,12194,0.13612795858637,0.0971412881149018,0.161991028022092
203,2,12359,0.131423760086352,0.0968740928488817,0.175760970702637
204,2,13061,0.124970609137184,0.0968911170520254,0.197962867275112
205,2,14298,0.132863600601798,0.0971685553143983,0.172385053648189
206,2,15222,0.130246566338542,0.0981310223372228,0.185276479901324
207,2,17986,0.170819624019997,0.0962230788211294,0.0767188791402047
208,2,19770,0.150363609124722,0.0969902738925413,0.121966594930629
209,2,19836,0.14999593995512,0.0967236083204966,0.121853185260344
210,2,19851,0.156090353837138,0.0969814866694491,0.108403971059705
211,2,21595,0.137522472268433,0.0966579125747182,0.155684456619014
212,2,22385,0.150623742045759,0.0966946138084889,0.120194202826456
213,2,23441,0.145732193364831,0.0976612159660529,0.136534162075318
214,2,24209,0.148802645808776,0.0968387421745854,0.125286513893015
215,2,24341,0.143441109480302,0.0970921873745545,0.140468015156296
216,2,26815,0.178612850157213,0.096809530016022,0.0658761208258317
217,2,28209,0.179355472106962,0.096838531206265,0.0648449456932318
218,2,28695,0.0798469697506541,0.101570435021156,0.43232214759802
219,2,35849,-0.571988253825646,1.04176682205538,0.583314195890789
220,2,35850,-2.43638985268476,1.26803074128034,0.0554866885591461
221,2,41245,0.156577077151158,0.0965757570450517,0.105848808131462
222,2,43214,0.153317159787331,0.098167662020449,0.119233768016396
223,2,47104,0.03742179027669,0.0957394144795238,0.696128157562602
224,2,50915,0.106311196376986,0.0965353105874732,0.271530611236081
225,2,55834,0.0980551411051578,0.0961125707301357,0.308326886562011
226,2,56422,0.101160400779155,0.0962758062811892,0.294098898725746
227,2,57715,0.095239908993431,0.0959746075225879,0.321709047109878
228,2,59046,0.140188093091044,0.0963059546563755,0.14637719680024
229,2,59191,0.0935349816502875,0.0959123847685827,0.330122542587316
230,2,59383,0.101079910503518,0.0959183998056217,0.292690003004957
231,2,59477,0.101136292563419,0.0973659587339137,0.299644385748528
232,2,59755,0.0165750529018506,0.219097660021814,0.939739267763957
233,2,60471,0.0478894088915821,0.0961647746603864,0.618798896988493
234,2,60478,0.0499003512607531,0.0962716941924297,0.604553906076447
235,2,60786,0.0133149647497942,0.0961473542696106,0.889936102333056
236,2,61035,0.013302476162752,0.0961404246145877,0.890030800824835
237,2,61071,0.0313715173270625,0.09569232207342,0.743228998529849
238,2,61675,0.0251410013049698,0.0959730930641659,0.793505957279687
239,2,62776,-0.00152680711065495,0.100182061230095,0.987849061035753
240,2,62939,0.0635561190321737,0.0957567798229739,0.507299909837513
241,2,63527,0.0819860181308315,0.0960771313971163,0.394051983602367
242,2,63857,0.0632639746704571,0.0961396001126761,0.510939512379454
243,2,65527,0.0348837725978521,0.0958634183068156,0.716157742374023
244,2,67007,0.178115298023745,0.105138133599835,0.0911269030711625
245,2,67023,-0.119470716633357,0.218208824771299,0.584376903205991
246,2,67024,-0.102085857494765,0.219032052859087,0.641447666153051
247,2,67976,0.0981416566891531,0.0971220464722516,0.312948777148196
248,2,69628,0.00183933813197235,0.0988736596570118,0.985168388756112
249,2,71825,-0.332107599658022,0.190376427594164,0.0819460156920129
250,2,72389,-0.155328345932703,0.0963084234382781,0.10767678359086
251,2,72392,-0.166428863115931,0.0969159213097722,0.0868105913021403
252,2,73646,-0.104102039312416,0.0951634818471313,0.27473226556333
253,2,74564,-0.131020741044695,0.0948815552555488,0.168187200645369
254,2,74739,-0.11566822096271,0.0952515501878559,0.22542783512205
255,2,79931,-0.116427935879572,0.107406787163484,0.279108823259959
256,2,80748,-0.0887284774863215,0.0991566578271461,0.371487021267152
257,2,80873,-0.0713259153557278,0.0956026789901001,0.456124038753653
258,2,81501,-0.052161864662318,0.0956217870002722,0.585752909336581
259,2,83526,-0.0831307318106774,0.0954111459796828,0.3841882588538
260,2,83845,-0.0749881071251892,0.0955211108224828,0.432955347811697
261,2,84412,-0.204798759866336,0.240686888994363,0.39540566883459
262,2,84412,0.0016729707608495,0.120647517895927,0.988944242862492
263,2,84447,-0.0312844345736758,0.0968107749767209,0.746772728915024
264,2,87391,-0.0937568089822804,0.0950513969927753,0.324622210064878
265,2,87562,-0.094427186503396,0.0952907230881093,0.322394668888451
266,2,87849,-0.100830488444828,0.0952630847692756,0.290577533739736
267,2,87878,-0.0996696482677659,0.0956771849415222,0.298250506489529
268,2,88125,-0.125514574717455,0.106347905528793,0.238704989067788
269,2,89785,-0.0911734727771474,0.0957118802716851,0.341453389343786
270,2,93441,-0.0918555009717503,0.0985745473710358,0.352057165943586
271,2,93588,-0.0992079288307233,0.102024634041371,0.331521445026452
272,2,93721,-0.104228648107438,0.0953842401408881,0.275260168326511
273,2,93952,-0.104001530155497,0.0951111851149236,0.27493172222841
274,2,95085,-0.0664936664438304,0.0953394312875583,0.48598568959812
275,2,103188,-0.0786976201207189,0.0976312723544142,0.420745284112333
276,2,107124,-0.0366314307528306,0.0954326438194731,0.701323745116672
277,2,111645,-0.100409421088394,0.0953640541829576,0.29310408334194
278,2,111916,-0.101019245766395,0.0955877252358061,0.291315365374631
279,2,111931,-0.10770084955316,0.0957137149732818,0.261252060574226
280,2,111999,-0.0987229607465921,0.0953962883132075,0.301437052385299
281,2,114528,-0.156190810247714,0.0957304073549929,0.10366197683752
282,2,116024,-0.171530983171065,0.0958855089099429,0.0744858883782302
283,2,119244,-0.175257167632386,0.1045608443824,0.094598874342267
284,2,119246,-0.21204844339121,0.105493890561733,0.0451858343293388
285,2,119247,-0.312773253916741,0.105557301905958,0.00325252878798232
286,2,120090,-0.216848958575289,0.095241977446735,0.0233948653739151
287,2,120291,-0.231496399387415,0.0962504466306844,0.0166800342894142
288,2,120726,-0.240766398552349,0.0956203789512074,0.0122461416926699
289,2,121716,-0.269441245250811,0.0952926138083884,0.00495859268098442
290,2,123100,-0.166631304147532,0.096090188465487,0.0837709479954852
291,2,124677,-0.142604436236702,0.0960663043041655,0.138585237413374
292,2,127636,-0.0471599063781425,0.121855212510803,0.698977638837519
293,2,127887,-0.0957253427477183,0.0968925200265225,0.323851915007924
294,2,128935,-0.0888796829234226,0.0968191607515472,0.359247314245051
295,2,129053,-0.112867778383887,0.0970439695132327,0.245591527125477
296,2,130040,-0.119329460369035,0.0976167736124043,0.222361453073112
297,2,130976,-0.0920346576236078,0.0969026496293723,0.342881915400714
298,2,132199,-0.107414806388289,0.0973082802866566,0.270405379684908
299,2,133355,-0.126689493705361,0.0979035326174557,0.196503192730336
300,2,133435,-0.137682443673164,0.0980741340394102,0.161239398104181
301,2,133943,-0.0702163313926362,0.115082601930399,0.54216261030281
302,2,135183,-0.0581503123257677,0.0983533148935949,0.554738712903585
303,2,135402,-0.0765548439407469,0.0983027273041483,0.43663915759258
304,2,135898,-0.0897015082387582,0.0987936243121295,0.364514245994464
305,2,135912,-0.0987088261275041,0.0988424515763989,0.318649249767032
306,2,135925,-0.0979432203083646,0.0983956017105524,0.320222409671329
307,2,136002,-0.0805528533985314,0.0983664804068154,0.413392818187253
308,2,136173,-0.0822968726188624,0.0990596648582038,0.406658991385225
309,2,138209,-0.0420871794246532,0.102039683780111,0.680253452126386
310,2,138318,-0.0245122881003607,0.101765893080992,0.809796187194593
311,2,138695,0.0231630333042528,0.100022308242068,0.816999453923772
312,2,138818,0.0268381137311737,0.0998362475847266,0.78822421375943
313,2,139728,0.0350098986712927,0.0996500443479512,0.725551531179775
314,2,140174,0.0215452321666189,0.0996608677011425,0.82896804477894
315,2,140863,0.0204744675198044,0.0996211905362761,0.837281829426554
316,2,141152,0.0253252099737252,0.0998986953529653,0.800022553625391
317,2,141292,0.00765063771075736,0.0991886007812544,0.938562054502948
318,2,141545,0.029347502014884,0.0996603747080567,0.768567954270985
319,2,145823,-0.0441248678233114,0.103446007721355,0.669967317428851
320,2,145934,0.0380812745022072,0.170478175410683,0.823369620472253
321,2,145980,-0.0464947364861948,0.104397543425078,0.656330899142183
322,2,146723,-0.0548104233314756,0.0994500595550332,0.581889689963839
323,2,147946,-0.0788967432780921,0.100316373799674,0.432114440026463
324,2,150394,-0.0791632901563469,0.109293434922776,0.469349810759585
325,2,151274,-0.119124646843804,0.171216809650274,0.487041181156088
326,2,151397,-0.0383179553145321,0.100634571920854,0.703607902816876
327,2,153035,0.0364037457457632,0.0995406427109675,0.714795010627125
328,2,153228,0.0195464507890964,0.100280583588466,0.84556959004169
329,2,153455,0.0342777104849942,0.10102643398886,0.734589668198634
330,2,153732,0.0261818438900232,0.10445906141529,0.802236609388474
331,2,153815,0.0410777493239455,0.100631487821039,0.683374509304592
332,2,154160,0.0258837739680446,0.0995910590297886,0.795091984134918
333,2,154235,0.0414252604974023,0.100571008800093,0.680662268665409
334,2,155527,0.00518359070267116,0.10918421407973,0.962160990871916
335,2,159870,0.0169827831164444,0.0980502900205083,0.862589705678205
336,2,161229,-0.0106977880636948,0.0995578703639793,0.91449068457556
337,2,161451,0.313936198739387,0.212528473511173,0.140527304902692
338,2,161451,-0.278107042565394,0.213355044417332,0.193255612935776
339,2,162696,-0.0513088691105063,0.0990934925720049,0.60493441610775
340,2,163284,-0.00776740608267924,0.0978166188305544,0.936753231686295
341,2,164166,0.0194288599484549,0.0987203120142886,0.84409174293738
342,2,165270,-0.00439145835661068,0.0978951971040911,0.964245243641836
343,2,165675,-0.0246096228336372,0.0995047138466957,0.80480345452577
344,2,166404,-0.20035332728121,0.257689672160444,0.437385479555214
345,2,168012,-0.0452153462023109,0.120265793334049,0.707171122525423
346,2,168062,0.0538512564797179,0.0985774671900147,0.585216083324725
347,2,168518,0.0470177797545768,0.0980225172433888,0.631764052092777
348,2,168980,0.0271927314290631,0.097997217936275,0.78157036395666
349,2,169651,0.0362909247124395,0.0980354295442591,0.711469096229792
350,2,169902,-0.158321474230963,0.16367868234211,0.334071315624746
351,2,169960,0.0126315317991762,0.152661273978234,0.934103415986644
352,2,170725,0.0696070983092959,0.0981591095401758,0.478714861101181
353,2,171254,0.0458462269802529,0.09835769784426,0.641419012671795
354,2,172242,0.00590846271591728,0.0972244399363682,0.951575680415638
355,2,173254,0.0406376472505067,0.0964556711118865,0.673785837880101
356,2,173340,0.0275206828163567,0.0964571217075715,0.775570001382553
357,2,173385,0.0356444866259627,0.0965384459317263,0.712180787229265
358,2,173973,0.0430998573387118,0.0962732537609019,0.654656908387443
359,2,174714,-0.00487576006551585,0.246920608955677,0.984256939213257
360,2,177341,0.00459288894357672,0.0959721462021119,0.961857688544092
361,2,180314,-0.0358648016150631,0.09598567926866,0.708890950665386
362,2,180339,-0.0302650216840087,0.0962337240135709,0.753330935678956
363,2,182758,-0.0576653491339941,0.0958529090723889,0.547824927895499
364,2,183619,-0.0345734394892985,0.0962620967787318,0.719690562157184
365,2,183913,-0.0678032735770399,0.0986522363622028,0.492347604254865
366,2,184146,-0.072279331908241,0.0993058438186177,0.46719053623797
367,2,187176,-0.11505742161816,0.0966099585206412,0.234474254872662
368,2,191066,-0.140388438484398,0.0972408474113983,0.149704974728751
369,2,191124,-0.0879329742609537,0.123132347091616,0.475616361852107
370,2,191128,0.0954054220861703,0.113317687463988,0.400397840298432
371,2,191599,-0.197430565475751,0.095600393468229,0.0396370702745922
372,2,191762,-0.19916241804867,0.0994195648699961,0.0459143055169328
373,2,191763,-0.186624669747598,0.0960448109638344,0.0527987462179197
374,2,191959,-0.190799673259481,0.0957846569640705,0.0471449148794254
375,2,192390,-0.121785284344196,0.0987669821076162,0.218375122363072
376,2,195759,-0.221920523446918,0.096427832980651,0.0219500517096976
377,2,196912,-0.172311638857207,0.0951361634164404,0.0709581046964126
378,2,197598,-0.557605810919601,0.3107207337788,0.0735799250173867
379,2,198110,-0.15910300455254,0.0957763310046862,0.097562457544359
380,2,198283,-0.147508046067711,0.098862962044377,0.136580326135042
381,2,198805,-0.161407881610641,0.0961812050186256,0.0942000294093398
382,2,198891,-0.13477801989776,0.095543016015355,0.159227638357039
383,2,199248,-0.140034029341963,0.0957410772719667,0.144457653333446
384,2,201782,-0.105576927810293,0.0957479894522976,0.270928516277642
385,2,203285,-0.0842362223664983,0.095435634178325,0.378026298413616
386,2,203783,-0.090129327139773,0.0952143956496068,0.344493473869149
387,2,204179,-0.096433166359106,0.0954279175270038,0.312931620085312
388,2,205406,-0.0929156981329052,0.0964209813229076,0.335883072403765
389,2,205834,-0.0766170091521033,0.0959987301887977,0.425346482640924
390,2,205965,-0.0751179138130838,0.104914993635923,0.474471898112391
391,2,207192,-0.124476406364684,0.0957665597891917,0.194521113951691
392,2,207561,-0.136222700938134,0.0952957254190786,0.153752604126124
393,2,208682,-0.0900472809739079,0.0952899139623252,0.345314273636703
394,2,210102,-0.111492520997649,0.0954725279798734,0.243676854590197
395,2,212519,-0.0738590125187902,0.203554434600421,0.716936721154235
396,2,214801,-0.0768567541700757,0.0955647069628398,0.42180090196613
397,2,215016,-0.0899827452221586,0.0954775973634111,0.346607456671225
398,2,218876,-0.00594368147274163,0.0965854551929027,0.950965531664015
399,2,227511,-0.0607444822837133,0.0972158479638927,0.532478855523723
400,2,230378,-0.0806701061100979,0.0959477822172563,0.401045416326687
401,2,231943,-0.0909811624379057,0.0961973624191157,0.344909743651328
402,2,232156,-0.069436570462417,0.0962087261994431,0.470939255257616
403,2,232789,-0.070660582380606,0.0958650144221232,0.461560792564786
404,2,238524,-0.0758971919955947,0.0959888066283912,0.429656997784566
405,2,241518,-0.0680455175191369,0.096840125580643,0.482731824387618
406,2,250396,-0.0607789587949796,0.0961928252869457,0.527897118557932
407,2,250466,-0.0599571699548507,0.0961602776097947,0.533350218582335
408,2,252305,-0.135840936725473,0.0961969219633671,0.158797577282832
409,2,254571,-0.117353764646704,0.0976235585099615,0.230128639862631
410,2,254742,-0.12331194190353,0.0975142178025684,0.206865696220287
411,2,254908,-0.0894782781281805,0.0983661712133385,0.363630518067988
412,2,255033,-0.0906954313748545,0.11532520027785,0.432142039310686
413,2,255862,-0.0693576974312102,0.0978185252246595,0.478764811882156
414,2,255975,-0.0758684554720685,0.0974511207024413,0.436779167062629
415,2,258311,-0.156962232378102,0.0955597284808295,0.101365224253823
416,2,259284,-0.12932345353579,0.0960007610030584,0.178809360099231
417,2,266330,-0.114466780281435,0.0964688544395885,0.236196334273404
418,2,267100,-0.112646953685531,0.0964678636358605,0.243709925082672
419,2,268086,-0.153549058308068,0.0963149344189645,0.111777362126426
420,2,274614,-0.128697104501819,0.095829269235786,0.180140234336758
421,2,274729,-0.12323322717908,0.096376319510603,0.201854321148981
422,2,275746,-0.143665442593433,0.0962538373419904,0.136443361641586
