PPI,DRUG,SNP,Chr,Pos,p-value_eQTL,p-value_rMVP,FDR,-log_pval,name,sgd_id,locus_id,snps_class_up,snps_class_down,description
ALO1:ADE17,5.FC,5723,9,244951,0.0001276917644442,0.000133113708981,0.0553796336895885,3.8757772155380095,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
ERG11:ERV25,5.FC,7650,12,236470,0.0001343065645381,0.0001396737350287,0.0576595487100654,3.854885253188081,STU2,SGDID:S000004035,YLR045C,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member"""
ADE17:GIS2,5.FC,10226,15,214375,0.0001351088278336,0.0001464523756624,0.0579217208944315,3.8343035790612285,MAM3,SGDID:S000005421,YOL060C,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
ADE17:PGM2,5.FC,6326,10,488026,0.0001448639861232,0.0001421414844201,0.0612075337770771,3.8472791534208746,GEA1,SGDID:S000003792,YJR031C,ORF,Verified ORF,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA1 has a paralog ; GEA2 ; that arose from the whole genome duplication"""
PMC1:CTR2,5.FC,1919,4,605641,0.0001483286391599,0.0001575257298566,0.0623786572612364,3.8026484995118537,VPS41,SGDID:S000002487,YDR080W,ORF,Verified ORF,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites"""
ALO1:ADE17,5.FC,5721,9,244863,0.0001528089033647,0.0001589350469712,0.0638781901285641,3.798780325398615,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
ERG11:ERV25,5.FC,7649,12,236188,0.0001558512586285,0.0001561887342337,0.0648653425106274,3.8063502946366063,STU2,SGDID:S000004035,YLR045C,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member"""
MID2:TPO4,5.FC,9436,14,241034,0.0001558647137352,0.0001617549267412,0.0648653425106274,3.791142482690596,PPN2,SGDID:S000005161,YNL217W,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate"""
ALO1:ADE17,5.FC,5719,9,244304,0.0001613387943324,0.0001680979251082,0.0666608941103136,3.774437647176952,ARC15,SGDID:S000001324,YIL062C,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity"""
HUG1:ADE17,5.FC,11181,16,73035,0.0001618446413248,0.0001637879092728,0.066832947842228,3.7857181607557644,ARS1605,SGDID:S000118412,ARS1605,Other features,Replication,"""Autonomously Replicating Sequence"""
ALO1:ADE17,5.FC,5718,9,244280,0.0001634972076311,0.0001700006001263,0.0673892528157462,3.769549545497723,ARC15,SGDID:S000001324,YIL062C,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity"""
SSH1:PIS1,5.FC,10259,15,236991,0.0001675387639052,0.0001761820847398,0.0687097405076375,3.754038255369019,GAL11,SGDID:S000005411,YOL051W,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator"""
HNM1:RBD2,5.FC,9432,14,236810,0.000168030914245,0.0001729297150592,0.0688737825367269,3.7621303741210133,ALG9,SGDID:S000005163,YNL219C,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"""
ERG11:ERV25,5.FC,7652,12,237173,0.0001692102900993,0.0001718149801335,0.0692281008842192,3.7649389737661445,STU2,SGDID:S000004035,YLR045C,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member"""
ALO1:ADE17,5.FC,5724,9,245431,0.0001693720655382,0.0001763099984055,0.0692791168714786,3.7537230584935806,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
ADE17:GIS2,5.FC,10220,15,204722,0.0001698235035144,0.0001853689661421,0.0694219755521889,3.7319629722485996,,,CUT363,Unstable transcript,CUT,ncRNA_UNB
ADE17:GIS2,5.FC,10225,15,214295,0.0001750466278029,0.0001866671678039,0.0710094703334417,3.728932061780375,MAM3,SGDID:S000005421,YOL060C,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
ALO1:ADE17,5.FC,5712,9,243723,0.0001826674608013,0.0001901989833328,0.0734431684392827,3.720791808818873,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
MID2:TPO4,5.FC,9437,14,241114,0.0001947575718693,0.0002049977420599,0.0772946440487446,3.6882509224385207,PPN2,SGDID:S000005161,YNL217W,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate"""
ALO1:ADE17,5.FC,5704,9,242937,0.0002110514301269,0.0002188333523581,0.0821873285516951,3.659886486537801,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
HUG1:ADE17,5.FC,9937,14,751264,0.0002211079570561,0.0003414895209477,0.0852919322236018,3.4666226186718054,YNR065C,SGDID:S000005348,YNR065C,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene"""
ALO1:ADE17,5.FC,5707,9,243307,0.0002281314352046,0.0002384963506899,0.0873853296055881,3.622518261853907,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
HNM1:RBD2,5.FC,9440,14,247602,0.0002341319927422,0.0002411317045152,0.0890700313117361,3.617745683895595,VID27,SGDID:S000005156,YNL212W,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth; contains two PH-like domains"""
ALO1:ADE17,5.FC,5708,9,243521,0.0002357208561398,0.0002451194149887,0.0895104468240526,3.6106222885499486,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
ALO1:ADE17,5.FC,5709,9,243529,0.0002357208561398,0.0002451194149887,0.0895104468240526,3.6106222885499486,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
ADE17:GIS2,5.FC,10224,15,211986,0.0002534803491732,0.0002490610511586,0.0945818722821529,3.603694183300327,APM4,SGDID:S000005423,YOL062C,ORF,Verified ORF,"""Cargo-binding mu subunit of AP-2; AP-2 is a heterotetrameric endocytic cargo-binding adaptor that facilitates uptake of membrane proteins during clathrin-mediated endocytosis; Apm4p is required for AP-2 function and localization ; and binds cell wall stress receptor Mid2p; AP-2 is required for cell polarity responses to pheromone ; nutritional status and cell wall damage in S. cerevisiae ; and for hyphal growth in C. albicans; AP-2 complex is conserved in mammals"""
ALO1:ADE17,5.FC,5714,9,243799,0.0002545656345536,0.0002632481237846,0.0949110091556021,3.5796347154241426,,,YIL063C_NFR/NDR,Promoter,Promoter,stable
GTR1:SLM4,5.FC,7455,12,37884,0.0002604312490452,0.0002528721330797,0.0966159211275456,3.5970990279768458,FRE6,SGDID:S000003974,YLL051C,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels"""
ALO1:ADE17,5.FC,5705,9,243115,0.0002671631594631,0.0002763167964757,0.0984875711036602,3.5585927148120504,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
ALO1:ADE17,5.FC,7483,12,84341,0.0002681461533944,0.0002611235584577,0.0987281956089313,3.58315394454383,,,YLL028W_NFR/NDR,Promoter,Promoter,fragile
ERG11:ORM2,5.FC,8538,13,114474,0.0002764546529261,0.0002883257184675,0.100991217105796,3.540116617097216,WAR1,SGDID:S000004541,YML076C,ORF,Verified ORF,"""Homodimeric Zn2Cys6 zinc finger transcription factor; binds to a weak acid response element to induce transcription of PDR12 and FUN34 ; encoding an acid transporter and a putative ammonia transporter ; respectively"""
SRO9:GIS2,5.FC,10199,15,181986,0.0002780006163875,0.0003031889530933,0.101342961151157,3.5182866265822765,AVO1,SGDID:S000005438,YOL078W,ORF,Verified ORF,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
ALO1:ADE17,5.FC,5706,9,243230,0.0002796226717279,0.0002918265593515,0.101770451188536,3.534875185181093,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
MID2:TPO4,5.FC,9438,14,241965,0.0002813240891881,0.0002893823936546,0.102270160232785,3.5385278953705916,RAP1,SGDID:S000005160,YNL216W,ORF,Verified ORF,"""Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation ; repression ; chromatin silencing ; telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain ; central region with homology to Myb DNA binding domain ; and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters"""
ALO1:ADE17,5.FC,7484,12,87080,0.0002938560001722,0.0003092359175697,0.105689731948963,3.509710068775727,,,YLL027W_NFR/NDR,Promoter,Promoter,fragile
RET2:EMP70,5.FC,7634,12,224908,0.0002997559773571,0.0003419712671786,0.107264558374877,3.4660103823356723,COX12,SGDID:S000004028,YLR038C,Close to 3'-UTR,Close to 3'-UTR,"""Subunit VIb of cytochrome c oxidase; cytochrome c oxidase is also known as respiratory Complex IV and is the terminal member of the mitochondrial inner membrane electron transport chain; required for assembly of cytochrome c oxidase but not required for activity after assembly; phosphorylated; easily released from the intermembrane space ; suggesting a loose association with Complex IV"""
ADE17:GIS2,5.FC,4698,7,921843,0.0003149180676421,0.000894357962271,0.111173069445543,3.048488622229111,RPS0A,SGDID:S000003446,YGR214W,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 40S subunit protein S0A; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate ; deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2; RPS0A has a paralog ; RPS0B ; that arose from the whole genome duplication;"""
MID2:WSC2,5.FC,7484,12,87080,0.0003151577089866,0.0003410712032238,0.111247158273066,3.467154946699142,,,YLL027W_NFR/NDR,Promoter,Promoter,fragile
ERG27:ACF2,5.FC,4651,7,877194,0.000319019934165,0.0003255446157235,0.11221297583581,3.4873894831796566,CRH1,SGDID:S000003421,YGR189C,ORF,Verified ORF,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress"""
ERG11:PIS1,5.FC,8534,13,109242,0.0003225323801944,0.0003323579172185,0.113028195289096,3.4783939712802345,DUS1,SGDID:S000004545,YML080W,ORF,Verified ORF,"""Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p ; Dus3p ; and Dus4p; modifies pre-tRNA(Phe) at U17"""
ALO1:ADE17,5.FC,5711,9,243694,0.0003228751994007,0.0003344712566781,0.113115256277952,3.475641198082865,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
SRO9:GIS2,5.FC,580,2,457024,0.0003265644867766,0.0003208494088774,0.114041543278018,3.493698756502196,AIM3,SGDID:S000000312,YBR108W,ORF,Verified ORF,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss"""
ERG11:ERV25,5.FC,7651,12,236714,0.0003400965085396,0.000342189092669,0.117508296562211,3.465733837779024,STU2,SGDID:S000004035,YLR045C,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member"""
ERG11:TPO4,5.FC,8538,13,114474,0.0003463730246981,0.0003816955762211,0.119175538539712,3.4182828734119144,WAR1,SGDID:S000004541,YML076C,ORF,Verified ORF,"""Homodimeric Zn2Cys6 zinc finger transcription factor; binds to a weak acid response element to induce transcription of PDR12 and FUN34 ; encoding an acid transporter and a putative ammonia transporter ; respectively"""
SNA4:GTR2,5.FC,1919,4,605641,0.0003496588736804,0.0003727526902787,0.120068397320043,3.428579213417616,VPS41,SGDID:S000002487,YDR080W,ORF,Verified ORF,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites"""
ALO1:ADE17,5.FC,5717,9,244149,0.0003573547643418,0.000371096805199,0.121942531779987,3.430512784509793,ARC15,SGDID:S000001324,YIL062C,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity"""
ALO1:ADE17,5.FC,5720,9,244502,0.0003636344698499,0.00037778082225,0.123522337063498,3.4227600924766497,,,YIL062C_NFR/NDR,Promoter,Promoter,fragile
HNM1:MAM33,5.FC,7283,11,521933,0.0003673486361138,0.0003977791487855,0.124423395984403,3.400357985929372,,,YKR043C_NFR/NDR,Promoter,Promoter,stable
RET2:EMP47,5.FC,10012,15,15458,0.0003851382524115,0.0002711269766848,0.128628637736627,3.5668272686885047,YOL159C-A,SGDID:S000007627,YOL159C-A,ORF,Verified ORF,"""Protein of unknown function; overexpression affects endocytic protein trafficking; identified by sequence comparison with hemiascomycetous yeast species"""
RET2:SNA3,5.FC,4612,7,856430,0.0003860205319864,0.0003640705742685,0.128842692393821,3.4388144211738467,RNR4,SGDID:S000003412,YGR180C,Close to 3'-UTR,Close to 3'-UTR,"""Ribonucleotide-diphosphate reductase (RNR) small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; relocalizes from nucleus to cytoplasm upon DNA replication stress; RNR4 has a paralog ; RNR2 ; that arose from the whole genome duplication"""
RET2:EMP70,5.FC,6412,10,599712,0.000388598665906,0.0003913952150946,0.129415017399438,3.40738448800534,BUD4,SGDID:S000003852,YJR092W,ORF,Verified ORF,"""Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure ; and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p"""
ERG27:ACF2,5.FC,4616,7,862412,0.0003886951232361,0.0003995427165372,0.129429033577035,3.3984367818952963,UBR1,SGDID:S000003416,YGR184C,ORF,Verified ORF,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)"""
ERG11:HYR1,5.FC,6091,10,192067,0.0003916547203965,0.0004038085937295,0.130078380579035,3.393824442773294,YJL118W,SGDID:S000003654,YJL118W,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; YJL118W is a non-essential gene; deletion enhances the toxicity of heterologously expressed human alpha-synuclein"""
ALO1:HYR1,5.FC,5798,9,273993,0.0003931783299304,0.0004067751280225,0.13046844796947,3.3906456095664232,,,YIL044C_NFR/NDR,Promoter,Promoter,stable
ALO1:ADE17,5.FC,10116,15,111138,0.000400685662485,0.0003457704680324,0.132160586581316,3.461212102208029,,,tG(UCC)O_NFR/NDR,Promoter,Promoter,
FMP45:MID2,5.FC,12021,MT,8284,0.000405757683707,0.0004549281057395,0.133340018576101,3.3420572313597248,,,Q:8195-9373,Intergenic region,Intergenic region,between YNCQ0002W and YNCQ0003W
HUG1:ALO1,5.FC,9956,14,753367,0.0004127907520296,0.0004218305300261,0.134980679478382,3.3748619913531837,YNR065C,SGDID:S000005348,YNR065C,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene"""
ALO1:ADE17,5.FC,5715,9,243866,0.0004176881892647,0.0004258690488276,0.136099770173816,3.3707239222926138,,,YIL063C_NFR/NDR,Promoter,Promoter,stable
HNM1:TPO4,5.FC,580,2,457024,0.0004183875020113,0.0003913992339016,0.136262283894708,3.4073800287358442,AIM3,SGDID:S000000312,YBR108W,ORF,Verified ORF,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss"""
SNA4:GTR2,5.FC,1924,4,609905,0.0004298098312721,0.0005599406190677,0.138653048638831,3.2518580268841815,PDC2,SGDID:S000002488,YDR081C,ORF,Verified ORF,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions"""
HNM1:TPO4,5.FC,574,2,454027,0.000430426400077,0.0004619158480286,0.138792039196076,3.3354371371401212,IML3,SGDID:S000000311,YBR107C,ORF,Verified ORF,"""Outer kinetochore protein and component of the Ctf19 complex; involved in the establishment of pericentromeric cohesion during mitosis; prevents non-disjunction of sister chromatids during meiosis II; forms a stable complex with Chl4p; required for localization of Sgo1p to pericentric sites during meiosis I; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-L and fission yeast fta1"""
PMC1:GTR2,5.FC,1919,4,605641,0.0004446845730329,0.0004568976769783,0.142004925132273,3.3401810500381237,VPS41,SGDID:S000002487,YDR080W,ORF,Verified ORF,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites"""
ADE17:GIS2,5.FC,10222,15,206850,0.0004498001043511,0.0003347238614293,0.143099301374432,3.47531332702765,MET22,SGDID:S000005425,YOL064C,ORF,Verified ORF,"""Bisphosphate-3'-nucleotidase; involved in salt tolerance and methionine biogenesis; dephosphorylates 3'-phosphoadenosine-5'-phosphate and 3'-phosphoadenosine-5'-phosphosulfate ; intermediates of the sulfate assimilation pathway; human homolog BPNT1 complements yeast null mutant"""
GTR1:SLM4,5.FC,7454,12,37552,0.0004543821330681,0.0004398336152919,0.144128678062995,3.35671158175584,FRE6,SGDID:S000003974,YLL051C,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels"""
ERG11:HYR1,5.FC,990,3,84735,0.0004568272953685,0.0003948808293568,0.144652557215109,3.403533949845757,,,YCLWdelta2b_NFR/NDR,Promoter,Promoter,
ERG11:HYR1,5.FC,10492,15,497661,0.0004582281046447,0.0004685036932031,0.144948724942878,3.329286981229981,CMR2,SGDID:S000005619,YOR093C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; deletion causes sensitivity to unfolded protein response-inducing agents"""
ERG11:ERV25,5.FC,4791,7,1020120,0.0004628764189214,0.0004724367721939,0.145931139391723,3.3256563063604494,MES1,SGDID:S000003496,YGR264C,ORF,Verified ORF,"""Methionyl-tRNA synthetase; forms a complex with Gus1p ; a glutamyl-tRNA synthetase ; and Arc1p ; which increases the catalytic efficiency of both synthetases; involved in the nuclear export of tRNAs; mutations in human ortholog MARS is associated with pediatric pulmonary alveolar proteinosis ; interstitial lung and liver disease ; and Charcot-Marie-Tooth disease; human MARS gene can complement the yeast null mutant"""
