SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
4285,ERG11_PIS1_MTX_Fluconazole,0.794736205469865,6.29122438081921,9.27267961644955e-10,9.70169195855291e-07,7,467332,0.795866404228662,0.126635510196843,9.68468672619575e-10,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF,CHR7_4285,9.013914422986684,1
4282,ERG11_MID2_MTX_Fluconazole,0.767808034259412,6.25353259672379,1.15310203876513e-09,1.19573817464554e-06,7,462915,0.774328256754,0.122899443990066,8.837471316437e-10,YGL016W,KAP122,SGDID:S000002984,ORF,Verified ORF,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF,CHR7_4282,9.053671982771661,1
4976,ERG11_ORM2_MTX_Fluconazole,0.734148263315866,6.25261386183961,1.15923040817441e-09,1.20192636943442e-06,8,122347,0.734012194390431,0.117680745896866,1.27309250664201e-09,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript,CHR8_4976,8.895140038086716,1
4293,ERV25_ERG5_MTX_Fluconazole,0.859063609766277,6.24872877097032,1.1855001158587302e-09,1.22814130938009e-06,7,472246,0.861000186911298,0.137721792551573,1.17163449172181e-09,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4293,8.931207851616625,1
4972,ERG11_PIS1_MTX_Fluconazole,0.781612441070273,6.22932670566575,1.3256646627095602e-09,1.3648545051332e-06,8,120385,0.781612441069711,0.125808845357878,1.46656928612245e-09,YHR007C,ERG11,SGDID:S000001049,ORF,Verified ORF,"""Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation""",Verified ORF,CHR8_4972,8.833697414531471,1
4282,ERG11_PIS1_MTX_Fluconazole,0.797007682501721,6.17760371269641,1.7834203252455702e-09,1.81264193285955e-06,7,462915,0.795725906546568,0.129281201432294,2.0397608580054902e-09,YGL016W,KAP122,SGDID:S000002984,ORF,Verified ORF,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF,CHR7_4282,8.690420746366522,1
4286,ERG11_PIS1_MTX_Fluconazole,0.782975344794159,6.16071143762965,1.96403180725668e-09,1.98729385741899e-06,7,467497,0.786890775013112,0.127335825510792,1.77212774915327e-09,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF,CHR7_4286,8.751504973897875,1
4290,SSH1_ERG11_MTX_Fluconazole,0.83457826057717,6.15378451175455,2.0431623906758503e-09,2.06317163403164e-06,7,469647,0.830543370910014,0.135956056729252,2.65034454330239e-09,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4290,8.576697664354338,1
4971,ERG11_MID2_MTX_Fluconazole,0.74051152773251,6.13691572209606,2.2491407255609502e-09,2.25956556387488e-06,8,119730,0.740215896772504,0.120974819209202,2.50642068408546e-09,YHR006W,STP2,SGDID:S000001048,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF,CHR8_4971,8.600946034122556,1
4285,ERV25_ERG5_MTX_Fluconazole,0.840433685571026,6.10495676606527,2.69653889849379e-09,2.68951415015552e-06,7,467332,0.840758581483488,0.137949994481313,2.87294406021578e-09,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF,CHR7_4285,8.541672830177953,1
4293,SSH1_ERG11_MTX_Fluconazole,0.819961351166801,6.10298782491483,2.7267829257232202e-09,2.71822831262291e-06,7,472246,0.822464310784181,0.134620103362138,2.64119657523952e-09,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4293,8.578199274535308,1
4978,ERG11_ORM2_MTX_Fluconazole,0.711159965168869,6.07567214342566,3.1822038637935e-09,3.14536925432924e-06,8,122655,0.711159965168266,0.117329797564802,3.46995498925967e-09,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript,CHR8_4978,8.459676158650893,1
4286,ERV25_ERG5_MTX_Fluconazole,0.839445114561973,6.07021351056689,3.2817453436597602e-09,3.24033005561294e-06,7,467497,0.841996546687469,0.138515797249818,3.1439804883835303e-09,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF,CHR7_4286,8.502520157865982,1
4972,ERG11_MID2_MTX_Fluconazole,0.725688273046627,6.05340181974492,3.60782713580468e-09,3.54683293118831e-06,8,120385,0.725688273046024,0.120206157831638,3.97517412341231e-09,YHR007C,ERG11,SGDID:S000001049,ORF,Verified ORF,"""Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation""",Verified ORF,CHR8_4972,8.4006438433142,1
4284,SSH1_ERG11_MTX_Fluconazole,0.828779947197475,6.05164509474129,3.64367529182697e-09,3.5797205757806e-06,7,465688,0.829561928728872,0.137172823596589,3.7466909293703905e-09,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR7_4284,8.426352131086915,1
4290,ERV25_ERG5_MTX_Fluconazole,0.838952709959887,6.01903898335635,4.37587876107871e-09,4.26765527904822e-06,7,469647,0.836495661561561,0.139660061165144,5.18641348724989e-09,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4290,8.285132862022424,1
4282,SSH1_ERG11_MTX_Fluconazole,0.812564798439057,5.92126158288848,7.54333543652723e-09,7.1796951755193e-06,7,462915,0.816232434460141,0.137395327677525,6.802271041205209e-09,YGL016W,KAP122,SGDID:S000002984,ORF,Verified ORF,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF,CHR7_4282,8.167346067293828,1
4293,ERG11_PIS1_MTX_Fluconazole,0.74955339425989,5.89147752554685,8.89222983250115e-09,8.39301614152573e-06,7,472246,0.749601881017286,0.127548020935412,9.672343867682493e-09,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4293,8.014468271991955,1
1009,SRO9_SGN1_MTX_Metformin,-0.492059998926767,-5.8795515556561,9.496012519677651e-09,8.93131885798647e-06,3,100583,-0.491537651242086,0.0836146726009167,9.58821651797803e-09,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1009,8.018262167431315,-1
4973,ERG11_ORM2_MTX_Fluconazole,0.746022715259706,5.85639763532313,1.07846266248113e-08,1.00874457306626e-05,8,121738,0.743164916616854,0.127477251897039,1.25312225357121e-08,SUT153_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR8_4973,7.902006557528293,1
4974,ERG11_ORM2_MTX_Fluconazole,0.694755756735067,5.85617616833904,1.07977408125445e-08,1.00984482552541e-05,8,122014,0.695032638581157,0.118894358573132,1.14799183665679e-08,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript,CHR8_4974,7.94006120018501,1
1010,SRO9_SGN1_MTX_Metformin,-0.484276715248939,-5.84159902459901,1.16960223573675e-08,1.08922104881419e-05,3,101685,-0.484688294431546,0.0827928564420352,1.09617357455275e-08,YCL014W,BUD3,SGDID:S000000520,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1010,7.960120671671091,-1
4284,ERV25_ERG5_MTX_Fluconazole,0.822922643899405,5.84004869672923,1.17957423646912e-08,1.09837085282423e-05,7,465688,0.82171494785846,0.141134346005587,1.30600312148737e-08,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR7_4284,7.884055785049368,1
4971,ERG11_PIS1_MTX_Fluconazole,0.742627113796982,5.83714443033221,1.19847879055129e-08,1.1154180911095e-05,8,119730,0.742793938531564,0.127538786759289,1.29291178148811e-08,YHR006W,STP2,SGDID:S000001048,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF,CHR8_4971,7.888431107076276,1
4973,SRO9_GIS2_MTX_Fluconazole,0.753993287324711,5.79224183718893,1.53126565269828e-08,1.40917168207457e-05,8,121738,0.761440215175088,0.130029580508078,1.08617174858579e-08,SUT153_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR8_4973,7.964101497430761,1
4283,ERV25_ERG5_MTX_Fluconazole,0.806988345005522,5.76819296883505,1.74495753521321e-08,1.59599868318017e-05,7,465310,0.814590889385864,0.14001488855959,1.33724147056445e-08,YGL015C,BIL2,SGDID:S000002983,ORF,Verified ORF,"""Formin inhibitor; negatively regulates Bnr1-mediated actin filament nucleation but not filament elongation; performs distinct but overlapping roles with Hof1p to control actin cable assembly and polarized secretion; bnr1 bil2 double mutants are inviable; localizes to the cytosol ; secretory vesicles and sites of polarized growth""",Verified ORF,CHR7_4283,7.873790163519771,1
1008,SRO9_SGN1_MTX_Metformin,-0.483916238930742,-5.75173573352346,1.90767306015354e-08,1.73844122199686e-05,3,98535,-0.482197494397605,0.0840514018947728,2.07500897109854e-08,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1008,7.6829800213180715,-1
4291,SRO9_GIS2_MTX_Fluconazole,0.699536365776982,5.73572085601919,2.08017447745155e-08,1.88941934294417e-05,7,469734,0.699143353671237,0.122152371207108,2.23052373363802e-08,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4291,7.651593151335976,1
4282,ERV25_ERG5_MTX_Fluconazole,0.805800189279952,5.7071036232919,2.42704178925903e-08,2.18931180098872e-05,7,462915,0.806570479402948,0.141377695809237,2.4634684629274e-08,YGL016W,KAP122,SGDID:S000002984,ORF,Verified ORF,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF,CHR7_4282,7.608452993147251,1
4963,ERG11_MID2_MTX_Fluconazole,0.7067594360359,5.69712538712053,2.56076422956783e-08,2.30298679354881e-05,8,116469,0.712514898040683,0.124192055867155,2.07203035164464e-08,YHRCdelta3,YHRCdelta3,SGDID:S000006992,Other features,LTR,"""Ty1 LTR""",reverse complement,CHR8_4963,7.683603887220608,1
4284,ERG11_PIS1_MTX_Fluconazole,0.737142184681407,5.66984645170994,2.96404685072405e-08,2.64530031740497e-05,7,465688,0.733058618917557,0.130330233617869,3.78704271555078e-08,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR7_4284,7.421699796272526,1
4285,SRO9_GIS2_MTX_Fluconazole,0.684296401388056,5.65654183956085,3.18256193193603e-08,2.8321996841016e-05,7,467332,0.682954995425674,0.121217303906777,3.60018252986698e-08,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF,CHR7_4285,7.44367547987037,1
4290,SRO9_GIS2_MTX_Fluconazole,0.69182249526636,5.65566663076121,3.19747394345462e-08,2.84479256749158e-05,7,469647,0.694081936367925,0.122459308745961,3.00745405722763e-08,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4290,7.521800998350519,1
4283,ERG11_PIS1_MTX_Fluconazole,0.727914723169117,5.64301595882408,3.42077376342958e-08,3.03443137157457e-05,7,465310,0.738604072772549,0.129104732082288,2.26157863063011e-08,YGL015C,BIL2,SGDID:S000002983,ORF,Verified ORF,"""Formin inhibitor; negatively regulates Bnr1-mediated actin filament nucleation but not filament elongation; performs distinct but overlapping roles with Hof1p to control actin cable assembly and polarized secretion; bnr1 bil2 double mutants are inviable; localizes to the cytosol ; secretory vesicles and sites of polarized growth""",Verified ORF,CHR7_4283,7.645588308092675,1
