SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
10427,SSH1_ERV25_MTX_5.FC,-0.825438095096514,-5.21072380717704,3.19715550000572e-07,0.0002489059580849,15,439078,-0.825631076654481,0.158666317475003,3.32315437211115e-07,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,6.478449483759261,-1
10427,HNM1_ERG11_MTX_5.FC,-0.832008216245618,-5.13554694063134,4.64825071120757e-07,0.0003532500378807,15,439078,-0.832412478952941,0.162411024802245,4.90197245038668e-07,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,6.309629133858862,-1
10480,noPPI_reference_MTX_5.FC,-0.921038305441613,-5.1225532362521,4.95666874137638e-07,0.0003743664952531,15,484698,-0.921038305441532,0.179493773083785,4.75956293750364e-07,YOR086C,TCB1,SGDID:S000005612,ORF,Verified ORF,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10480,6.322432925965492,-1
10438,SSH1_PIS1_MTX_5.FC,-1.23201127523864,-5.12084364694343,4.99869413192096e-07,0.0003772736883561,15,448815,-1.22749184439418,0.241239194344639,5.88378691724974e-07,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,6.230343063738236,-1
10427,SSH1_ORM2_MTX_5.FC,-0.782501002257095,-5.07849647138513,6.15700198013823e-07,0.0004587202787211,15,439078,-0.782421012638485,0.154152600206457,6.26052556972446e-07,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,6.203389206334288,-1
10438,ERG11_PIS1_MTX_5.FC,-1.08437491994006,-5.06293395911834,6.64479545933287e-07,0.0004921191751998,15,448815,-1.08398287124446,0.214639427432664,7.08787946965217e-07,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,6.149483676294543,-1
1093,ADE17_PGM2_MTX_5.FC,-0.65791739718397,-5.0169890547305,8.31311829508295e-07,0.0006075486340302,3,198615,-0.658739199967016,0.13144079497916,8.55139297247695e-07,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1093,6.067963135448992,-1
10427,ALO1_UIP4_MTX_5.FC,-0.845791409902085,-5.01205008780189,8.51489525686685e-07,0.0006215657296765,15,439078,-0.845926559888947,0.169207702799656,9.0785355965402e-07,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,6.04198419923578,-1
1088,ADE17_HYR1_MTX_5.FC,-0.74713945229166,-4.97784314477238,1.00482310890507e-06,0.0007255580104289,3,197297,-0.744799386996016,0.150357490348485,1.13241651665075e-06,YCR037C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1088,5.945993804939247,-1
10427,ALO1_ADE17_MTX_5.FC,-0.785952620420973,-4.91321528818647,1.37047762437895e-06,0.0009714727417474,15,439078,-0.786463552097828,0.160393478683782,1.43992274673791e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.841660807602967,-1
10438,ERG11_TPO4_MTX_5.FC,-1.01968290067369,-4.86714875161502,1.70639602635945e-06,0.00118984106877,15,448815,-1.01725902403826,0.210048412381555,1.91736024554625e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.717296281511975,-1
10427,ERV25_ERG5_MTX_5.FC,-0.695254755022781,-4.8504009016329,1.84720250245756e-06,0.0012803775698447,15,439078,-0.695795530092851,0.143637096045781,1.90700404989982e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.719648384642889,-1
10479,noPPI_reference_MTX_5.FC,-0.875678242586875,-4.8446979336823,1.89765988433088e-06,0.001313281154954,15,483470,-0.875614585746185,0.180448041852658,1.83345014368715e-06,YOR086C,TCB1,SGDID:S000005612,ORF,Verified ORF,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10479,5.736730895147582,-1
1087,ADE17_HYR1_MTX_5.FC,-0.726227782550955,-4.83209549039439,2.01392045524881e-06,0.0013887243258805,3,196733,-0.724365995658667,0.150550843359565,2.22424579196586e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1087,5.652817222397434,-1
10427,ERG11_PIS1_MTX_5.FC,-0.657190661124368,-4.82677330307737,2.06505608244878e-06,0.001420577626202,15,439078,-0.657439560856359,0.136463233665836,2.1597140828511e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.665603739802335,-1
10438,ERG11_ORM2_MTX_5.FC,-0.851026600270247,-4.78616695095055,2.49859897457143e-06,0.0016938705972859,15,448815,-0.848712519783262,0.178243636071788,2.80884884313596e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.551471631520491,-1
1093,ADE17_HYR1_MTX_5.FC,-0.716523230909455,-4.78314633594448,2.53414060041292e-06,0.0017154754614469,3,198615,-0.718249152165649,0.150017778468932,2.48525137717589e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1093,5.604629676870709,-1
10438,MID2_RSN1_MTX_5.FC,-1.13838737112537,-4.7588987869536,2.83764776982719e-06,0.0019059138900735,15,448815,-1.13603336414219,0.239761842434706,3.13087039748899e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.50433490964924,-1
10427,HUG1_ALO1_MTX_5.FC,-0.826465477690031,-4.74529610186513,3.02294707463189e-06,0.0020167768704981,15,439078,-0.826513602602719,0.174621336746638,3.20425347807153e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.49427313560483,-1
10426,ERV25_ORM2_MTX_5.FC,-0.532892527607243,-4.72513089883859,3.31924600278852e-06,0.0021981673563952,15,433993,-0.532953539590846,0.112922941519258,3.41172372814797e-06,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,5.467026144034019,-1
10439,SSH1_PIS1_MTX_5.FC,-1.35610244314468,-4.69975860321074,3.73195068543609e-06,0.0024467636466876,15,448820,-1.27468264028101,0.281369942425487,8.07165990301364e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.093037145254315,-1
10217,ADE17_GIS2_MTX_5.FC,-0.668866141737968,-4.68821151241412,3.93573495082791e-06,0.0025675311138541,15,203284,-0.669622201831343,0.143000760700303,4.0455157230898e-06,YOL066C,RIB2,SGDID:S000005427,ORF,Verified ORF,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10217,5.393026106581931,-1
10425,noPPI_reference_MTX_5.FC,-0.856651178476537,-4.68621519523516,3.97203521343268e-06,0.00258940384917,15,430047,-0.858213203841948,0.182474931501932,3.6806964130475e-06,YOR054C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR15_10425,5.434070002052244,-1
10438,FMP45_HNM1_MTX_5.FC,-1.0532596538404,-4.68390535262845,4.01443867334521e-06,0.0026152220307245,15,448815,-1.04894961490178,0.225403650870402,4.62043089843718e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.335317520528912,-1
10427,ERV25_ORM2_MTX_5.FC,-0.541865450027772,-4.67418615929374,4.19768290051293e-06,0.0027227303596012,15,439078,-0.542172808029078,0.116072793567831,4.26819084198216e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.36975617037062,-1
1103,ADE17_PGM2_MTX_5.FC,-0.611109255051987,-4.67235888340718,4.23302144546852e-06,0.0027439848306253,3,208234,-0.61132192943416,0.131108937940958,4.43300629941144e-06,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1103,5.353301651557042,-1
1088,ADE17_PGM2_MTX_5.FC,-0.616513343261468,-4.65900867022259,4.50003379635959e-06,0.0029027198840339,3,197297,-0.615576308433193,0.132650887332909,4.90465390441383e-06,YCR037C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1088,5.309391633076359,-1
10216,ADE17_GIS2_MTX_5.FC,-0.664249465127979,-4.65838502980073,4.5128951229515e-06,0.0029100113411109,15,203091,-0.663293586450767,0.142955355220329,4.92053954407289e-06,YOL066C,RIB2,SGDID:S000005427,ORF,Verified ORF,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10216,5.3079872736216,-1
10427,PMC1_CTR2_MTX_5.FC,-0.753203253054316,-4.65812724746481,4.51822168736429e-06,0.0029131946696646,15,439078,-0.753145824712269,0.16203118178603,4.73791486591228e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.32441274724278,-1
10439,SSH1_ORM2_MTX_5.FC,-1.35179611895578,-4.63484682106462,5.0250279809901e-06,0.0032133521104962,15,448820,-1.31689677291187,0.283192886232973,4.69435293421734e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.328424262069975,-1
1087,ADE17_PGM2_MTX_5.FC,-0.612714364958245,-4.63129896772344,5.10691144386305e-06,0.0032604135090963,3,196733,-0.609215200786637,0.1326559008059,6.10277730993513e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1087,5.214472477140057,-1
10215,ADE17_GIS2_MTX_5.FC,-0.660142053128303,-4.62335496315962,5.29493563780426e-06,0.0033666038865468,15,203046,-0.660189841716034,0.143124948533269,5.56822965654269e-06,YOL066C,RIB2,SGDID:S000005427,ORF,Verified ORF,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10215,5.25428286094915,-1
9441,HNM1_RBD2_MTX_5.FC,-0.638697828715745,-4.62228488362388,5.32076611086768e-06,0.0033824973727668,14,250138,-0.638560277376796,0.138511425353896,5.63222448286996e-06,YNL211C,MRX7,SGDID:S000005155,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",Uncharacterized ORF,CHR14_9441,5.249320043899889,-1
11912,PLM2_HNM1_MTX_5.FC,-0.672472388041624,-4.603101123296,5.80491983650537e-06,0.003662244833676,16,839159,-0.674537945744825,0.146279574111886,5.60343570808988e-06,YPR156C,TPO3,SGDID:S000006360,ORF,Verified ORF,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11912,5.251545606648596,-1
10439,ERG11_PIS1_MTX_5.FC,-1.18266330446328,-4.60206101256576,5.83234535796825e-06,0.003678305180242,15,448820,-1.15447050440014,0.249946794035238,5.41406901296311e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.266476212592473,-1
5779,ALO1_ADE17_MTX_5.FC,-0.721243110581382,-4.58967397566304,6.16868957278278e-06,0.0038714795220356,9,261156,-0.721333643471156,0.157570169700064,6.51846332002621e-06,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR9_5779,5.185854773944595,-1
10438,PMC1_CTR2_MTX_5.FC,-1.16642684056675,-4.5665688970151,6.84651080658388e-06,0.0042699876143527,15,448815,-1.1634775625951,0.25595274164653,7.53370344796569e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.122991479095173,-1
10456,MID2_PIN2_MTX_5.FC,-1.96513370009446,-4.56622647556371,6.85707514967466e-06,0.0042747926250909,15,462740,-2.01143708586583,0.425116499168375,3.22929620718089e-06,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10456,5.490892117496256,-1
5749,ALO1_ADE17_MTX_5.FC,-0.708464387436303,-4.52384485660328,8.29282124774283e-06,0.0050841865249041,9,254336,-0.708602195687342,0.157030119838843,8.73741100215441e-06,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5749,5.058617234876602,-1
10438,ERG11_ACF2_MTX_5.FC,-1.03253052680209,-4.51731524937807,8.5382142817236e-06,0.0052230640640235,15,448815,-1.02973757940754,0.229186830933683,9.53035241264235e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.020891039756623,-1
11898,FMP45_MEP1_MTX_5.FC,-0.68862082977659,-4.51537127183496,8.61260831876828e-06,0.0052646945867944,16,823418,-0.688822134709214,0.152879494433154,9.00898599313984e-06,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11898,5.045324088306887,-1
5747,ALO1_ADE17_MTX_5.FC,-0.70511971940212,-4.51469463018089,8.63864835099546e-06,0.0052788851740145,9,254311,-0.705107070044106,0.156607521148516,9.14112181560607e-06,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5747,5.039000503562529,-1
10438,ERV25_ERG5_MTX_5.FC,-1.0228858322531,-4.50308270947586,9.09747453355778e-06,0.0055334739136529,15,448815,-1.02037831058146,0.227632772977829,9.98242610004104e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.000763896206321,-1
2835,SSH1_PIS1_MTX_5.FC,-1.86452913081096,-4.49239043900451,9.54057046773357e-06,0.0057822773967397,5,25397,-1.08368882196597,0.296665320360975,0.0002985963568634,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript,CHR5_2835,3.524915495351028,-1
10426,HUG1_PGM2_MTX_5.FC,-0.789829260541583,-4.48725522440973,9.76066705036315e-06,0.0059022696000928,15,433993,-0.790188399462603,0.176409563696168,1.01286321807221e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.994449199898712,-1
10438,SSH1_ERG11_MTX_5.FC,-1.02452906337992,-4.48255097753613,9.96656030967558e-06,0.0060180083334535,15,448815,-1.02205996659569,0.229003784253974,1.08819974891934e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.963291378635001,-1
10438,HNM1_ERG11_MTX_5.FC,-1.15529775544641,-4.48192639589659,9.99420796806655e-06,0.0060332401748938,15,448815,-1.1504567950183,0.258437782426077,1.14480690490851e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.941267759791065,-1
1086,ADE17_HYR1_MTX_5.FC,-0.675671617932584,-4.47597104431883,1.02615478950953e-05,0.006180647401921,3,196680,-0.673307784798635,0.151222042003921,1.14045630910465e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,4.942921347895632,-1
5750,ALO1_ADE17_MTX_5.FC,-0.700551286838078,-4.47045484481661,1.05152820023099e-05,0.0063207391408849,9,254355,-0.70059866824194,0.157131821035398,1.10956382109769e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5750,4.954847712491542,-1
10427,SRO9_SGN1_MTX_5.FC,-0.529119814135952,-4.46677893783969,1.06876951366903e-05,0.0064192136824039,15,439078,-0.529204570530048,0.118444308592332,1.06492482915084e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.972681047095835,-1
