SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
983,HNM1_MID2_MTX_Metformin,-0.454458985153167,-4.85420478822263,1.81426972058916e-06,0.0012584841722135,3,80341,-0.455198596925035,0.0937602583793467,1.81213225131531e-06,YCL024W,KCC4,SGDID:S000000529,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF,CHR3_983,5.741810110235066,-1
8794,ERV25_ORM2_MTX_Metformin,0.380388892800425,4.83806491738956,1.9580193696797e-06,0.0013522981793654,13,489756,0.377105230925712,0.0788097478166018,2.51744640664342e-06,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF,CHR13_8794,5.599039766274554,1
983,SRO9_SGN1_MTX_Metformin,-0.42629111682285,-4.8335479048106,2.00017917430351e-06,0.001379885447759,3,80341,-0.429752928871543,0.0880172524719852,1.58930654526499e-06,YCL024W,KCC4,SGDID:S000000529,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF,CHR3_983,5.798792328043045,-1
10189,SRO9_GIS2_MTX_Metformin,-0.472031620311433,-4.81549939513316,2.17754460365475e-06,0.0014930124811487,15,170944,-0.471157218130399,0.098232879799698,2.38755486431817e-06,XUT_15R-101_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR15_10189,5.62204663985024,-1
10427,HUG1_PGM2_MTX_Metformin,-0.666300775483571,-4.80604513142227,2.27641190548367e-06,0.001556231142279,15,439078,-0.666594905424243,0.138938070306145,2.37133448710653e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.625007182563795,-1
10438,SSH1_ORM2_MTX_Metformin,-0.941962544416987,-4.80591634070787,2.27778815837125e-06,0.0015570295660682,15,448815,-0.942517109230734,0.196373897706657,2.35119403576821e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.628711528601079,-1
10438,MID2_RSN1_MTX_Metformin,-1.09574738893252,-4.79421601306868,2.40622139954602e-06,0.0016371856796321,15,448815,-1.09793808915066,0.228794036300209,2.36001664169398e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.627084934584816,-1
10427,PMC1_GTR2_MTX_Metformin,-0.645212354787274,-4.79374238026939,2.4115647716236e-06,0.0016399254858447,15,439078,-0.645327334180774,0.134972145950011,2.56277209092623e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.59129001420364,-1
8790,ERV25_ORM2_MTX_Metformin,0.359979293469873,4.79039489264509,2.44965751962324e-06,0.00166401258678,13,482844,0.359979293470227,0.0753583848346831,2.614648567065e-06,YMR107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR13_8790,5.582586676066726,1
984,HNM1_MID2_MTX_Metformin,-0.450109794612364,-4.7893402912418,2.46177805436789e-06,0.0016714410229442,3,80444,-0.451498944335623,0.0941516982806722,2.39750199406217e-06,YCL024W,KCC4,SGDID:S000000529,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF,CHR3_984,5.620241022943603,-1
10183,SRO9_GIS2_MTX_Metformin,-0.472146635229737,-4.78439717940982,2.51936400800809e-06,0.0017067092573031,15,168592,-0.475783115503136,0.0988319218792106,2.19698758236456e-06,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF,CHR15_10183,5.658172397756681,-1
10192,SRO9_GIS2_MTX_Metformin,-0.468249427492139,-4.76889511748804,2.70850348335023e-06,0.001826395976969,15,172074,-0.474070257533813,0.0982372694337427,2.07933964338461e-06,YOL081W,IRA2,SGDID:S000005441,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF,CHR15_10192,5.682074566368291,-1
1010,ERG11_ERG5_MTX_Metformin,-0.364832581734547,-4.76639514231087,2.74025947545153e-06,0.0018461439091857,3,101685,-0.365600567900754,0.076662141927718,2.71297523425978e-06,YCL014W,BUD3,SGDID:S000000520,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1010,5.566554170732841,-1
1086,ADE17_HYR1_MTX_Metformin,-0.653730848601455,-4.76509220810631,2.75695195341151e-06,0.0018567203104246,3,196680,-0.651641183333821,0.137411442936285,3.07204059217572e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,5.512573050085365,-1
1089,ADE17_PGM2_MTX_Metformin,-0.573994974216892,-4.76076451899133,2.81310210162185e-06,0.0018906171128083,3,198109,-0.57399497421688,0.120907319592312,2.99968422835065e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1089,5.522924460314584,-1
1090,ADE17_PGM2_MTX_Metformin,-0.573994974216892,-4.76076451899133,2.81310210162185e-06,0.0018906171128083,3,198110,-0.57399497421688,0.120907319592312,2.99968422835065e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1090,5.522924460314584,-1
1091,ADE17_PGM2_MTX_Metformin,-0.573994974216892,-4.76076451899133,2.81310210162185e-06,0.0018906171128083,3,198164,-0.57399497421688,0.120907319592312,2.99968422835065e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,5.522924460314584,-1
1086,ADE17_PGM2_MTX_Metformin,-0.57929322473306,-4.75866014369705,2.84080222010819e-06,0.0019078611229272,3,196680,-0.576811805761687,0.122100866381063,3.34240524089545e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,5.475940896388961,-1
10187,SRO9_GIS2_MTX_Metformin,-0.467848054360324,-4.75688115605952,2.8644240630419e-06,0.0019207910225807,15,170413,-0.467848054363063,0.0985862287961619,3.02520773976415e-06,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10187,5.519244797165073,-1
1008,ERG11_ERG5_MTX_Metformin,-0.368878450024154,-4.75429586830385,2.89908981815533e-06,0.0019414238148913,3,98535,-0.369253228270553,0.0777076576359274,2.93857883734032e-06,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1008,5.531862653371369,-1
10427,ALO1_UIP4_MTX_Metformin,-0.629759226212914,-4.75373158063049,2.90670983522037e-06,0.0019460035670807,15,439078,-0.629888010105121,0.132771081043826,3.04502634528058e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.516408945539978,-1
1009,SRO9_GIS2_MTX_Metformin,-0.45786614041345,-4.75002874349038,2.95719303645746e-06,0.0019773215544514,3,100583,-0.459521698281464,0.0965706410706634,2.85008616001606e-06,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1009,5.545142010779584,-1
1092,ADE17_PGM2_MTX_Metformin,-0.574474574250913,-4.74452843715336,3.03374470388647e-06,0.0020232581090131,3,198348,-0.572806446436218,0.121441350760769,3.45757425222793e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,5.4612284845414,-1
10191,SRO9_GIS2_MTX_Metformin,-0.47069544897442,-4.71347402736738,3.50308316490415e-06,0.0023100875294492,15,171671,-0.465308425280267,0.100045363547475,4.67726264144099e-06,YOL081W,IRA2,SGDID:S000005441,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF,CHR15_10191,5.330008242551196,-1
10196,SRO9_GIS2_MTX_Metformin,-0.472327511702068,-4.71111134701138,3.54152105445539e-06,0.002332142635479,15,180876,-0.476337287686112,0.100271355005449,2.95698345033453e-06,YOL080C,REX4,SGDID:S000005440,ORF,Verified ORF,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF,CHR15_10196,5.529151106129447,-1
8795,ERV25_ORM2_MTX_Metformin,0.372666163902119,4.70160574795804,3.7003092821945e-06,0.0024285753415557,13,489758,0.367108877967373,0.0794731430994498,5.40381623110616e-06,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF,CHR13_8795,5.267299428557036,1
1085,ADE17_HYR1_MTX_Metformin,-0.641688486823168,-4.68036417608746,4.08029372133869e-06,0.0026534975218021,3,196679,-0.64050598534013,0.137312280881371,4.39478073939306e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,5.357062787495115,-1
10188,SRO9_GIS2_MTX_Metformin,-0.460751867276279,-4.6617693038026,4.44352361051478e-06,0.0028697359862348,15,170682,-0.457236652142045,0.0990796105523735,5.51392167197034e-06,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10188,5.2585394075578975,-1
8792,ERV25_ORM2_MTX_Metformin,0.35138338811463,4.66139950363699,4.45105362595868e-06,0.0028743506655603,13,489572,0.3513138960791,0.0755952554412329,4.75639922421484e-06,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF,CHR13_8792,5.322721700395428,1
10438,HNM1_ERG11_MTX_Metformin,-0.791017462048008,-4.6513450697118,4.66055486676728e-06,0.0029990152906567,15,448815,-0.791363536221715,0.170496211289501,4.88329035080463e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.31128745265558,-1
8802,ERV25_ORM2_MTX_Metformin,0.351976537783754,4.64216153010925,4.86017319057174e-06,0.0031156636761257,13,500062,0.35153874469952,0.0760397388411302,5.31104088597186e-06,YNCM0026C,SNR24,SGDID:S000007501,Non-coding RNA,snoRNA gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",snoRNA_gene,CHR13_8802,5.274820355239944,1
1098,ADE17_PGM2_MTX_Metformin,-0.564071454331716,-4.64133643534525,4.87850513053144e-06,0.0031260748111913,3,204903,-0.564012886682914,0.121870146652759,5.19422002039752e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1098,5.284479658168257,-1
1008,SRO9_GIS2_MTX_Metformin,-0.449088722198032,-4.63671161513062,4.98249678013766e-06,0.0031880642154471,3,98535,-0.448588799946549,0.0970328566997697,5.31180491821087e-06,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1008,5.274757883282413,-1
1096,ADE17_PGM2_MTX_Metformin,-0.560293599341764,-4.61640096474942,5.46497587532188e-06,0.0034623930065022,3,204854,-0.559152885485353,0.121723206649068,6.06987382386701e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1096,5.216820336629495,-1
1097,ADE17_PGM2_MTX_Metformin,-0.560892238010251,-4.60915744869474,5.64767296588991e-06,0.0035714817191672,3,204897,-0.560432819218288,0.122032865453614,6.10202070270342e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1097,5.214526323233336,-1
8817,ERV25_ORM2_MTX_Metformin,0.353867132215295,4.60213309901246,5.83044058108924e-06,0.0036774142184115,13,510249,0.353984988898293,0.0770893055604976,6.11839254302881e-06,YMR121C,RPL15B,SGDID:S000004728,ORF,Verified ORF,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF,CHR13_8817,5.213362663048887,1
1006,SRO9_SGN1_MTX_Metformin,-0.407708137610815,-4.59285507394884,6.08057683725958e-06,0.003819387240017,3,95493,-0.400467626751462,0.0887332853702387,8.71262381757551e-06,YCL016C,DCC1,SGDID:S000000521,ORF,Verified ORF,"""Subunit of a complex with Ctf8p and Ctf18p; shares some components with Replication Factor C; required for sister chromatid cohesion and telomere length maintenance""",Verified ORF,CHR3_1006,5.059851036967655,-1
8791,ERV25_ORM2_MTX_Metformin,0.34652425692305,4.58674155127971,6.25100018789373e-06,0.003919188329213,13,483306,0.346340504436828,0.0757646583540529,6.71498974192267e-06,YMR107W,SPG4,SGDID:S000004713,ORF,Verified ORF,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources""",Verified ORF,CHR13_8791,5.17295464643976,1
10426,HUG1_ALO1_MTX_Metformin,-0.658557724815231,-4.58373446887168,6.33650193293354e-06,0.0039714626355032,15,433993,-0.658686560279075,0.144018338959736,6.64388355197122e-06,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,5.177577988077886,-1
10427,MID2_PIN2_MTX_Metformin,-0.607666410304186,-4.58197271120307,6.38711564487532e-06,0.004001171922017,15,439078,-0.607755084801502,0.132761268086967,6.52000582103405e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.185752016531602,-1
8803,ERV25_ORM2_MTX_Metformin,0.344997623372479,4.56920183735894,6.76580033728745e-06,0.0042231749356645,13,500365,0.344641848519654,0.0757226525444552,7.34355757466987e-06,YMR116C,ASC1,SGDID:S000004722,Close to 3'-UTR,Close to 3'-UTR,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",Verified ORF,CHR13_8803,5.134093495841047,1
5734,ALO1_ADE17_MTX_Metformin,-0.578710199182662,-4.56068874002316,7.03011443446243e-06,0.0043731829218966,9,250484,-0.578660420903083,0.12710834479051,7.30649416510926e-06,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5734,5.136290958195496,-1
1085,ADE17_PGM2_MTX_Metformin,-0.555512501728554,-4.55990884660817,7.05481838362187e-06,0.0043863597415665,3,196679,-0.554949967602046,0.122168102609503,7.64127597614974e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,5.116834114836474,-1
1011,HNM1_MID2_MTX_Metformin,-0.41076462674893,-4.5531443780077,7.27261646507626e-06,0.0045105189792048,3,101814,-0.410160605449709,0.0903244684587983,7.69427227674029e-06,YCL012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1011,5.113832449405131,-1
10427,ERG11_ACF2_MTX_Metformin,-0.617035397212447,-4.552029772628,7.3091179202231e-06,0.0045316531105383,15,439078,-0.617191073653853,0.135863817303687,7.63417789503198e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.117237724144507,-1
990,HNM1_MID2_MTX_Metformin,-0.442814132848574,-4.54688064424099,7.48003922324439e-06,0.0046261108518812,3,84735,-0.427954206042439,0.0972451171098557,1.43075568257262e-05,YCLWdelta2b_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR3_990,4.844434520516529,-1
1011,ERG11_ERG5_MTX_Metformin,-0.350614908759675,-4.53550390386999,7.87139404731158e-06,0.004844894250099,3,101814,-0.356342720045434,0.0772980720228772,5.63685626733154e-06,YCL012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1011,5.2489630389957815,-1
990,SRO9_GIS2_MTX_Metformin,-0.471502972086972,-4.53298176157374,7.96077891558953e-06,0.0048958790330875,3,84735,-0.461511314898931,0.103780409902913,1.16816594556386e-05,YCLWdelta2b_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR3_990,4.932495458487758,-1
1010,HNM1_MID2_MTX_Metformin,-0.405248667702447,-4.52209956193723,8.35774102494535e-06,0.0051197877373039,3,101685,-0.405865930720473,0.0897818740188277,8.42904388847116e-06,YCL014W,BUD3,SGDID:S000000520,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1010,5.074221684866395,-1
1092,ADE17_HYR1_MTX_Metformin,-0.617531792445127,-4.51223856566285,8.73380445437381e-06,0.0053309304895192,3,198348,-0.616174659621743,0.137073834339935,9.43774130845619e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,5.0251319309822335,-1
10200,SRO9_GIS2_MTX_Metformin,-0.44439996777679,-4.5090523132922,8.85875019904274e-06,0.0053992572531024,15,183037,-0.439167608177389,0.098719280969889,1.1596913927002e-05,YOL078W,AVO1,SGDID:S000005438,ORF,Verified ORF,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF,CHR15_10200,4.935657566185832,-1
4533,MID2_TPO2_MTX_Metformin,-0.536616465446736,-4.50575175865477,8.9899861144177e-06,0.0054738863798581,7,754860,-0.537202507804631,0.119299443741478,9.11704550399095e-06,YGR131W,FHN1,SGDID:S000003363,ORF,Verified ORF,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication""",Verified ORF,CHR7_4533,5.040145877592316,-1
10425,noPPI_reference_MTX_Metformin,-0.733846487768123,-4.50344983312373,9.08261685877064e-06,0.005525786017721,15,430047,-0.734767349413423,0.162984485606706,8.90724720807692e-06,YOR054C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR15_10425,5.050256494286533,-1
8816,ERG11_PIS1_MTX_Metformin,0.36791362485541,4.4961904388776,9.38077504017585e-06,0.0056946661235686,13,509524,0.367445010849869,0.0819408760896726,9.90715431645043e-06,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR13_8816,5.004051072269292,1
11898,PLM2_SNA3_MTX_Metformin,-0.496302813197203,-4.49566195758214,9.40284370575524e-06,0.0057066724360961,16,823418,-0.496413623602577,0.110660671883545,9.83541169446936e-06,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11898,5.007207456497654,-1
8807,ERV25_ORM2_MTX_Metformin,0.346950815072795,4.4839793191492,9.90360894844378e-06,0.0059824137895259,13,503363,0.346834513356663,0.0775889741268517,1.05465430865897e-05,YMRWdelta16,YMRWdelta16,SGDID:S000007123,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat,CHR13_8807,4.976889868749264,1
8817,ERG11_PIS1_MTX_Metformin,0.371791356501935,4.48176478897526,1.00013736118141e-05,0.0060365906687465,13,510249,0.37045321841331,0.0830643100497176,1.10385658888428e-05,YMR121C,RPL15B,SGDID:S000004728,ORF,Verified ORF,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF,CHR13_8817,4.957087345720817,1
990,SRO9_SGN1_MTX_Metformin,-0.411112212020228,-4.4786527406992,1.01403266234793e-05,0.0061125607528666,3,84735,-0.391552840871532,0.091448382470595,2.39343437272674e-05,YCLWdelta2b_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR3_990,4.620978476246953,-1
8801,ERV25_ORM2_MTX_Metformin,0.354617447093594,4.47713500656228,1.02087633409668e-05,0.0061513334397685,13,499228,0.353055713822348,0.0794425878968763,1.18285221161062e-05,YMR115W,MGR3,SGDID:S000004721,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",Verified ORF,CHR13_8801,4.927069513775672,1
1089,ADE17_HYR1_MTX_Metformin,-0.608961382715666,-4.4651430204024,1.0765294137396e-05,0.0064601100393404,3,198109,-0.60896138271562,0.136583945531396,1.11032172326816e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1089,4.954551163199547,-1
