SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
1091,ADE17_PGM2_MTX_noDrug,-0.638333670737926,-4.96192933771476,1.08494876531448e-06,0.0007794235219266,3,198164,-0.638333670737876,0.128997064515048,1.16044048607106e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,5.935377127705868,-1
10438,SSH1_PIS1_MTX_noDrug,-1.0899346280818,-4.95931070072623,1.09871186423375e-06,0.0007887801290214,15,448815,-1.084814675261,0.220377681890095,1.31386845576376e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.881448114072812,-1
10438,ERG11_PIS1_MTX_noDrug,-1.11610936018772,-4.94936341105216,1.15254719118725e-06,0.0008252887211261,15,448815,-1.11555727767016,0.226003912434214,1.23173163763948e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.909483903363011,-1
1092,ADE17_PGM2_MTX_noDrug,-0.636241127810524,-4.92320442075733,1.30656758952885e-06,0.0009288125890794,3,198348,-0.635335928860561,0.129594465795902,1.44574133994669e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,5.839909400459353,-1
1099,ADE17_PGM2_MTX_noDrug,-0.630856615089077,-4.91471047711644,1.36072291055458e-06,0.0009651988854946,3,207966,-0.630856615089052,0.128710929431655,1.45367498788417e-06,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1099,5.83753268202342,-1
10426,ALO1_UIP4_MTX_noDrug,-0.75700195264857,-4.88082790871878,1.59912994839105e-06,0.0011198524818873,15,433993,-0.756611567573554,0.155319163111204,1.67660056466518e-06,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,5.775570391910494,-1
1103,ADE17_HYR1_MTX_noDrug,-0.709085093417344,-4.86495648779946,1.72422009193492e-06,0.0012013727738834,3,208234,-0.709564834285761,0.146107957833185,1.79913626329781e-06,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1103,5.744935942737141,-1
1086,ADE17_PGM2_MTX_noDrug,-0.631101667131487,-4.85191087905997,1.83406116020654e-06,0.0012717405269605,3,196680,-0.628293240971509,0.130455521757783,2.17556163494564e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,5.66242860837788,-1
10419,noPPI_reference_MTX_noDrug,-1.01830426855683,-4.79493919619795,2.39808469500075e-06,0.0016322438985787,15,426624,-0.953816173927727,0.210859974692901,8.32132460805708e-06,YOR051C,ETT1,SGDID:S000005577,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",Verified ORF,CHR15_10419,5.079807536187517,-1
10438,ERV25_ORM2_MTX_noDrug,-1.02330406583791,-4.74091875642321,3.08501693557911e-06,0.0020554348192664,15,448815,-1.02052929111299,0.216416669999545,3.47610695910345e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.458906868864983,-1
1086,ADE17_HYR1_MTX_noDrug,-0.695353336473092,-4.70954166745307,3.56728197739505e-06,0.0023476585516398,3,196680,-0.693115827405199,0.148031782980748,4.05366884655926e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,5.392151732699308,-1
10438,ERG11_HYR1_MTX_noDrug,-0.78542032098825,-4.69264515813263,3.8562537890706e-06,0.0025209618236129,15,448815,-0.784842401480121,0.167494257404887,3.98758072208591e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.399290512260371,-1
10439,ERV25_ORM2_MTX_noDrug,-1.20429894053638,-4.67360314283553,4.20892717500385e-06,0.0027293130641082,15,448820,-1.1397306433181,0.251175775814143,7.8119070313417e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.1072429338449545,-1
10438,SSH1_ERV25_MTX_noDrug,-1.19229922249083,-4.6522501101637,4.64131497042319e-06,0.0029876636180153,15,448815,-1.19132748917681,0.256476373738101,4.80707000269975e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.318119553435144,-1
1085,ADE17_HYR1_MTX_noDrug,-0.684913941407004,-4.64294894423632,4.84274023490716e-06,0.0031071533560073,3,196679,-0.683444123463609,0.147892945923011,5.35672318536082e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,5.271100795698539,-1
10427,ERG11_PIS1_MTX_noDrug,-0.666042700772744,-4.64228706944535,4.85738977368772e-06,0.0031149481144551,15,439078,-0.666213720347824,0.143806346453317,5.08352610849476e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.293834941607071,-1
10439,noPPI_reference_MTX_noDrug,-1.56601542439353,-4.62800788986739,5.18401462933792e-06,0.0033031485763547,15,448820,-1.56996029611964,0.328675046035163,2.61787275563299e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.582051466597122,-1
10427,SSH1_ORM2_MTX_noDrug,-0.719070463733878,-4.6190059361016,5.40067268104598e-06,0.0034263004472278,15,439078,-0.719034921615805,0.156047484786404,5.69302667014385e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.244656781642664,-1
1085,ADE17_PGM2_MTX_noDrug,-0.601405240983127,-4.61795498492756,5.42652717566255e-06,0.0034409504765629,3,196679,-0.601006989415426,0.130584297317938,5.83278319669593e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,5.234124165903,-1
1100,ADE17_PGM2_MTX_noDrug,-0.59629099187207,-4.60651289396356,5.71582612305992e-06,0.0036112192251387,3,207999,-0.597145973280556,0.129786258763572,5.8711967614138e-06,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1100,5.231273364867718,-1
1101,ADE17_PGM2_MTX_noDrug,-0.607954142817694,-4.60640380669158,5.71865433486333e-06,0.003612526272321,3,208066,-0.607954142817692,0.132340222755815,6.06355344097567e-06,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1101,5.217272790433615,-1
1100,ADE17_HYR1_MTX_noDrug,-0.675350661047512,-4.6044111071953,5.77055466788089e-06,0.0036417940296668,3,207999,-0.675062559677464,0.147041217940352,6.14353163620753e-06,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1100,5.211581900978495,-1
1099,ADE17_HYR1_MTX_noDrug,-0.672041683194341,-4.60253520215204,5.81982656983192e-06,0.0036713393663465,3,207966,-0.672041683194322,0.146377698263813,6.13872798688323e-06,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1099,5.211921610211964,-1
1084,ADE17_PGM2_MTX_noDrug,-0.596958555561015,-4.59854324630144,5.92602731505854e-06,0.003729205676873,3,195779,-0.5976146462103,0.130157818899363,6.13002761038013e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1084,5.212537569362706,-1
10181,HNM1_RBD2_MTX_noDrug,-0.60847966412402,-4.58180469137491,6.39196294205979e-06,0.0040035373121207,15,168199,-0.615699914195118,0.132921900403444,5.09909855567712e-06,YOL082W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR15_10181,5.292506593882087,-1
1102,ADE17_PGM2_MTX_noDrug,-0.615824561375212,-4.55876111574448,7.0913256687634e-06,0.0044046609507139,3,208086,-0.615764224258304,0.13545370260879,7.52474513203917e-06,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1102,5.123508205318639,-1
10439,ERG11_PIS1_MTX_noDrug,-1.23152146163007,-4.55572634807893,7.18873251779789e-06,0.0044621967356405,15,448820,-1.19460354629867,0.263032363592734,7.67048350119739e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.115177259873199,-1
1092,ADE17_HYR1_MTX_noDrug,-0.668164198573325,-4.54120558470847,7.67286359800302e-06,0.0047324414163905,3,198348,-0.666970091336977,0.147509844913877,8.39330099416067e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,5.076067202270054,-1
10427,HNM1_ERG11_MTX_noDrug,-0.74157501083237,-4.54009314747637,7.711216840808e-06,0.0047537428718503,15,439078,-0.741832867477018,0.163754984924538,8.07649178977268e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.09277724407687,-1
1105,ADE17_PGM2_MTX_noDrug,-0.585999606929706,-4.53774370746621,7.79282373638656e-06,0.0048012788406768,3,208696,-0.586127345380846,0.129489477653746,8.21089252636892e-06,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1105,5.085609632380066,-1
1089,ADE17_HYR1_MTX_noDrug,-0.664898933172425,-4.53711452464654,7.81481852882333e-06,0.0048132429519359,3,198109,-0.664898933172388,0.146910202105293,8.23150301051874e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1089,5.084520858642243,-1
1090,ADE17_HYR1_MTX_noDrug,-0.664898933172425,-4.53711452464654,7.81481852882333e-06,0.0048132429519359,3,198110,-0.664898933172388,0.146910202105293,8.23150301051874e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1090,5.084520858642243,-1
1091,ADE17_HYR1_MTX_noDrug,-0.664898933172425,-4.53711452464654,7.81481852882333e-06,0.0048132429519359,3,198164,-0.664898933172388,0.146910202105293,8.23150301051874e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,5.084520858642243,-1
10426,SSH1_ERV25_MTX_noDrug,-0.715718378919477,-4.51938597981058,8.4596480277658e-06,0.0051771217116399,15,433993,-0.715855156347941,0.158501458594146,8.58787665439626e-06,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,5.066114201858025,-1
1106,ADE17_PGM2_MTX_noDrug,-0.583509954183885,-4.51099008291379,8.7825596369954e-06,0.0053576266260625,3,208702,-0.583518834066438,0.129705483628739,9.28806480285027e-06,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1106,5.0320747631852765,-1
10427,HUG1_ALO1_MTX_noDrug,-0.755032611832113,-4.43217144673402,1.24494352616423e-05,0.0073818315962534,15,439078,-0.754841629377932,0.17066244021015,1.29808274960332e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.886697621441191,-1
10425,noPPI_reference_MTX_noDrug,-0.781202409760559,-4.41942517552061,1.31658926802856e-05,0.007763534450707,15,430047,-0.782304462288647,0.177216782853002,1.34804519888996e-05,YOR054C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR15_10425,4.870295546005884,-1
10438,ALO1_UIP4_MTX_noDrug,-1.11737887745527,-4.41936295228495,1.31694852194322e-05,0.0077638151295828,15,448815,-1.11384306012468,0.25319862536345,1.44135732922852e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.841228339189925,-1
10427,ERG11_ORM2_MTX_noDrug,-0.644075594010924,-4.41702104726199,1.3305383069103e-05,0.0078321923644675,15,439078,-0.644101534210804,0.146091045399855,1.38081785594818e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.85986360554426,-1
