SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
10480,noPPI_reference_MTX_Trifluoperazine,-0.849534913597519,-4.90988775579706,1.39242966597899e-06,0.0009857246623189,15,484698,-0.849534913597514,0.173366680467349,1.46148469709622e-06,YOR086C,TCB1,SGDID:S000005612,ORF,Verified ORF,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10480,5.835205727690371,-1
1096,ADE17_PGM2_MTX_Trifluoperazine,-0.620184798179203,-4.89574112798316,1.48960626952202e-06,0.0010494478377778,3,204854,-0.619938216002413,0.127016309750946,1.60312470932519e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1096,5.795032691953339,-1
1097,ADE17_PGM2_MTX_Trifluoperazine,-0.619073318128061,-4.87310164504132,1.65888886080534e-06,0.0011587440781297,3,204897,-0.618703136728759,0.127376274209216,1.7919576798101e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1097,5.746672251170532,-1
1098,ADE17_PGM2_MTX_Trifluoperazine,-0.617992276802444,-4.86874679936498,1.69351539739512e-06,0.0011813004902113,3,204903,-0.617950218406944,0.127264810497842,1.80610209083198e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1098,5.743257704613954,-1
1095,ADE17_PGM2_MTX_Trifluoperazine,-0.615667069555363,-4.86296453625251,1.74057123456468e-06,0.0012118617766065,3,203261,-0.61317784865966,0.126973297682111,2.04613166766045e-06,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1095,5.689066423068383,-1
1087,ADE17_PGM2_MTX_Trifluoperazine,-0.615874307316962,-4.83481402490568,1.98827424810725e-06,0.0013720524310013,3,196733,-0.6125170050896,0.127757950712965,2.40972518426247e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1087,5.6180324834681805,-1
1086,ADE17_PGM2_MTX_Trifluoperazine,-0.603028109008224,-4.72754409403353,3.28236656369557e-06,0.002175286057147,3,196680,-0.60136463787682,0.127909046490954,3.70934629501362e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,5.430702620164755,-1
5734,ALO1_ADE17_MTX_Trifluoperazine,-0.672637316095019,-4.72154173627767,3.37483613557126e-06,0.0022320150763247,9,250484,-0.672715238572578,0.142823885701304,3.56507713574451e-06,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5734,5.447931069103619,-1
10427,PMC1_CTR2_MTX_Trifluoperazine,-0.761818953167853,-4.69934880169634,3.73900576476059e-06,0.0024509591090977,15,439078,-0.761651589002275,0.162381657402161,3.9020464960409e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.408707559940557,-1
1088,ADE17_HYR1_MTX_Trifluoperazine,-0.709360016910134,-4.69366295221512,3.83822724868186e-06,0.0025107146239368,3,197297,-0.708485296473766,0.151522999388972,4.17547494923563e-06,YCR037C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1088,5.379294117521561,-1
10438,SSH1_PIS1_MTX_Trifluoperazine,-1.07807517078611,-4.68748261003597,3.94895186621857e-06,0.0025752541704316,15,448815,-1.0741745862951,0.230636755020949,4.54124877657852e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,5.342824706129013,-1
8792,ERG11_ORM2_MTX_Trifluoperazine,0.541109306530234,4.61928494136076,5.39382877973507e-06,0.0034231208821989,13,489572,0.541101612688095,0.117413125907537,5.67416622315737e-06,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF,CHR13_8792,5.246097945814998,1
1092,ADE17_PGM2_MTX_Trifluoperazine,-0.586594805792756,-4.61806348544768,5.42385245122393e-06,0.0034395462721402,3,198348,-0.58580659911634,0.127367877164897,5.91570263039904e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,5.227993665172554,-1
10427,HNM1_ERG11_MTX_Trifluoperazine,-0.709868298247678,-4.6017010574887,5.84186558752993e-06,0.0036827554307122,15,439078,-0.710205848884189,0.154605050544871,6.06889181472299e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.216890604260662,-1
1087,ADE17_HYR1_MTX_Trifluoperazine,-0.694929985696274,-4.59516174497354,6.01744255633891e-06,0.0037829102116375,3,196733,-0.692446185401838,0.151643618515366,6.8677185147632e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1087,5.163187513451469,-1
1089,ADE17_PGM2_MTX_Trifluoperazine,-0.579750952847913,-4.58059401549066,6.42699504161474e-06,0.004023456098476,3,198109,-0.579750952847895,0.126904920891846,6.80263176542421e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1089,5.16732303728177,-1
1090,ADE17_PGM2_MTX_Trifluoperazine,-0.579750952847913,-4.58059401549066,6.42699504161474e-06,0.004023456098476,3,198110,-0.579750952847895,0.126904920891846,6.80263176542421e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1090,5.16732303728177,-1
1091,ADE17_PGM2_MTX_Trifluoperazine,-0.579750952847913,-4.58059401549066,6.42699504161474e-06,0.004023456098476,3,198164,-0.579750952847895,0.126904920891846,6.80263176542421e-06,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,5.16732303728177,-1
10427,SSH1_ERV25_MTX_Trifluoperazine,-0.703348850435586,-4.57431057714888,6.61179599491377e-06,0.0041315322016779,15,439078,-0.7035263032428,0.153926257909775,6.7369903459031e-06,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,5.171534074990206,-1
10479,noPPI_reference_MTX_Trifluoperazine,-0.79436688141074,-4.56374683341304,6.93404535218759e-06,0.0043191739672167,15,483470,-0.794374398943354,0.174404703825378,7.23210011509791e-06,YOR086C,TCB1,SGDID:S000005612,ORF,Verified ORF,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10479,5.140735570484348,-1
1085,ADE17_PGM2_MTX_Trifluoperazine,-0.574695429249276,-4.50060548882276,9.19834016492653e-06,0.0055911843233652,3,196679,-0.575297094211158,0.128018567675683,9.4943590094178e-06,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,5.022534350365579,-1
10439,noPPI_reference_MTX_Trifluoperazine,-1.51615016113412,-4.49305016939339,9.51264179788979e-06,0.0057658181852143,15,448820,-1.50345306620973,0.327801575578538,6.26980465106378e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.202745990315488,-1
10427,ERG11_PIS1_MTX_Trifluoperazine,-0.596333231888615,-4.48959704079489,9.65969876203043e-06,0.0058483121762847,15,439078,-0.596490542947419,0.133136189754434,1.00829335603186e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.99641309450699,-1
1093,ADE17_HYR1_MTX_Trifluoperazine,-0.674261074906395,-4.46907932210697,1.05794842888828e-05,0.0063577970604116,3,198615,-0.675541491075302,0.151243273054911,1.07140752377292e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1093,4.970045308195015,-1
11897,TPO1_MID2_MTX_Trifluoperazine,-0.667912883045246,-4.46872223021785,1.05962128500107e-05,0.006366826242989,16,823324,-0.667912883045135,0.149871491894568,1.11988565365504e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.950826318867168,-1
11897,TPO1_TPO2_MTX_Trifluoperazine,-0.683246169802744,-4.44515258268623,1.17582522182222e-05,0.0070059047108219,16,823324,-0.683246169802644,0.154024124821548,1.22627285080574e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.911412886738294,-1
10438,ERG11_ORM2_MTX_Trifluoperazine,-0.846876033160747,-4.44494693266539,1.17689096116276e-05,0.0070105939864852,15,448815,-0.849189560632508,0.190908194842456,1.16221936644912e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.93471189204308,-1
10438,SSH1_ERV25_MTX_Trifluoperazine,-1.07750091992654,-4.43363636535582,1.23695286710877e-05,0.0073408580269038,15,448815,-1.07721850055226,0.243260729416605,1.2685907549426e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.896678457917306,-1
10427,ALO1_UIP4_MTX_Trifluoperazine,-0.713346369228886,-4.42070519091896,1.30921973165945e-05,0.0077273949456343,15,439078,-0.713524297264379,0.161807266041891,1.37591895330225e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.861407146892832,-1
5735,ALO1_ADE17_MTX_Trifluoperazine,-0.63132177463911,-4.4150535204372,1.34205937191785e-05,0.0078950361105483,9,250581,-0.631489140244577,0.143356121268604,1.40436929322973e-05,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5735,4.8525186750246005,-1
10439,SSH1_ORM2_MTX_Trifluoperazine,-1.20523729927195,-4.41290150868979,1.35477012376054e-05,0.0079585343692201,15,448820,-1.16101334024682,0.265598980227379,1.62680236803996e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.788665204090207,-1
1103,ADE17_PGM2_MTX_Trifluoperazine,-0.558049334012886,-4.40580768755613,1.3974911113416e-05,0.008190825716249,3,208234,-0.558135965322281,0.126999414086697,1.46864540382092e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1103,4.833083049515053,-1
11898,TPO1_TPO2_MTX_Trifluoperazine,-0.677539938656478,-4.39846924138766,1.44304175655062e-05,0.0084320122804894,16,823418,-0.677768388275017,0.154356030885898,1.49351502970012e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11898,4.825790402599201,-1
1084,ADE17_PGM2_MTX_Trifluoperazine,-0.559809653950457,-4.39358404644444,1.47414942384097e-05,0.0086043628835418,3,195779,-0.56008772213402,0.127749910372242,1.53770134631083e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1084,4.813128005395425,-1
5736,ALO1_ADE17_MTX_Trifluoperazine,-0.627420049180928,-4.38803615141721,1.51025568483773e-05,0.0087938181967441,9,251030,-0.627366601330179,0.143350277187337,1.59074212134462e-05,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5736,4.798400219067712,-1
11898,TPO1_MID2_MTX_Trifluoperazine,-0.657423856957173,-4.38719591780478,1.51579730464483e-05,0.0088240230879553,16,823418,-0.657701467014697,0.150255651242732,1.58551197293799e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11898,4.799830474064979,-1
1086,ADE17_HYR1_MTX_Trifluoperazine,-0.664985807766463,-4.38617093637118,1.52258376087502e-05,0.0088607687939761,3,196680,-0.662864579050389,0.152018929706879,1.70556674571327e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,4.768131280227407,-1
4724,ERV25_ORM2_MTX_Trifluoperazine,0.528890646468985,4.3538071889807,1.75246296109558e-05,0.0100298643670459,7,944976,0.525828818573579,0.121611682245683,1.99756782642799e-05,YGR225W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR7_4724,4.699498465509188,1
10438,ERG11_PIS1_MTX_Trifluoperazine,-0.912876486153948,-4.34838035814257,1.79412532927561e-05,0.0102353891342249,15,448815,-0.914368686466136,0.210377804411651,1.81287144940217e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.741632990606447,-1
10427,ERG11_ORM2_MTX_Trifluoperazine,-0.523481545843125,-4.3295194788935,1.94641664475485e-05,0.0110116326235002,15,439078,-0.523391234553947,0.121191531601581,2.04210735751422e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.689921429952136,-1
10427,HUG1_PGM2_MTX_Trifluoperazine,-0.708973572727851,-4.31938629633493,2.03326483501575e-05,0.0114476149459044,15,439078,-0.709057363536521,0.164436618312751,2.10152218965998e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.677466019983546,-1
10438,PMC1_CTR2_MTX_Trifluoperazine,-1.10853777447378,-4.31366167784438,2.08395400117507e-05,0.0117056659516737,15,448815,-1.10447758881519,0.25741934121223,2.30410922114974e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.637496938001271,-1
1085,ADE17_HYR1_MTX_Trifluoperazine,-0.652593840593581,-4.30788937293505,2.13628747915291e-05,0.0119654513600387,3,196679,-0.651407117348375,0.151887967301425,2.32235078170983e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,4.634072181214591,-1
11899,TPO1_MID2_MTX_Trifluoperazine,-0.647838678701846,-4.29530521127402,2.25476862488101e-05,0.0125650348390692,16,825433,-0.647936306266069,0.15123492279362,2.36676768939276e-05,YPR146C,YPR146C,SGDID:S000006350,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF,CHR16_11899,4.62584436825011,-1
2530,ALO1_ADE17_MTX_Trifluoperazine,0.616330796751486,4.29018483397694,2.30475326661704e-05,0.0128168222657914,4,1316036,0.616749041508152,0.144021784488367,2.38679519448096e-05,YDR422C,SIP1,SGDID:S000002830,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",Verified ORF,CHR4_2530,4.62218484522567,1
5750,ALO1_ADE17_MTX_Trifluoperazine,-0.614582160019525,-4.28061893088526,2.40098542968077e-05,0.0133014948769537,9,254355,-0.614721138587216,0.143938413987008,2.50801935392465e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5750,4.60066911645765,-1
10427,HUG1_ADE17_MTX_Trifluoperazine,-0.667786895964051,-4.27329991463596,2.47719411383018e-05,0.0136831194869384,15,439078,-0.667627818229908,0.156589889487331,2.58591657880661e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.587385489489783,-1
5749,ALO1_ADE17_MTX_Trifluoperazine,-0.612963750799356,-4.26876714732663,2.525544103638e-05,0.0139275408409508,9,254336,-0.613084235018125,0.143958190120176,2.63902707544478e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5749,4.578556154055834,-1
5738,ALO1_ADE17_MTX_Trifluoperazine,-0.610883311668444,-4.26615511408902,2.5538140938576e-05,0.0140668326607922,9,252323,-0.610973358594947,0.143557848970847,2.6709484076166e-05,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF,CHR9_5738,4.573334500785748,-1
