SNP,PPI,Chr,Pos,Effect_Trifluoperazine,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11945,ERV25:ERG5,16,873246.0,-0.504656228445388,3.157134035473923,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11944,RET2:SNA3,16,873212.0,-0.328128387152106,3.289798966806309,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11944,SNA4:GTR2,16,873212.0,-0.493524297202942,3.186645799276492,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11942,HUG1:ALO1,16,869725.0,-0.484512621613146,3.192183824021978,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",0.0
11939,HUG1:ALO1,16,864742.0,-0.481689839673581,3.139278910879725,ORF,Verified ORF,YPR161C,SGV1,SGDID:S000006365,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",0.0
11938,HUG1:ALO1,16,864283.0,-0.494391543483919,3.296571887501483,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11937,HUG1:ALO1,16,864193.0,-0.488257386321479,3.213752433901292,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11936,HUG1:ALO1,16,864021.0,-0.476150582735045,3.0648236648695137,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11935,HUG1:ALO1,16,863978.0,-0.498494443441246,3.3209725576299243,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11934,HUG1:ALO1,16,863372.0,-0.498178497729619,3.3347419585222875,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11933,HUG1:ALO1,16,863263.0,-0.500886916511002,3.369471036550897,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11932,HUG1:ALO1,16,862181.0,-0.498890799972433,3.343050857879578,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11930,HUG1:ALO1,16,859953.0,-0.488047992643974,3.0518843285021773,Close to 3'-UTR,Close to 3'-UTR,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11929,ERG11:MID2,16,859747.0,-0.417635236811808,3.1649817933234634,Close to 3'-UTR,Close to 3'-UTR,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,ERG11:ORM2,16,858824.0,-0.412243585450319,3.234917541622779,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,ERG11:MID2,16,858824.0,-0.419422065415823,3.2296243370997635,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,HNM1:MID2,16,858824.0,-0.466618223749004,3.1264696168571136,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,HUG1:ALO1,16,858788.0,-0.510713445771405,3.4949522506021187,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,ERG11:MID2,16,858788.0,-0.421060768898016,3.235704311747412,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,ERG11:ORM2,16,858788.0,-0.400786033225771,3.0660309414030498,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11926,HUG1:ALO1,16,857866.0,-0.487872959445431,3.237568148616005,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11919,ALO1:ADE17,16,841449.0,-0.483557100193199,3.035197286898074,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",0.0
11912,HNM1:MID2,16,839159.0,-0.489570562421686,3.278196328389864,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",0.0
11910,HUG1:ALO1,16,836372.0,-0.474352468451649,3.087170046366783,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11904,PMC1:GTR2,16,833135.0,-0.564230326218042,3.345830380153129,ORF,Verified ORF,YPR152C,URN1,SGDID:S000006356,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase""",0.0
11904,RET2:EMP70,16,833135.0,-0.340475451267979,3.209079177619814,ORF,Verified ORF,YPR152C,URN1,SGDID:S000006356,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase""",0.0
11903,ERG11:MID2,16,831753.0,-0.438090575960242,3.463101618940144,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,0.0
11903,TPO1:MID2,16,831753.0,-0.544583794045089,3.411611060552929,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,0.0
11903,RET2:EMP70,16,831753.0,-0.339327123158445,3.1885102135128784,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,0.0
11902,HNM1:MID2,16,828272.0,-0.524007294090866,3.698114775920136,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11902,PMC1:GTR2,16,828272.0,-0.586682323024138,3.479179728319721,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11902,HUG1:ALO1,16,828272.0,-0.485232694652543,3.1043813242900646,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11902,RET2:SNA3,16,828272.0,-0.317485361507445,3.070861839121908,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11902,ERG11:MID2,16,828272.0,-0.414609348232239,3.0593265735804835,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11901,HNM1:MID2,16,828223.0,-0.524062241301714,3.748564737451275,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11901,PMC1:GTR2,16,828223.0,-0.565866662194228,3.310094000824033,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11901,ERG11:MID2,16,828223.0,-0.424127846547742,3.223723716214923,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11901,RET2:SNA3,16,828223.0,-0.31609285984786,3.087752221185383,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,0.0
11900,FMP45:HNM1,16,827031.0,-0.450312125573656,3.3360983495628105,ORF,Verified ORF,YPR148C,YPR148C,SGDID:S000006352,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",0.0
11900,HUG1:ADE17,16,827031.0,-0.523785387118646,3.098287451582139,ORF,Verified ORF,YPR148C,YPR148C,SGDID:S000006352,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",0.0
11900,HNM1:TPO2,16,827031.0,-0.503408360445134,3.0611133146113216,ORF,Verified ORF,YPR148C,YPR148C,SGDID:S000006352,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",0.0
11900,DHH1:LSM3,16,827031.0,-0.489739934402332,3.014650648354912,ORF,Verified ORF,YPR148C,YPR148C,SGDID:S000006352,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",0.0
11900,SNA4:GTR2,16,827031.0,-0.474910247369892,3.0037791742084305,ORF,Verified ORF,YPR148C,YPR148C,SGDID:S000006352,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",0.0
11899,ERG11:MID2,16,825433.0,-0.441886060655779,3.5007257534767966,ORF,Dubious ORF,YPR146C,YPR146C,SGDID:S000006350,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
11899,HNM1:MID2,16,825433.0,-0.500683720373076,3.4979087589711995,ORF,Dubious ORF,YPR146C,YPR146C,SGDID:S000006350,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
11899,RET2:EMP70,16,825433.0,-0.348038615428153,3.3178160990400087,ORF,Dubious ORF,YPR146C,YPR146C,SGDID:S000006350,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
11899,FMP45:HNM1,16,825433.0,-0.429819602735401,3.092551442834809,ORF,Dubious ORF,YPR146C,YPR146C,SGDID:S000006350,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
11898,RET2:EMP70,16,823418.0,-0.356399903406705,3.4910374483268978,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11898,ERG11:MID2,16,823418.0,-0.431313199534701,3.3875259156945163,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11898,FMP45:HNM1,16,823418.0,-0.439094680051356,3.2391551774571994,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11898,RET2:EMP47,16,823418.0,-0.322506258529261,3.184686468088343,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11898,MID2:TPO4,16,823418.0,-0.548610085227806,3.1666903163791345,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11898,MID2:PIN2,16,823418.0,-0.474104063764073,3.1634467628002807,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11898,HUG1:ALO1,16,823418.0,-0.474209147759002,3.084555478010454,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,RET2:EMP70,16,823324.0,-0.365147375283137,3.6532243834408207,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,ERG11:MID2,16,823324.0,-0.426969750759922,3.337690410465457,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,FMP45:HNM1,16,823324.0,-0.443923620218217,3.310607126992532,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,RET2:EMP47,16,823324.0,-0.328139803670509,3.2910733494434083,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,HUG1:ALO1,16,823324.0,-0.487250111504693,3.2418797748673787,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,SSH1:ERG11,16,823324.0,-0.515932191467686,3.1680898806032745,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,SNA4:GTR2,16,823324.0,-0.482122680954324,3.1358412548778043,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11897,MID2:TPO4,16,823324.0,-0.54081371036088,3.097968193461742,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11896,ALO1:ADE17,16,822959.0,-0.490587363815354,3.108151415476659,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",0.0
11895,ERV25:ERG5,16,821586.0,-0.504726193489785,3.0490842459514096,Promoter,Promoter,YPR144C_NFR/NDR,0,0,fragile,0.0
11893,ALO1:HYR1,16,818804.0,-0.504817226270588,3.3237103749328605,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",0.0
11893,FMP45:HNM1,16,818804.0,-0.43480208642578,3.1310374927200533,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",0.0
11893,HNM1:MID2,16,818804.0,-0.468340629256331,3.090970976065746,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",0.0
11892,FMP45:HNM1,16,814192.0,-0.431440063183688,3.0971765287227964,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,0.0
11892,HNM1:MID2,16,814192.0,-0.4653254204325,3.064472209752372,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,0.0
11892,HNM1:ERG11,16,814192.0,-0.513083952176676,3.035592931837221,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,0.0
11880,HNM1:MID2,16,793703.0,-0.464414371547754,3.061468023191845,ORF,Verified ORF,YPR129W,SCD6,SGDID:S000006333,"""Repressor of translation initiation; binds eIF4G through its RGG domain and inhibits recruitment of the preinitiation complex; also contains an Lsm domain; may have a role in RNA processing; overproduction suppresses null mutation in clathrin heavy chain gene CHC1; forms cytoplasmic foci upon DNA replication stress""",0.0
11377,GTR1:SLM4,16,228836.0,-0.49761727127118,3.162725234113044,Close to 3'-UTR,Close to 3'-UTR,YPL170W,DAP1,SGDID:S000006091,"""Heme-binding protein; involved in regulation of cytochrome P450 protein Erg11p; damage response protein ; related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres ; mitochondria ; and sterol synthesis""",0.0
11395,HUG1:ALO1,16,246835.0,-0.742449751277488,3.131218993044309,Promoter,Promoter,YPL160W_NFR/NDR,0,0,stable,0.0
11544,MID2:WSC2,16,391737.0,0.511108339714579,3.0346767700802224,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.0
10885,ERG11:ERV25,15,907053.0,0.402865982048293,3.259286577703525,ORF,Verified ORF,YOR316C,COT1,SGDID:S000005843,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",0.0
10867,ADE17:PGM2,15,888108.0,-0.454014772306481,3.3244650037701065,Close to 3'-UTR,Close to 3'-UTR,YOR304W,ISW2,SGDID:S000005831,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",0.0
10866,ADE17:PGM2,15,887279.0,-0.475317883568916,3.610671147133321,ORF,Verified ORF,YOR304W,ISW2,SGDID:S000005831,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",0.0
10865,ADE17:PGM2,15,887134.0,-0.498552204649605,3.937655985930672,ORF,Verified ORF,YOR304W,ISW2,SGDID:S000005831,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",0.0
10864,ADE17:PGM2,15,885299.0,-0.467881708392519,3.5194289027750045,ORF,Verified ORF,YOR304W,ISW2,SGDID:S000005831,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",0.0
10856,ADE17:PGM2,15,873261.0,-0.437480990750884,3.1252458417891207,ORF,Uncharacterized ORF,YOR296W,YOR296W,SGDID:S000005822,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",0.0
10855,ADE17:PGM2,15,870871.0,-0.48729715128372,3.770470476045893,ORF,Uncharacterized ORF,YOR296W,YOR296W,SGDID:S000005822,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",0.0
