SNP,PPI,Chr,Pos,Effect_Fluconazole,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11946,TPO1:TPO2,16,873367.0,-0.542716225768879,3.0605182249188894,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.658583094411946
11945,ALO1:UIP4,16,873246.0,-0.638172097664664,4.512681657607304,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.540577187255578
11945,ERG27:ACF2,16,873246.0,-0.625359321139559,4.498469451521165,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.630367922967173
11945,ERV25:UIP4,16,873246.0,-0.669027944642853,4.454817417261489,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.596261798896069
11945,ALO1:HYR1,16,873246.0,-0.616392672607211,3.984514912601653,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.542746689299765
11945,PMC1:CTR2,16,873246.0,-0.599111576551342,3.705162421945822,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.581034410189466
11945,PMC1:GTR2,16,873246.0,-0.678481874965248,3.698357582928936,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.577530391793944
11945,ERG11:ACF2,16,873246.0,-0.494723766324162,3.6093381811036895,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.507052939848182
11945,PLM2:HNM1,16,873246.0,-0.503816745437151,3.0680187194021884,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.47948412034692
11944,ERG27:ACF2,16,873212.0,-0.631490376308232,4.558181199151969,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.660351603135435
11944,ALO1:UIP4,16,873212.0,-0.623174131773736,4.304721919709166,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.562637615598835
11944,ERV25:UIP4,16,873212.0,-0.633686298163017,4.024619797859281,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.619688327038134
11944,ALO1:HYR1,16,873212.0,-0.603538120386789,3.821683485883615,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.572410776429905
11944,PMC1:GTR2,16,873212.0,-0.692700177858038,3.819785878531104,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.62462682510488
11944,HUG1:ALO1,16,873212.0,-0.648529033016955,3.7434452720964506,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.571502955472433
11944,PMC1:CTR2,16,873212.0,-0.603625832354659,3.738377771587748,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.629166743441374
11944,MID2:RSN1,16,873212.0,-0.50214902163625,3.338422659111273,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.419266654854153
11944,ERG11:ACF2,16,873212.0,-0.468817217332523,3.271500165391124,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.530943899086965
11944,PLM2:HNM1,16,873212.0,-0.509627852413965,3.1161522602312672,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.519121581144417
11944,TPO1:TCB2,16,873212.0,-0.536904025770711,3.0543426293027984,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.609105245275864
11944,HUG1:PGM2,16,873212.0,-0.552434919906101,3.0125134245452,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",-0.644111373240016
11942,ERG27:ACF2,16,869725.0,-0.629646255527165,4.623599924175611,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.600392338925443
11942,ERV25:UIP4,16,869725.0,-0.663176935123916,4.451440203315599,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.565813548006157
11942,PMC1:CTR2,16,869725.0,-0.624590312288003,4.048551216338268,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.582711404852752
11942,ALO1:HYR1,16,869725.0,-0.602053257275689,3.878599950893836,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.499970403109586
11942,ERG11:ACF2,16,869725.0,-0.503811311125847,3.78235912487045,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.48677938285084
11942,PMC1:GTR2,16,869725.0,-0.674636872159721,3.715873753934426,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.568684381017948
11942,PLM2:HNM1,16,869725.0,-0.542019534052771,3.5348097299907963,ORF,Verified ORF,YPR163C,TIF3,SGDID:S000006367,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",-0.499305676518791
11940,ERG27:ACF2,16,867326.0,-0.643445776016573,4.703758719020735,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.670485864465087
11940,PMC1:CTR2,16,867326.0,-0.647384504141085,4.2232627544597126,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.637137355656276
11940,PLM2:HNM1,16,867326.0,-0.599234043537209,4.13160459596637,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.564393446318482
11940,HUG1:ALO1,16,867326.0,-0.686309062757082,4.129218825859242,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.603117340739763
11940,PMC1:GTR2,16,867326.0,-0.709575990513163,3.9766812624343353,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.63288820907253
11940,ERV25:UIP4,16,867326.0,-0.627063317153324,3.940498746356086,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.591982589038547
11940,ERG11:ACF2,16,867326.0,-0.514501242534284,3.841780631113783,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.521703516108727
11940,MID2:RSN1,16,867326.0,-0.538610977618031,3.76611416865428,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.433775409290048
11940,ALO1:HYR1,16,867326.0,-0.598926040609282,3.7610582898489873,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.525821794609532
11940,ALO1:UIP4,16,867326.0,-0.572995621492224,3.698704751192001,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.545069461608577
11940,TPO1:TCB2,16,867326.0,-0.58505360914386,3.5376988062023607,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.637403268084561
11940,HUG1:PGM2,16,867326.0,-0.587143420628744,3.3396726577140927,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.646525358504717
11940,TPO1:MID2,16,867326.0,-0.504531815320318,3.0866703204415447,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",-0.579029730107476
11939,ERG27:ACF2,16,864742.0,-0.537349646306483,3.464041858780149,ORF,Verified ORF,YPR161C,SGV1,SGDID:S000006365,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",-0.557078474028701
11939,PLM2:HNM1,16,864742.0,-0.500439408608322,3.05652833667607,ORF,Verified ORF,YPR161C,SGV1,SGDID:S000006365,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",-0.483042343092838
11938,ERG27:ACF2,16,864283.0,-0.564915378349166,3.7970863864675377,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",-0.580755160805225
11938,PLM2:HNM1,16,864283.0,-0.540090674073223,3.5026777480356155,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",-0.520873360177471
11938,ERG11:ACF2,16,864283.0,-0.46633500518493,3.2935016351253408,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",-0.502213826793591
11938,PMC1:GTR2,16,864283.0,-0.615898309711377,3.1600895890653287,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",-0.564804981601213
