SNP,PPI,Chr,Pos,Effect_5.FC,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11946,RET2:SNA3,16,873367.0,-0.344800436259241,3.737710775785207,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11946,FMP45:MID2,16,873367.0,-0.568736081086494,3.375176108357075,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11945,RET2:SNA3,16,873246.0,-0.320411717510185,3.287948944525178,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11944,RET2:SNA3,16,873212.0,-0.33392781081858,3.518775824687112,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11944,FMP45:MEP1,16,873212.0,-0.553862883191499,3.344143349185549,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11944,FMP45:MID2,16,873212.0,-0.552636848606763,3.1981382126440643,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11944,SNA4:GTR2,16,873212.0,-0.487354488091383,3.139202390635894,ORF,Verified ORF,YPR164W,MMS1,SGDID:S000006368,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",0.0
11940,FMP45:MID2,16,867326.0,-0.554181124560156,3.2059987820794382,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",0.0
11940,FMP45:MEP1,16,867326.0,-0.532316212114087,3.114281837113766,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",0.0
11940,HNM1:TPO4,16,867326.0,-0.520751924401454,3.0363229598352777,ORF,Verified ORF,YPR162C,ORC4,SGDID:S000006366,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",0.0
11939,PMC1:CTR2,16,864742.0,-0.554603882393187,3.214088741295417,ORF,Verified ORF,YPR161C,SGV1,SGDID:S000006365,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",0.0
11939,ERV25:UIP4,16,864742.0,-0.559489765857747,3.007703693789789,ORF,Verified ORF,YPR161C,SGV1,SGDID:S000006365,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",0.0
11938,FMP45:MID2,16,864283.0,-0.568081161810632,3.409115152035429,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11938,HUG1:ALO1,16,864283.0,-0.581564547689552,3.071423528074951,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11938,ERV25:UIP4,16,864283.0,-0.560727927834459,3.0304508208356373,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11938,RET2:SNA3,16,864283.0,-0.302051230613364,3.003700792555001,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11937,PMC1:CTR2,16,864193.0,-0.543647742153005,3.1050255712070074,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11936,PMC1:CTR2,16,864021.0,-0.558587053731662,3.2410685794829948,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11936,FMP45:MID2,16,864021.0,-0.530212505277507,3.001492169024719,Close to 3'-UTR,Close to 3'-UTR,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11935,FMP45:MID2,16,863978.0,-0.557082761810383,3.271958129119689,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11934,FMP45:MID2,16,863372.0,-0.549435753397902,3.211136590589349,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11933,FMP45:MID2,16,863263.0,-0.553213099923485,3.2524886338647088,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11932,HUG1:ALO1,16,862181.0,-0.575552509967088,3.0116717948757925,ORF,Verified ORF,YPR160W,GPH1,SGDID:S000006364,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",0.0
11930,PMC1:CTR2,16,859953.0,-0.599263834632496,3.494321306752988,Close to 3'-UTR,Close to 3'-UTR,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11930,ERV25:UIP4,16,859953.0,-0.583263138115065,3.071253951538534,Close to 3'-UTR,Close to 3'-UTR,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11929,RET2:SNA3,16,859747.0,-0.335778794719413,3.588064865907945,Close to 3'-UTR,Close to 3'-UTR,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,RET2:SNA3,16,858824.0,-0.348982956928221,3.891307624395001,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,FMP45:MEP1,16,858824.0,-0.580264682170056,3.712084584197324,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,FMP45:MID2,16,858824.0,-0.577728518766122,3.5346110363675187,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,ERG11:ORM2,16,858824.0,-0.394829677451942,3.3588898690506364,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11928,ERV25:RBD2,16,858824.0,-0.470028756291111,3.0152960895745275,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,RET2:SNA3,16,858788.0,-0.33536504693022,3.609255971115528,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,FMP45:MEP1,16,858788.0,-0.566746096437905,3.5437390480800115,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,FMP45:MID2,16,858788.0,-0.573554849461831,3.472835299181489,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,HUG1:ALO1,16,858788.0,-0.619342776619184,3.4319734239030857,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,SSH1:ERV25,16,858788.0,-0.536135311717693,3.1211200467914733,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11927,ERG11:ORM2,16,858788.0,-0.372666664764952,3.0242883217375813,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11926,RET2:SNA3,16,857866.0,-0.32803902539082,3.483508489024417,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11926,HUG1:ALO1,16,857866.0,-0.582961792414368,3.099508440737341,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",0.0
11921,HUG1:ALO1,16,842949.0,-0.592849372108088,3.1074049455678785,Promoter,Promoter,YPR158W_NFR/NDR,0,0,fragile,0.0
11923,PMC1:CTR2,16,843702.0,-0.581601900360162,3.506981199552794,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",0.0
11922,PMC1:CTR2,16,843618.0,-0.579622498042416,3.4850427975869125,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",0.0
11920,HUG1:ALO1,16,841684.0,-0.612539758882434,3.339429017986597,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",0.0
11920,SNA4:GTR2,16,841684.0,-0.474075241543981,3.021893450038782,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",0.0
11920,FMP45:MEP1,16,841684.0,-0.518038531362041,3.0073681027674906,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",0.0
11919,PMC1:CTR2,16,841449.0,-0.559204602802685,3.301095635301128,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",0.0
11912,FMP45:MID2,16,839159.0,-0.638513681830977,4.067031776509851,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",0.0
11912,FMP45:HNM1,16,839159.0,-0.509388925246874,3.362979187703007,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",0.0
11910,HUG1:ALO1,16,836372.0,-0.643608499308929,3.687450784117815,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11910,ERV25:RBD2,16,836372.0,-0.492349547416263,3.2652398877017728,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11910,FMP45:MID2,16,836372.0,-0.551257630305818,3.2549797171954347,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11910,RET2:EMP70,16,836372.0,-0.333523905504583,3.2520389288805345,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11910,HNM1:TPO2,16,836372.0,-0.524216828686963,3.1021540408029056,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11910,FMP45:HNM1,16,836372.0,-0.474026907025635,3.075131650296473,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",0.0
11909,SNA4:GTR2,16,835414.0,-0.506479527252848,3.177667026262456,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11909,HNM1:TPO2,16,835414.0,-0.555458531349565,3.1769483008936845,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11909,ALO1:ADE17,16,835414.0,-0.566789935850854,3.1599974150403423,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11909,HUG1:ALO1,16,835414.0,-0.607358918445762,3.08618607051186,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11908,SNA4:GTR2,16,835149.0,-0.555017952361464,3.942741490469659,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11908,FMP45:MEP1,16,835149.0,-0.591181318759337,3.749617489696349,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11908,PMC1:CTR2,16,835149.0,-0.580389734423053,3.436856675017282,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
11908,HUG1:ALO1,16,835149.0,-0.590820933531553,3.1070021108681143,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",0.0
