SNP,Chr,Condition,Effect,-log_pval,snps_annotations,snps_class_up_v2
1097,3,ADE17_PGM2_MTX_Trifluoperazine,-0.618703136728759,5.746672251170532,ORF_XUT,XUT
1098,3,ADE17_PGM2_MTX_Trifluoperazine,-0.617950218406944,5.743257704613954,ORF_XUT,XUT
1097,3,ADE17_GIS2_MTX_noDrug,-0.606304516375906,4.231440750209394,ORF_XUT,XUT
1096,3,ADE17_GIS2_MTX_noDrug,-0.602220887353763,4.199516969756677,ORF_XUT,XUT
11940,16,ERG27_ACF2_MTX_Trifluoperazine,-0.60153841283099,4.057289330028509,ORF_XUT,XUT
11940,16,FMP45_MEP1_MTX_Fluconazole,-0.601527748966465,4.506508970150259,ORF_XUT,XUT
11940,16,FMP45_MID2_MTX_Fluconazole,-0.600873060903421,4.122198643800235,ORF_XUT,XUT
1097,3,ADE17_GIS2_MTX_Trifluoperazine,-0.599611728121037,4.325274002806186,ORF_XUT,XUT
11940,16,PLM2_HNM1_MTX_Fluconazole,-0.599234043537209,4.13160459596637,ORF_XUT,XUT
1096,3,ADE17_GIS2_MTX_Trifluoperazine,-0.59500610079513,4.285234911565785,ORF_XUT,XUT
11940,16,ALO1_ADE17_MTX_Trifluoperazine,-0.592877602982668,4.224726590876342,ORF_XUT,XUT
1098,3,ADE17_GIS2_MTX_noDrug,-0.592179502729106,4.063474526860252,ORF_XUT,XUT
11940,16,HUG1_ALO1_MTX_Trifluoperazine,-0.590286275670582,4.42774448389018,ORF_XUT,XUT
9438,14,FMP45_MID2_MTX_Fluconazole,-0.583885388312428,4.01089431566112,ORF_XUT,XUT
1098,3,ADE17_GIS2_MTX_Trifluoperazine,-0.580490435603619,4.088169661689346,ORF_XUT,XUT
11940,16,TPO1_MID2_MTX_noDrug,-0.579029730107476,4.001263444844861,ORF_XUT,XUT
1096,3,ADE17_PGM2_MTX_5.FC,-0.576407651102096,4.754462733810559,ORF_XUT,XUT
1096,3,ADE17_GIS2_MTX_5.FC,-0.569832867230649,4.153919761499266,ORF_XUT,XUT
11940,16,FMP45_HNM1_MTX_Fluconazole,-0.566800494751568,4.119213285218649,ORF_XUT,XUT
1098,3,ADE17_PGM2_MTX_5.FC,-0.566768821581962,4.59788994640456,ORF_XUT,XUT
1097,3,ADE17_GIS2_MTX_5.FC,-0.566609903065588,4.093569615772295,ORF_XUT,XUT
11940,16,PLM2_HNM1_MTX_noDrug,-0.564393446318482,4.270971407404184,ORF_XUT,XUT
1098,3,ADE17_PGM2_MTX_Metformin,-0.564012886682914,5.284479658168257,ORF_XUT,XUT
1097,3,ADE17_PGM2_MTX_5.FC,-0.562824843190115,4.53292461957254,ORF_XUT,XUT
1097,3,ADE17_PGM2_MTX_Metformin,-0.560432819218288,5.214526323233336,ORF_XUT,XUT
1096,3,ADE17_PGM2_MTX_Metformin,-0.559152885485353,5.216820336629495,ORF_XUT,XUT
1098,3,ADE17_GIS2_MTX_5.FC,-0.55502365846848,3.9520652020131606,ORF_XUT,XUT
9438,14,HNM1_RBD2_MTX_5.FC,-0.548228479605697,4.03099056754484,ORF_XUT,XUT
4532,7,MID2_TPO2_MTX_Metformin,-0.497345425562273,4.326701881845175,ORF_XUT,XUT
3605,6,RET2_EMP47_MTX_Fluconazole,0.390170673806836,4.009693302424466,ORF_XUT,XUT
2310,4,HNM1_MAM33_MTX_Metformin,0.488122993510555,4.0790301475022535,ORF_XUT,XUT
10187,15,SRO9_GIS2_MTX_Metformin,-0.467848054363063,5.519244797165073,CUT_XUT,XUT
10188,15,SRO9_GIS2_MTX_Metformin,-0.457236652142045,5.2585394075578975,CUT_XUT,XUT
10186,15,SRO9_GIS2_MTX_Metformin,-0.436829921623963,4.865949286036325,CUT_XUT,XUT
3134,5,SNA4_VAC8_MTX_Fluconazole,0.507870782786698,3.9111441843224366,SUT_XUT,XUT
4946,8,SRO9_GIS2_MTX_Fluconazole,0.517721997136641,4.525587155873556,SUT_XUT,XUT
4976,8,HNM1_ERG11_MTX_Fluconazole,0.546754403436044,3.964653386830864,SUT_XUT,XUT
4946,8,ERG11_ORM2_MTX_Fluconazole,0.551907869149191,5.274542232105872,SUT_XUT,XUT
4975,8,HNM1_ERG11_MTX_Fluconazole,0.552357647774718,4.057772712242956,SUT_XUT,XUT
4977,8,GTR1_SLM4_MTX_Fluconazole,0.561810628360092,4.357490952003242,SUT_XUT,XUT
4975,8,ERV25_ERG5_MTX_Fluconazole,0.563420748875432,4.083220009082,SUT_XUT,XUT
4976,8,GTR1_SLM4_MTX_Fluconazole,0.564093261951762,4.351483541103439,SUT_XUT,XUT
11704,16,FMP45_MID2_MTX_Trifluoperazine,0.564811369630103,4.006387076250512,SUT_XUT,XUT
4946,8,ERG11_MID2_MTX_Fluconazole,0.566339731003077,5.276484993316881,SUT_XUT,XUT
4977,8,ERV25_ERG5_MTX_Fluconazole,0.566618355233571,4.139206344683243,SUT_XUT,XUT
4977,8,noPPI_reference_MTX_Fluconazole,0.568352934807068,4.011514087928959,SUT_XUT,XUT
11698,16,FMP45_MID2_MTX_noDrug,0.570106035750399,4.255830523949823,SUT_XUT,XUT
11699,16,FMP45_MID2_MTX_noDrug,0.573493495286338,4.287219561809462,SUT_XUT,XUT
3143,5,SNA4_VAC8_MTX_Fluconazole,0.576067995391147,5.084476918585025,SUT_XUT,XUT
4975,8,ERG11_HYR1_MTX_Fluconazole,0.578603659205969,5.055398956497291,SUT_XUT,XUT
4977,8,ERG11_HYR1_MTX_Fluconazole,0.57975690904478,5.092146045183582,SUT_XUT,XUT
4976,8,TPO1_MID2_MTX_Fluconazole,0.580981646257128,3.929362105481706,SUT_XUT,XUT
4977,8,FMP45_HNM1_MTX_Fluconazole,0.581113197738236,4.3199558720751545,SUT_XUT,XUT
4975,8,GTR1_SLM4_MTX_Fluconazole,0.581306778543314,4.617366491590994,SUT_XUT,XUT
4976,8,ERV25_ERG5_MTX_Fluconazole,0.583370802662465,4.323366040847788,SUT_XUT,XUT
4976,8,ERG11_HYR1_MTX_Fluconazole,0.584565498247738,5.124254994997732,SUT_XUT,XUT
3134,5,FMP45_HNM1_MTX_Fluconazole,0.585712900858894,3.975545987634185,SUT_XUT,XUT
4975,8,TPO1_MID2_MTX_Fluconazole,0.589698602913506,4.055331451004117,SUT_XUT,XUT
4975,8,noPPI_reference_MTX_Fluconazole,0.591115607633263,4.287874102042462,SUT_XUT,XUT
4976,8,noPPI_reference_MTX_Fluconazole,0.592812938884954,4.288001826433208,SUT_XUT,XUT
11704,16,FMP45_MID2_MTX_noDrug,0.592835006466696,4.488107424258176,SUT_XUT,XUT
4977,8,SRO9_GIS2_MTX_Fluconazole,0.598715798567932,5.865250233317705,SUT_XUT,XUT
4975,8,SRO9_GIS2_MTX_Fluconazole,0.598752287270689,5.84447386956337,SUT_XUT,XUT
4977,8,SRO9_SGN1_MTX_Fluconazole,0.600474063259963,5.145486230955939,SUT_XUT,XUT
4975,8,SRO9_SGN1_MTX_Fluconazole,0.601092824108619,5.136621312840568,SUT_XUT,XUT
4977,8,HNM1_MID2_MTX_Fluconazole,0.602158658884374,4.852910364024118,SUT_XUT,XUT
4976,8,SRO9_SGN1_MTX_Fluconazole,0.615302525329806,5.33353023202317,SUT_XUT,XUT
4975,8,FMP45_HNM1_MTX_Fluconazole,0.618730214783199,4.820842868292037,SUT_XUT,XUT
4975,8,HNM1_MID2_MTX_Fluconazole,0.61961736254243,5.094156913854857,SUT_XUT,XUT
4976,8,SRO9_GIS2_MTX_Fluconazole,0.619653268781059,6.197155084610377,SUT_XUT,XUT
4976,8,HNM1_MID2_MTX_Fluconazole,0.6207131149472,5.084074244009645,SUT_XUT,XUT
3134,5,TPO1_MID2_MTX_Fluconazole,0.625784370761738,4.106012593975775,SUT_XUT,XUT
4976,8,ERG11_ERG5_MTX_Fluconazole,0.627549136096648,6.428263356401298,SUT_XUT,XUT
4975,8,ERG11_ERG5_MTX_Fluconazole,0.632842761652801,6.565548432356859,SUT_XUT,XUT
4976,8,FMP45_HNM1_MTX_Fluconazole,0.633281932529046,5.00323413917272,SUT_XUT,XUT
4977,8,ERG11_ERG5_MTX_Fluconazole,0.638756485736635,6.706385873009353,SUT_XUT,XUT
4977,8,MID2_PIN2_MTX_Fluconazole,0.641247143719309,4.399397937376174,SUT_XUT,XUT
4946,8,ERG11_PIS1_MTX_Fluconazole,0.645037425509021,6.139046194558629,SUT_XUT,XUT
4976,8,MID2_PIN2_MTX_Fluconazole,0.660335124028532,4.598152067430112,SUT_XUT,XUT
4975,8,MID2_PIN2_MTX_Fluconazole,0.661709575848439,4.63932590200381,SUT_XUT,XUT
4977,8,DHH1_LSM3_MTX_Fluconazole,0.673832340843807,5.074451209030914,SUT_XUT,XUT
4975,8,DHH1_LSM3_MTX_Fluconazole,0.687829644104172,5.250119527977137,SUT_XUT,XUT
3134,5,TPO1_TCB2_MTX_Fluconazole,0.692443678503562,4.344589279875592,SUT_XUT,XUT
4977,8,ERV25_ORM2_MTX_Fluconazole,0.693784260798886,5.412787052136684,SUT_XUT,XUT
4976,8,DHH1_LSM3_MTX_Fluconazole,0.694156821416811,5.311243552938958,SUT_XUT,XUT
3136,5,SSH1_ERV25_MTX_Fluconazole,0.701138133792902,4.897965373810904,SUT_XUT,XUT
3134,5,TPO1_TPO2_MTX_Fluconazole,0.701533734091769,4.353712504861612,SUT_XUT,XUT
4975,8,ERV25_ORM2_MTX_Fluconazole,0.703476872637568,5.532820016901238,SUT_XUT,XUT
3143,5,SSH1_ERV25_MTX_Fluconazole,0.714595458909132,4.746241685072303,SUT_XUT,XUT
3142,5,PMC1_GTR2_MTX_Fluconazole,0.715661329875663,4.025633885755165,SUT_XUT,XUT
3136,5,PMC1_GTR2_MTX_Fluconazole,0.72494201632572,4.155518921207424,SUT_XUT,XUT
4976,8,ERV25_ORM2_MTX_Fluconazole,0.733238827549863,5.94277144873719,SUT_XUT,XUT
4976,8,ERG11_ORM2_MTX_Fluconazole,0.734012194390431,8.895140038086716,SUT_XUT,XUT
4977,8,ERG11_ORM2_MTX_Fluconazole,0.734703776762731,8.995540849613707,SUT_XUT,XUT
4975,8,ERG11_ORM2_MTX_Fluconazole,0.738766658322018,9.0578685657154,SUT_XUT,XUT
3142,5,SSH1_ERV25_MTX_Fluconazole,0.766444951927817,5.716124178339952,SUT_XUT,XUT
3134,5,SSH1_ERV25_MTX_Fluconazole,0.776567133531447,5.329464730049038,SUT_XUT,XUT
4977,8,ERG11_MID2_MTX_Fluconazole,0.794095215796171,9.963086898841528,SUT_XUT,XUT
4976,8,ERG11_MID2_MTX_Fluconazole,0.803887750490123,10.110316480438906,SUT_XUT,XUT
4975,8,ERG11_MID2_MTX_Fluconazole,0.809557869000155,10.309771005154383,SUT_XUT,XUT
3134,5,PMC1_GTR2_MTX_Fluconazole,0.820702338254466,4.696807592019317,SUT_XUT,XUT
4977,8,ERG11_PIS1_MTX_Fluconazole,0.867071418759846,10.776280960696758,SUT_XUT,XUT
4975,8,ERG11_PIS1_MTX_Fluconazole,0.879267978520968,11.037061101402964,SUT_XUT,XUT
4976,8,ERG11_PIS1_MTX_Fluconazole,0.881638606072007,11.03357705727412,SUT_XUT,XUT
4974,8,HNM1_ERG11_MTX_Fluconazole,0.546169384200594,3.927799582512816,CUT_SUT_XUT,XUT
4974,8,GTR1_SLM4_MTX_Fluconazole,0.554291507886667,4.185383814971305,CUT_SUT_XUT,XUT
4974,8,HNM1_MID2_MTX_Fluconazole,0.585067401737915,4.531722161830752,CUT_SUT_XUT,XUT
4974,8,TPO1_MID2_MTX_Fluconazole,0.585952896735245,3.9597144526049126,CUT_SUT_XUT,XUT
4974,8,ERV25_ERG5_MTX_Fluconazole,0.590779388456047,4.389348675545333,CUT_SUT_XUT,XUT
4974,8,ERG11_HYR1_MTX_Fluconazole,0.606178782002142,5.43542090485999,CUT_SUT_XUT,XUT
4974,8,FMP45_HNM1_MTX_Fluconazole,0.624126207226121,4.835275787469905,CUT_SUT_XUT,XUT
4974,8,SRO9_GIS2_MTX_Fluconazole,0.62451360538529,6.23929264382975,CUT_SUT_XUT,XUT
4974,8,SRO9_SGN1_MTX_Fluconazole,0.627748392227389,5.491295299165915,CUT_SUT_XUT,XUT
4974,8,ERG11_ERG5_MTX_Fluconazole,0.636693401178867,6.553559371876338,CUT_SUT_XUT,XUT
4974,8,MID2_PIN2_MTX_Fluconazole,0.647664437956534,4.406900065597387,CUT_SUT_XUT,XUT
4974,8,DHH1_LSM3_MTX_Fluconazole,0.685510433197231,5.15086468925716,CUT_SUT_XUT,XUT
4974,8,ERG11_ORM2_MTX_Fluconazole,0.695032638581157,7.94006120018501,CUT_SUT_XUT,XUT
4974,8,ERV25_ORM2_MTX_Fluconazole,0.712475534164478,5.5910647411012535,CUT_SUT_XUT,XUT
4974,8,ERG11_MID2_MTX_Fluconazole,0.817709035003723,10.370796993309291,CUT_SUT_XUT,XUT
4974,8,ERG11_PIS1_MTX_Fluconazole,0.878482056847799,10.863837703108436,CUT_SUT_XUT,XUT
